id,year,month,day,date,wsu_depth,tis_depth,tun_depth,ppa_depth,ppd_depth,mlk_depth,rpp_depth,rti_depth
1739,2019,7,2,2019-07-02,0,0,0,,0,,0,0
1740,2019,7,3,2019-07-03,0,0,0,,0,,0,0
1741,2019,7,4,2019-07-04,0,0,0,,0,,0,0
1742,2019,7,5,2019-07-05,0,0,0,,0,,0,0
1743,2019,7,6,2019-07-06,0,0,0,,0,,0,0
1744,2019,7,7,2019-07-07,0,0,0,,0,,0,0
1745,2019,7,8,2019-07-08,0,0,0,,0,,0,0
1746,2019,7,9,2019-07-09,0,0,0,,0,,0,0
1747,2019,7,10,2019-07-10,0,0,0,,0,,0,0
1748,2019,7,11,2019-07-11,0,0,0,,0,,0,0
1749,2019,7,12,2019-07-12,0,0,0,,0,,0,0
1750,2019,7,13,2019-07-13,0,0,0,,0,,0,0
1751,2019,7,14,2019-07-14,0,0,0,,0,,0,0
1752,2019,7,15,2019-07-15,0,0,0,,0,,0,0
1753,2019,7,16,2019-07-16,0,0,0,,0,,0,0
1754,2019,7,17,2019-07-17,0,0,0,,0,,0,0
1755,2019,7,18,2019-07-18,0,0,0,,0,,0,0
1756,2019,7,19,2019-07-19,0,0,0,,0,,0,0
1757,2019,7,20,2019-07-20,0,0,0,,0,,0,0
1758,2019,7,21,2019-07-21,0,0,0,,0,,0,0
1759,2019,7,22,2019-07-22,0,0,0,,0,,0,0
1760,2019,7,23,2019-07-23,0,0,0,,0,,0,0
1761,2019,7,24,2019-07-24,0,0,0,,0,,0,0
1762,2019,7,25,2019-07-25,0,0,0,,0,,0,0
1763,2019,7,26,2019-07-26,0,0,0,,0,,0,0
1764,2019,7,27,2019-07-27,0,0,0,,0,,0,0
1765,2019,7,28,2019-07-28,0,0,0,,0,,0,0
1766,2019,7,29,2019-07-29,0,0,0,,0,,0,0
1767,2019,7,30,2019-07-30,0,0,0,,0,,0,0
1768,2019,7,31,2019-07-31,0,0,0,,0,,0,0
1769,2019,8,1,2019-08-01,0,0,0,,0,,0,0
1770,2019,8,2,2019-08-02,0,0,0,,0,,0,0
1771,2019,8,3,2019-08-03,0,0,0,,0,,0,0
1772,2019,8,4,2019-08-04,0,0,0,,0,,0,0
1773,2019,8,5,2019-08-05,0,0,0,,0,,0,0
1774,2019,8,6,2019-08-06,0,0,0,,0,,0,0
1775,2019,8,7,2019-08-07,0,0,0,,0,,0,0
1776,2019,8,8,2019-08-08,0,0,0,,0,,0,0
1777,2019,8,9,2019-08-09,0,0,0,,0,,0,0
1778,2019,8,10,2019-08-10,0,0,0,,0,,0,0
1779,2019,8,11,2019-08-11,0,0,0,,0,,0,0
1780,2019,8,12,2019-08-12,0,0,0,,0,,0,0
1781,2019,8,13,2019-08-13,0,0,0,,0,,0,0
1782,2019,8,14,2019-08-14,0,0,0,,0,,0,0
1783,2019,8,15,2019-08-15,0,0,0,,0,,0,0
1784,2019,8,16,2019-08-16,0,0,0,,0,,0,0
1785,2019,8,17,2019-08-17,0,0,0,,0,,0,0
1786,2019,8,18,2019-08-18,0,0,0,,0,,0,0
1787,2019,8,19,2019-08-19,0,0,0,,0,,0,0
1788,2019,8,20,2019-08-20,0,0,0,,0,,0,0
1789,2019,8,21,2019-08-21,0,0,0,,0,,0,0
1790,2019,8,22,2019-08-22,0,0,0,,0,,0,0
1791,2019,8,23,2019-08-23,0,0,0,,0,,0,0
1792,2019,8,24,2019-08-24,0,0,0,,0,,0,0
1793,2019,8,25,2019-08-25,0,0,0,,0,,0,0
1794,2019,8,26,2019-08-26,0,0,0,,0,,0,0
1795,2019,8,27,2019-08-27,0,0,0,,0,,0,0
1796,2019,8,28,2019-08-28,0,0,0,,0,,0,0
1797,2019,8,29,2019-08-29,0,0,0,,0,,0,0
1798,2019,8,30,2019-08-30,0,0,0,,0,,0,0
1799,2019,8,31,2019-08-31,0,0,0,,0,,0,0
1800,2019,9,1,2019-09-01,0,0,0,,0,,0,0
1801,2019,9,2,2019-09-02,0,0,0,,0,,0,0
1802,2019,9,3,2019-09-03,0,0,0,,0,,0,0
1803,2019,9,4,2019-09-04,0,0,0,,0,,0,0
1804,2019,9,5,2019-09-05,0,0,0,,0,,0,0
1805,2019,9,6,2019-09-06,0,0,0,,0,,0,0
1806,2019,9,7,2019-09-07,0,0,0,,0,,0,0
1807,2019,9,8,2019-09-08,0,0,0,,0,,0,0
1808,2019,9,9,2019-09-09,0,0,0,,0,,0,0
1809,2019,9,10,2019-09-10,0,0,0,,0,,0,0
1810,2019,9,11,2019-09-11,0,0,0,,0,,0,0
1811,2019,9,12,2019-09-12,0,0,0,,0,,0,0
1812,2019,9,13,2019-09-13,0,0,0,,0,,0,0
1813,2019,9,14,2019-09-14,0,0,0,,0,,0,0
1814,2019,9,15,2019-09-15,0,0,0,,0,,0,0
1815,2019,9,16,2019-09-16,0,0,0,,0,,0,0
1816,2019,9,17,2019-09-17,0,0,0,,0,,0,0
1817,2019,9,18,2019-09-18,0,0,0,,0,,0,0
1818,2019,9,19,2019-09-19,0,0,0,,0,,0,0
1819,2019,9,20,2019-09-20,0,0,0,,0,,0,0
1820,2019,9,21,2019-09-21,0,0,0,,0,,0,0
1821,2019,9,22,2019-09-22,0,0,0,0,0,,0,0
1822,2019,9,23,2019-09-23,0,0,0,0,0,,0,0
1823,2019,9,24,2019-09-24,0,0,0,0,0,,0,0
1824,2019,9,25,2019-09-25,0,0,0,0,0,,0,0
1825,2019,9,26,2019-09-26,0,0,0,0,0,,0,0
1826,2019,9,27,2019-09-27,5,0,0,5,5,,5,10
1827,2019,9,28,2019-09-28,10,0,0,5,5,,5,5
1828,2019,9,29,2019-09-29,5,0,0,0,0,,0,0
1829,2019,9,30,2019-09-30,5,0,0,0,0,,0,0
1830,2019,10,1,2019-10-01,5,0,0,0,0,,0,0
1831,2019,10,2,2019-10-02,0,0,0,0,0,,0,0
1832,2019,10,3,2019-10-03,0,0,0,0,0,,0,0
1833,2019,10,4,2019-10-04,0,0,0,0,0,,0,0
1834,2019,10,5,2019-10-05,0,0,0,0,0,,0,0
1835,2019,10,6,2019-10-06,0,0,0,0,0,,0,0
1836,2019,10,7,2019-10-07,0,0,0,0,0,,0,0
1837,2019,10,8,2019-10-08,0,0,0,0,0,,0,0
1838,2019,10,9,2019-10-09,0,0,0,0,0,,0,0
1839,2019,10,10,2019-10-10,0,0,0,0,0,,0,0
1840,2019,10,11,2019-10-11,0,0,0,0,0,,0,0
1841,2019,10,12,2019-10-12,0,0,0,0,0,,0,0
1842,2019,10,13,2019-10-13,0,0,0,0,0,,0,0
1843,2019,10,14,2019-10-14,0,0,0,0,0,,0,0
1844,2019,10,15,2019-10-15,0,0,0,0,0,,0,0
1845,2019,10,16,2019-10-16,5,0,0,0,0,,0,0
1846,2019,10,17,2019-10-17,0,0,0,0,0,,0,0
1847,2019,10,18,2019-10-18,0,0,0,0,0,,0,0
1848,2019,10,19,2019-10-19,0,0,0,0,0,,0,0
1849,2019,10,20,2019-10-20,0,0,0,0,0,,0,0
1850,2019,10,21,2019-10-21,0,0,0,0,0,,0,0
1851,2019,10,22,2019-10-22,0,0,0,0,0,,0,0
1852,2019,10,23,2019-10-23,5,0,5,5,5,,10,10
1853,2019,10,24,2019-10-24,5,0,0,5,5,,10,10
1854,2019,10,25,2019-10-25,5,0,0,0,0,,10,10
1855,2019,10,26,2019-10-26,5,0,0,0,0,,10,10
1856,2019,10,27,2019-10-27,,5,5,10,NA,,,
1857,2019,10,28,2019-10-28,,5,5,10,NA,,,
1858,2019,10,29,2019-10-29,,5,10,15,NA,,,
1859,2019,10,30,2019-10-30,,5,10,15,NA,,,
1860,2019,10,31,2019-10-31,,10,10,15,NA,,,
1861,2019,11,1,2019-11-01,,15,10,15,NA,,,
1862,2019,11,2,2019-11-02,,20,10,15,NA,,,
1863,2019,11,3,2019-11-03,,20,10,15,NA,,,
1864,2019,11,4,2019-11-04,,40,10,15,NA,,,
1865,2019,11,5,2019-11-05,,45,10,15,NA,,,
1866,2019,11,6,2019-11-06,,45,10,15,NA,,,
1867,2019,11,7,2019-11-07,,40,10,15,NA,,,
1868,2019,11,8,2019-11-08,,40,10,15,NA,,,
1869,2019,11,9,2019-11-09,,40,10,15,NA,,,
1870,2019,11,10,2019-11-10,,40,10,15,NA,,,
1871,2019,11,11,2019-11-11,,40,10,15,NA,,,
1872,2019,11,12,2019-11-12,,45,10,15,NA,,,
1873,2019,11,13,2019-11-13,,50,10,15,NA,,,
1874,2019,11,14,2019-11-14,,50,10,15,NA,,,
1875,2019,11,15,2019-11-15,,50,10,15,NA,,,
1876,2019,11,16,2019-11-16,,50,10,15,NA,,25,40
1877,2019,11,17,2019-11-17,,50,10,,NA,,25,40
1878,2019,11,18,2019-11-18,,NA,,,NA,,25,40
1879,2019,11,19,2019-11-19,,NA,,20,NA,,25,40
1880,2019,11,20,2019-11-20,,70,,20,NA,,25,40
1881,2019,11,21,2019-11-21,,70,,15,NA,,,
1882,2019,11,22,2019-11-22,,70,,15,NA,,,
1883,2019,11,23,2019-11-23,,70,,20,NA,,,
1884,2019,11,24,2019-11-24,,70,10,20,NA,,,
1885,2019,11,25,2019-11-25,,70,10,20,NA,,35,50
1886,2019,11,26,2019-11-26,,70,10,20,NA,,,50
1887,2019,11,27,2019-11-27,,70,10,20,NA,,,
1888,2019,11,28,2019-11-28,,70,10,,NA,,,
1889,2019,11,29,2019-11-29,,70,10,,NA,,,
1890,2019,11,30,2019-11-30,,70,10,,NA,,,
1891,2019,12,1,2019-12-01,,70,10,,NA,,,
1892,2019,12,2,2019-12-02,,70,10,,NA,,35,45
1893,2019,12,3,2019-12-03,,NA,,,NA,,35,45
1894,2019,12,4,2019-12-04,,NA,,,NA,,,
1895,2019,12,5,2019-12-05,,NA,,,NA,,,
1896,2019,12,6,2019-12-06,,NA,10,,NA,,,
1897,2019,12,7,2019-12-07,,NA,10,,NA,,,
1898,2019,12,8,2019-12-08,,NA,,,NA,,,
1899,2019,12,9,2019-12-09,,NA,,,NA,,,
1900,2019,12,10,2019-12-10,,NA,,,NA,,,
1901,2019,12,11,2019-12-11,,NA,,,NA,,,
1902,2019,12,12,2019-12-12,,NA,,,NA,,,
1903,2019,12,13,2019-12-13,,NA,,,NA,,,
1904,2019,12,14,2019-12-14,,NA,,,NA,,,
1905,2019,12,15,2019-12-15,,NA,,,NA,,,
1906,2019,12,16,2019-12-16,,NA,,,NA,,,
1907,2019,12,17,2019-12-17,,NA,,,NA,,,
1908,2019,12,18,2019-12-18,,NA,,,NA,,,
1909,2019,12,19,2019-12-19,,135,,,NA,,,
1910,2019,12,20,2019-12-20,,135,,,NA,,,
1911,2019,12,21,2019-12-21,,135,,,NA,,,
1912,2019,12,22,2019-12-22,,135,,,NA,,,
1913,2019,12,23,2019-12-23,,130,,,NA,,,
1914,2019,12,24,2019-12-24,,130,,,NA,,,
1915,2019,12,25,2019-12-25,,130,,,NA,,,
1916,2019,12,26,2019-12-26,,130,,,NA,,,
1917,2019,12,27,2019-12-27,,130,,,NA,,,
1918,2019,12,28,2019-12-28,,130,,,NA,,,
1919,2019,12,29,2019-12-29,,130,,,NA,,,
1920,2019,12,30,2019-12-30,,130,,,NA,,,
1921,2019,12,31,2019-12-31,,130,,,NA,,,
1922,2020,1,1,2020-01-01,,130,,,NA,,,
1923,2020,1,2,2020-01-02,,130,,,NA,,,
1924,2020,1,3,2020-01-03,,130,,,NA,,,
1925,2020,1,4,2020-01-04,,130,,,NA,,,
1926,2020,1,5,2020-01-05,,130,,,NA,,,
1927,2020,1,6,2020-01-06,,130,,,NA,,,
1928,2020,1,7,2020-01-07,,140,,,NA,,,
1929,2020,1,8,2020-01-08,,140,,,NA,,,
1930,2020,1,9,2020-01-09,,140,,,NA,,,
1931,2020,1,10,2020-01-10,,140,,,NA,,,
1932,2020,1,11,2020-01-11,,140,,,NA,,,
1933,2020,1,12,2020-01-12,,140,,,NA,,,
1934,2020,1,13,2020-01-13,,NA,,,NA,,,
1935,2020,1,14,2020-01-14,,NA,,,NA,,,
1936,2020,1,15,2020-01-15,,NA,,,NA,,,
1937,2020,1,16,2020-01-16,,NA,,,NA,,,
1938,2020,1,17,2020-01-17,,NA,,,NA,,,
1939,2020,1,18,2020-01-18,,NA,,,NA,,,
1940,2020,1,19,2020-01-19,,NA,,,NA,,,
1941,2020,1,20,2020-01-20,,140,,,NA,,,
1942,2020,1,21,2020-01-21,,140,,,NA,,45,55
1943,2020,1,22,2020-01-22,,140,,,NA,,45,55
1944,2020,1,23,2020-01-23,,140,,,NA,,45,55
1945,2020,1,24,2020-01-24,,140,10,,NA,,45,55
1946,2020,1,25,2020-01-25,,140,15,,NA,,45,55
1947,2020,1,26,2020-01-26,,140,15,,NA,,45,55
1948,2020,1,27,2020-01-27,,140,15,,NA,,45,55
1949,2020,1,28,2020-01-28,,140,15,,NA,,45,55
1950,2020,1,29,2020-01-29,,140,15,,NA,,45,55
1951,2020,1,30,2020-01-30,,140,15,,NA,,45,55
1952,2020,1,31,2020-01-31,,140,15,,NA,,45,55
1953,2020,2,1,2020-02-01,,140,,,NA,,45,55
1954,2020,2,2,2020-02-02,,150,,,NA,,,
1955,2020,2,3,2020-02-03,,150,,,NA,,,
1956,2020,2,4,2020-02-04,,150,,,NA,,,
1957,2020,2,5,2020-02-05,,150,,,NA,,,
1958,2020,2,6,2020-02-06,,150,,,NA,,,
1959,2020,2,7,2020-02-07,,150,,,NA,,,
1960,2020,2,8,2020-02-08,,150,,,NA,,,
1961,2020,2,9,2020-02-09,,150,,,NA,,,
1962,2020,2,10,2020-02-10,,150,,,NA,,,
1963,2020,2,11,2020-02-11,,150,,,NA,,,
1964,2020,2,12,2020-02-12,,150,,,NA,,,
1965,2020,2,13,2020-02-13,,150,,,NA,,,
1966,2020,2,14,2020-02-14,,150,,,NA,,,
1967,2020,2,15,2020-02-15,,160,,,NA,,,
1968,2020,2,16,2020-02-16,,160,,,NA,,,
1969,2020,2,17,2020-02-17,,160,,,NA,,,
1970,2020,2,18,2020-02-18,,180,,,NA,,,
1971,2020,2,19,2020-02-19,,180,,,NA,,,
1972,2020,2,20,2020-02-20,60,180,,,NA,,,
1973,2020,2,21,2020-02-21,60,180,,,NA,,,
1974,2020,2,22,2020-02-22,60,180,,,NA,,,
1975,2020,2,23,2020-02-23,65,180,,,NA,,,
1976,2020,2,24,2020-02-24,65,180,15,,NA,,,
1977,2020,2,25,2020-02-25,65,180,15,,NA,,,
1978,2020,2,26,2020-02-26,65,180,15,,NA,,,
1979,2020,2,27,2020-02-27,65,180,15,,NA,,,
1980,2020,2,28,2020-02-28,60,180,15,,NA,,,
1981,2020,2,29,2020-02-29,60,180,15,15,NA,,,
1982,2020,3,1,2020-03-01,60,180,15,15,NA,,,
1983,2020,3,2,2020-03-02,60,180,15,15,NA,,,
1984,2020,3,3,2020-03-03,60,180,15,15,NA,,,
1985,2020,3,4,2020-03-04,60,180,15,15,NA,,,
1986,2020,3,5,2020-03-05,60,180,15,15,NA,,,
1987,2020,3,6,2020-03-06,,180,15,20,NA,,,
1988,2020,3,7,2020-03-07,,180,15,20,NA,,,
1989,2020,3,8,2020-03-08,,180,15,15,NA,,,
1990,2020,3,9,2020-03-09,,180,15,15,NA,,,
1991,2020,3,10,2020-03-10,,180,15,15,NA,,,
1992,2020,3,11,2020-03-11,65,180,15,15,NA,,,
1993,2020,3,12,2020-03-12,65,180,15,15,NA,,,
1994,2020,3,13,2020-03-13,65,180,10,15,NA,,,
1995,2020,3,14,2020-03-14,65,185,10,15,NA,,,
1996,2020,3,15,2020-03-15,65,195,10,15,NA,,,
1997,2020,3,16,2020-03-16,65,195,,15,NA,,,
1998,2020,3,17,2020-03-17,65,195,,15,NA,,,
1999,2020,3,18,2020-03-18,65,195,,15,NA,,,
2000,2020,3,19,2020-03-19,65,195,,15,NA,,,
2001,2020,3,20,2020-03-20,65,195,,15,NA,,,
2002,2020,3,21,2020-03-21,65,195,5,15,NA,,,
2003,2020,3,22,2020-03-22,65,195,5,15,NA,,,
2004,2020,3,23,2020-03-23,65,195,10,15,NA,,,
2005,2020,3,24,2020-03-24,65,195,10,15,,,,
2006,2020,3,25,2020-03-25,65,195,10,15,,,,
2007,2020,3,26,2020-03-26,65,195,10,15,,,,
2008,2020,3,27,2020-03-27,65,195,10,15,,,,
2009,2020,3,28,2020-03-28,,195,5,15,,,,
2010,2020,3,29,2020-03-29,,200,,15,,,,
2011,2020,3,30,2020-03-30,,200,10,15,,,,
2012,2020,3,31,2020-03-31,,235,15,15,,,,
2013,2020,4,1,2020-04-01,80,225,10,15,,,,
2014,2020,4,2,2020-04-02,80,200,10,15,,,,
2015,2020,4,3,2020-04-03,80,270,,15,,,,
2016,2020,4,4,2020-04-04,,305,,15,,,,
2017,2020,4,5,2020-04-05,,305,,15,,,,
2018,2020,4,6,2020-04-06,85,305,15,15,,,,
2019,2020,4,7,2020-04-07,85,300,,15,,,,
2020,2020,4,8,2020-04-08,85,290,15,15,,,,
2021,2020,4,9,2020-04-09,80,290,15,15,,,,
2022,2020,4,10,2020-04-10,80,290,15,15,,,,
2023,2020,4,11,2020-04-11,80,285,15,15,,,,
2024,2020,4,12,2020-04-12,80,285,15,15,,,,
2025,2020,4,13,2020-04-13,80,280,15,15,,,,
2026,2020,4,14,2020-04-14,80,280,10,15,,,,
2027,2020,4,15,2020-04-15,80,275,10,15,,,,
2028,2020,4,16,2020-04-16,80,270,10,15,,,,
2029,2020,4,17,2020-04-17,80,270,10,15,,,,
2030,2020,4,18,2020-04-18,80,270,10,15,,,,
2031,2020,4,19,2020-04-19,75,265,10,15,,,,
2032,2020,4,20,2020-04-20,75,265,10,15,,,,
2033,2020,4,21,2020-04-21,75,265,10,15,,,,
2034,2020,4,22,2020-04-22,75,265,10,15,,,,
2035,2020,4,23,2020-04-23,75,265,10,15,,,,
2036,2020,4,24,2020-04-24,75,260,10,15,,,,
2037,2020,4,25,2020-04-25,75,260,10,15,,,,
2038,2020,4,26,2020-04-26,75,255,0,10,,,,
2039,2020,4,27,2020-04-27,65,260,0,10,,,,
2040,2020,4,28,2020-04-28,65,265,5,10,,,,
2041,2020,4,29,2020-04-29,65,265,0,10,,,,
2042,2020,4,30,2020-04-30,65,260,0,0,,,,
2043,2020,5,1,2020-05-01,60,260,0,0,,,,
2044,2020,5,2,2020-05-02,60,260,0,0,,,,
2045,2020,5,3,2020-05-03,60,260,0,0,,,,
2046,2020,5,4,2020-05-04,55,255,0,0,,,,
2047,2020,5,5,2020-05-05,55,255,0,0,,,,
2048,2020,5,6,2020-05-06,55,255,0,0,,,,
2049,2020,5,7,2020-05-07,55,255,0,0,,,,
2050,2020,5,8,2020-05-08,55,255,0,0,,,,
2051,2020,5,9,2020-05-09,55,255,0,0,,,,
2052,2020,5,10,2020-05-10,55,250,0,0,,,,
2053,2020,5,11,2020-05-11,55,250,0,0,,,,
2054,2020,5,12,2020-05-12,50,250,0,0,,,,
2055,2020,5,13,2020-05-13,50,250,0,0,,,,
2056,2020,5,14,2020-05-14,45,245,0,0,,,,
2057,2020,5,15,2020-05-15,45,245,0,5,,,,
2058,2020,5,16,2020-05-16,45,245,0,0,,,,
2059,2020,5,17,2020-05-17,35,240,0,0,,,,
2060,2020,5,18,2020-05-18,35,235,0,5,,,,
2061,2020,5,19,2020-05-19,35,235,0,0,,,,
2062,2020,5,20,2020-05-20,25,230,0,0,,,,
2063,2020,5,21,2020-05-21,25,230,0,0,,,,
2064,2020,5,22,2020-05-22,25,,0,0,,,,
2065,2020,5,23,2020-05-23,25,,0,5,,,,
2066,2020,5,24,2020-05-24,15,,0,0,,,,
2067,2020,5,25,2020-05-25,10,,0,0,,,,
2068,2020,5,26,2020-05-26,5,,0,0,,,,
2069,2020,5,27,2020-05-27,5,,0,0,,,,
2070,2020,5,28,2020-05-28,5,,0,0,,,,
2071,2020,5,29,2020-05-29,5,,0,0,,,,
2072,2020,5,30,2020-05-30,5,,0,0,,,,
2073,2020,5,31,2020-05-31,0,,0,0,,,,
2074,2020,6,1,2020-06-01,0,,0,0,,,,
2075,2020,6,2,2020-06-02,0,,0,0,,,,
2076,2020,6,3,2020-06-03,0,,0,5,,,,
2077,2020,6,4,2020-06-04,0,,0,0,,,,
2078,2020,6,5,2020-06-05,0,,0,0,,,,
2079,2020,6,6,2020-06-06,0,,0,0,,,,
2080,2020,6,7,2020-06-07,0,,0,0,,,,
2081,2020,6,8,2020-06-08,0,,0,0,,,,
2082,2020,6,9,2020-06-09,0,,0,0,,,,
2083,2020,6,10,2020-06-10,0,,0,0,,,,
2084,2020,6,11,2020-06-11,0,,0,0,,,,
2085,2020,6,12,2020-06-12,0,,0,0,,,,
2086,2020,6,13,2020-06-13,0,,0,0,,,,
2087,2020,6,14,2020-06-14,0,,0,0,,,,
2088,2020,6,15,2020-06-15,0,,0,0,,,,
2089,2020,6,16,2020-06-16,0,,0,0,,,,
2090,2020,6,17,2020-06-17,0,,0,0,,,,
2091,2020,6,18,2020-06-18,0,,0,0,,,,
2092,2020,6,19,2020-06-19,0,,0,0,,,,
2093,2020,6,20,2020-06-20,0,,0,0,,,,
2094,2020,6,21,2020-06-21,0,,0,0,,,,
2095,2020,6,22,2020-06-22,0,,0,0,,,,
2096,2020,6,23,2020-06-23,0,,0,0,,,,
2097,2020,6,24,2020-06-24,0,,0,0,,,,
2098,2020,6,25,2020-06-25,0,,0,0,,,,
2099,2020,6,26,2020-06-26,0,,0,0,,,,
2100,2020,6,27,2020-06-27,0,,0,0,,,,
2101,2020,6,28,2020-06-28,0,,0,0,,,,
2102,2020,6,29,2020-06-29,0,,0,0,,,,
2103,2020,6,30,2020-06-30,0,,0,0,,,,
2104,2020,7,1,2020-07-01,0,,0,0,,,,
2105,2020,7,2,2020-07-02,0,,0,0,,,,
2106,2020,7,3,2020-07-03,0,,0,0,,,,
2107,2020,7,4,2020-07-04,0,,0,0,,,,
2108,2020,7,5,2020-07-05,0,,0,0,,,,
2109,2020,7,6,2020-07-06,0,,0,0,,,,
2110,2020,7,7,2020-07-07,0,,0,0,,,,
2111,2020,7,8,2020-07-08,0,,0,0,,,,
2112,2020,7,9,2020-07-09,0,,0,0,,,,
2113,2020,7,10,2020-07-10,0,,0,0,,,,
2114,2020,7,11,2020-07-11,0,,0,0,,,,
2115,2020,7,12,2020-07-12,0,,0,0,,,,
2116,2020,7,13,2020-07-13,0,,0,0,,,,
2117,2020,7,14,2020-07-14,0,,0,0,,,,
2118,2020,7,15,2020-07-15,0,,0,0,,,,
2119,2020,7,16,2020-07-16,0,,0,0,,,,
2120,2020,7,17,2020-07-17,0,,0,0,,,,
2121,2020,7,18,2020-07-18,0,,0,0,,,,
2122,2020,7,19,2020-07-19,0,,0,0,,,,
2123,2020,7,20,2020-07-20,0,,0,0,,,,
2124,2020,7,21,2020-07-21,0,,0,0,,,,
2125,2020,7,22,2020-07-22,0,,0,0,,,,
2126,2020,7,23,2020-07-23,0,,0,0,,,,
2127,2020,7,24,2020-07-24,0,,0,0,,,,
2128,2020,7,25,2020-07-25,0,,0,0,,,,
2129,2020,7,26,2020-07-26,0,,0,0,,,,
2130,2020,7,27,2020-07-27,0,,0,0,,,,
2131,2020,7,28,2020-07-28,0,,0,0,,,,
2132,2020,7,29,2020-07-29,0,,0,0,,,,
2133,2020,7,30,2020-07-30,0,,0,0,,,,
2134,2020,7,31,2020-07-31,0,,0,0,,,,
2135,2020,8,1,2020-08-01,0,,0,0,,,,
2136,2020,8,2,2020-08-02,0,,0,0,,,,
2137,2020,8,3,2020-08-03,0,,0,0,,,,
2138,2020,8,4,2020-08-04,0,,0,0,,,,
2139,2020,8,5,2020-08-05,0,,0,0,,,,
2140,2020,8,6,2020-08-06,0,,0,0,,,,
2141,2020,8,7,2020-08-07,0,,0,0,,,,
2142,2020,8,8,2020-08-08,0,,0,0,,,,
2143,2020,8,9,2020-08-09,0,,0,0,,,,
2144,2020,8,10,2020-08-10,0,,0,0,,,,
2145,2020,8,11,2020-08-11,0,,0,0,,,,
2146,2020,8,12,2020-08-12,0,,0,0,,,,
2147,2020,8,13,2020-08-13,0,,0,0,,,,
2148,2020,8,14,2020-08-14,0,,0,0,,,,
2149,2020,8,15,2020-08-15,0,,0,0,,,,
2150,2020,8,16,2020-08-16,0,,0,0,,,,
2151,2020,8,17,2020-08-17,0,,0,0,,,,
2152,2020,8,18,2020-08-18,0,,0,0,,,,
2153,2020,8,19,2020-08-19,0,,0,0,,,,
2154,2020,8,20,2020-08-20,0,,0,0,,,,
2155,2020,8,21,2020-08-21,0,,0,0,,,,
2156,2020,8,22,2020-08-22,0,,0,0,,,,
2157,2020,8,23,2020-08-23,0,,0,0,,,,
2158,2020,8,24,2020-08-24,0,,0,0,,,,
2159,2020,8,25,2020-08-25,0,,0,0,,,,
2160,2020,8,26,2020-08-26,0,,0,0,,,,
2161,2020,8,27,2020-08-27,0,,0,0,,,,
2162,2020,8,28,2020-08-28,0,,0,0,,,,
2163,2020,8,29,2020-08-29,0,,0,0,,,,
2164,2020,8,30,2020-08-30,0,,0,0,,,,
2165,2020,8,31,2020-08-31,0,,0,0,,,,
2166,2020,9,1,2020-09-01,0,,0,0,,,,
2167,2020,9,2,2020-09-02,0,,0,0,,,,
2168,2020,9,3,2020-09-03,0,,0,0,,,,
2169,2020,9,4,2020-09-04,0,,0,0,,,,
2170,2020,9,5,2020-09-05,0,,0,0,,,,
2171,2020,9,6,2020-09-06,0,,0,0,,,,
2172,2020,9,7,2020-09-07,0,,0,0,,,,
2173,2020,9,8,2020-09-08,0,,0,0,,,,
2174,2020,9,9,2020-09-09,0,,0,0,,,,
2175,2020,9,10,2020-09-10,0,,0,0,,,,
2176,2020,9,11,2020-09-11,0,,0,0,,,,
2177,2020,9,12,2020-09-12,0,,0,0,,,,
2178,2020,9,13,2020-09-13,0,,0,0,,,,
2179,2020,9,14,2020-09-14,0,,0,0,,,,
2180,2020,9,15,2020-09-15,0,,0,0,,,,
2181,2020,9,16,2020-09-16,0,,0,0,,,,
2182,2020,9,17,2020-09-17,0,,0,0,,,,
2183,2020,9,18,2020-09-18,0,,0,0,,,,
2184,2020,9,19,2020-09-19,0,,0,0,,,,
2185,2020,9,20,2020-09-20,0,,0,0,,,,
2186,2020,9,21,2020-09-21,0,,0,0,,,,
2187,2020,9,22,2020-09-22,0,,0,0,,,,
2188,2020,9,23,2020-09-23,0,,0,0,,,,
2189,2020,9,24,2020-09-24,0,,0,0,,,,
2190,2020,9,25,2020-09-25,0,,0,0,,,,
2191,2020,9,26,2020-09-26,0,,0,0,,,,
2192,2020,9,27,2020-09-27,0,,0,0,,,,
