site,sow.year,species,tag,exclosure,treat,treatment,seeded,scarif,no.germ,germ.0,germ.1,germ.2,germ.3,germ.4,germ.5,germ.prop,no.germ.prop,germ.prop.via,surv.prop.0,surv.prop.1,surv.prop.2,surv.prop.3,surv.prop.4,planted,viability
RID,2018,ll,1355a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1356a,yes,4,seeded.scarified,1,1,18,2,1,1,1,NA,NA,0.10,0.90,0.12,1.00,1.00,1.00,NA,NA,20,0.815
RID,2018,ll,1357a,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1358a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1359a,yes,4,seeded.scarified,1,1,20,0,0,1,1,NA,NA,0.00,1.00,0.00,0.00,1.00,1.00,NA,NA,20,0.815
RID,2018,ll,1360a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1361a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1362a,yes,1,control,0,0,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1363a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1364a,yes,1,control,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1365a,yes,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1366a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,bs,1347b,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1348b,yes,4,seeded.scarified,1,1,14,6,2,2,2,NA,NA,0.30,0.70,0.35,2.00,2.00,2.00,NA,NA,20,0.855
RID,2018,bs,1349b,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1350b,yes,3,scarified,0,1,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1351b,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1352b,yes,4,seeded.scarified,1,1,8,12,1,1,1,NA,NA,0.60,0.40,0.70,1.00,1.00,1.00,NA,NA,20,0.855
RID,2018,bs,1353b,yes,3,scarified,0,1,NA,7,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1354b,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1355b,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1356b,yes,4,seeded.scarified,1,1,7,13,11,5,5,NA,NA,0.65,0.35,0.76,11.00,5.00,5.00,NA,NA,20,0.855
RID,2018,bs,1357b,yes,1,control,0,0,NA,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1358b,yes,3,scarified,0,1,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1359b,yes,4,seeded.scarified,1,1,18,2,1,1,1,NA,NA,0.10,0.90,0.12,1.00,1.00,1.00,NA,NA,20,0.855
RID,2018,bs,1360b,yes,2,seeded,1,0,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1361b,yes,3,scarified,0,1,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1362b,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1363b,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1364b,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1365b,yes,4,seeded.scarified,1,1,17,3,1,1,1,NA,NA,0.15,0.85,0.18,1.00,1.00,1.00,NA,NA,20,0.855
RID,2018,bs,1366b,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,ws,1347a,no,2,seeded,1,0,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1348a,no,4,seeded.scarified,1,1,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1349a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1350a,no,3,scarified,0,1,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1351a,no,2,seeded,1,0,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1352a,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1353a,no,3,scarified,0,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1354a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1355a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1356a,no,4,seeded.scarified,1,1,17,3,0,0,0,NA,NA,0.15,0.85,0.17,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1357a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1358a,no,3,scarified,0,1,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1359a,no,4,seeded.scarified,1,1,17,3,2,2,2,NA,NA,0.15,0.85,0.17,2.00,2.00,2.00,NA,NA,20,0.88
RID,2018,ws,1360a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1361a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1362a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1363a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1364a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ws,1365a,no,4,seeded.scarified,1,1,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.88
RID,2018,ws,1366a,no,3,scarified,0,1,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
RID,2018,ll,1347a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1348a,no,4,seeded.scarified,1,1,19,1,1,1,1,NA,NA,0.05,0.95,0.06,1.00,1.00,1.00,NA,NA,20,0.815
RID,2018,ll,1349a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1350a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1351a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1352a,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1353a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1354a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1355a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1356a,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1357a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1358a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1359a,no,4,seeded.scarified,1,1,19,1,1,0,0,NA,NA,0.05,0.95,0.06,1.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1360a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1361a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1362a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1363a,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1364a,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,ll,1365a,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
RID,2018,ll,1366a,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
RID,2018,bs,1347b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1348b,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1349b,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1350b,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1351b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1352b,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1353b,no,3,scarified,0,1,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1354b,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1355b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1356b,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1357b,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1358b,no,3,scarified,0,1,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1359b,no,4,seeded.scarified,1,1,19,1,1,1,1,NA,NA,0.05,0.95,0.06,1.00,1.00,1.00,NA,NA,20,0.855
RID,2018,bs,1360b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1361b,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1362b,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1363b,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1364b,no,1,control,0,0,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
RID,2018,bs,1365b,no,4,seeded.scarified,1,1,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.855
RID,2018,bs,1366b,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.855
TIS,2018,ws,1367,yes,2,seeded,1,0,19,1,1,0,0,NA,NA,0.05,0.95,0.06,1.00,0.00,0.00,NA,NA,20,0.88
TIS,2018,ws,1368,yes,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TIS,2018,ws,1369,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1370,yes,3,scarified,0,1,NA,6,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1371,yes,2,seeded,1,0,19,1,1,1,1,NA,NA,0.05,0.95,0.06,1.00,1.00,1.00,NA,NA,20,0.88
TIS,2018,ws,1372,yes,4,seeded.scarified,1,1,19,1,1,1,1,NA,NA,0.05,0.95,0.06,1.00,1.00,1.00,NA,NA,20,0.88
TIS,2018,ws,1373,yes,1,control,0,0,NA,8,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1374,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1375,yes,4,seeded.scarified,1,1,18,2,0,0,0,NA,NA,0.10,0.90,0.11,0.00,0.00,0.00,NA,NA,20,0.88
TIS,2018,ws,1376,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TIS,2018,ws,1377,yes,3,scarified,0,1,NA,7,10,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1378,yes,1,control,0,0,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1379,yes,4,seeded.scarified,1,1,16,4,1,1,1,NA,NA,0.20,0.80,0.23,1.00,1.00,1.00,NA,NA,20,0.88
TIS,2018,ws,1380,yes,2,seeded,1,0,8,12,7,7,7,NA,NA,0.60,0.40,0.68,7.00,7.00,7.00,NA,NA,20,0.88
TIS,2018,ws,1383,yes,1,control,0,0,NA,10,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1384,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1385,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TIS,2018,ws,1386,yes,4,seeded.scarified,1,1,19,1,1,1,1,NA,NA,0.05,0.95,0.06,1.00,1.00,1.00,NA,NA,20,0.88
TIS,2018,ws,1387,yes,1,control,0,0,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1388,yes,3,scarified,0,1,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ll,1367,yes,2,seeded,1,0,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1368,yes,4,seeded.scarified,1,1,19,1,1,0,0,NA,NA,0.05,0.95,0.06,1.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1369,yes,1,control,0,0,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1370,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1371,yes,2,seeded,1,0,15,5,4,4,4,NA,NA,0.25,0.75,0.31,4.00,4.00,4.00,NA,NA,20,0.815
TIS,2018,ll,1372,yes,4,seeded.scarified,1,1,17,3,2,2,2,NA,NA,0.15,0.85,0.18,2.00,2.00,2.00,NA,NA,20,0.815
TIS,2018,ll,1373,yes,1,control,0,0,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1374,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1375,yes,4,seeded.scarified,1,1,12,8,5,5,5,NA,NA,0.40,0.60,0.49,5.00,5.00,5.00,NA,NA,20,0.815
TIS,2018,ll,1376,yes,2,seeded,1,0,19,1,1,0,0,NA,NA,0.05,0.95,0.06,1.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1377,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1378,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1379,yes,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1380,yes,2,seeded,1,0,12,8,1,0,0,NA,NA,0.40,0.60,0.49,1.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1383,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1384,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1385,yes,2,seeded,1,0,19,1,0,0,0,NA,NA,0.05,0.95,0.06,0.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1386,yes,4,seeded.scarified,1,1,9,11,6,6,6,NA,NA,0.55,0.45,0.67,6.00,6.00,6.00,NA,NA,20,0.815
TIS,2018,ll,1387,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1388,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ws,1367,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TIS,2018,ws,1368,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TIS,2018,ws,1369,no,1,control,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1370,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1371,no,2,seeded,1,0,19,1,1,1,1,NA,NA,0.05,0.95,0.06,1.00,1.00,1.00,NA,NA,20,0.88
TIS,2018,ws,1372,no,4,seeded.scarified,1,1,17,3,3,3,3,NA,NA,0.15,0.85,0.17,3.00,3.00,3.00,NA,NA,20,0.88
TIS,2018,ws,1373,no,1,control,0,0,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1374,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1375,no,4,seeded.scarified,1,1,14,6,2,2,2,NA,NA,0.30,0.70,0.34,2.00,2.00,2.00,NA,NA,20,0.88
TIS,2018,ws,1376,no,2,seeded,1,0,19,1,1,4,4,NA,NA,0.05,0.95,0.06,1.00,4.00,4.00,NA,NA,20,0.88
TIS,2018,ws,1377,no,3,scarified,0,1,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1378,no,1,control,0,0,NA,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1379,no,4,seeded.scarified,1,1,6,14,5,5,5,NA,NA,0.70,0.30,0.80,5.00,5.00,5.00,NA,NA,20,0.88
TIS,2018,ws,1380,no,2,seeded,1,0,6,14,1,0,0,NA,NA,0.70,0.30,0.80,1.00,0.00,0.00,NA,NA,20,0.88
TIS,2018,ws,1383,no,1,control,0,0,NA,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1384,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1385,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TIS,2018,ws,1386,no,4,seeded.scarified,1,1,18,2,2,2,2,NA,NA,0.10,0.90,0.11,2.00,2.00,2.00,NA,NA,20,0.88
TIS,2018,ws,1387,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ws,1388,no,3,scarified,0,1,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TIS,2018,ll,1367,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1368,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1369,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1370,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1371,no,2,seeded,1,0,18,2,2,1,1,NA,NA,0.10,0.90,0.12,2.00,1.00,1.00,NA,NA,20,0.815
TIS,2018,ll,1372,no,4,seeded.scarified,1,1,19,1,2,2,2,NA,NA,0.05,0.95,0.06,2.00,2.00,2.00,NA,NA,20,0.815
TIS,2018,ll,1373,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1374,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1375,no,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1376,no,2,seeded,1,0,17,3,0,0,0,NA,NA,0.15,0.85,0.18,0.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1377,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1378,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1379,no,4,seeded.scarified,1,1,9,11,7,7,7,NA,NA,0.55,0.45,0.67,7.00,7.00,7.00,NA,NA,20,0.815
TIS,2018,ll,1380,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1383,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1384,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1385,no,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.815
TIS,2018,ll,1386,no,4,seeded.scarified,1,1,18,2,2,2,2,NA,NA,0.10,0.90,0.12,2.00,2.00,2.00,NA,NA,20,0.815
TIS,2018,ll,1387,no,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TIS,2018,ll,1388,no,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.815
TUN,2018,ws,2501a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TUN,2018,ws,2502a,yes,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TUN,2018,ws,2503a,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TUN,2018,ws,2504a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TUN,2018,ws,2505a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TUN,2018,ws,2506a,yes,4,seeded.scarified,1,1,17,3,0,0,0,NA,NA,0.15,0.85,0.17,0.00,0.00,0.00,NA,NA,20,0.88
TUN,2018,ws,2507a,yes,1,control,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TUN,2018,ws,2508a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TUN,2018,ws,2509a,yes,4,seeded.scarified,1,1,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
TUN,2018,ws,2510a,yes,3,scarified,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.88
TUN,2018,ws,2511a,yes,2,seeded,1,0,20,0,0,0,0,NA,NA,0.00,1.00,0.00,0.00,0.00,0.00,NA,NA,20,0.88
