site,site1,zone,year,date,depth,density,swe,htc
LIN,LINE,E,2018,20180316,146,354.7266913,517.9009693,0.253385764
LIN,LINE,E,2018,20180316,136,374.6342464,509.5025752,0.303405446
LIN,LINE,E,2018,20180316,146,339.3871587,495.5052517,0.231945145
LIN,LINE,E,2018,20180316,150,354.5988618,531.8982927,0.246451092
LIN,LINE,E,2018,20180316,125,344.8940509,431.1175636,0.279774884
LIN,LINF,F ,2018,20180316,58,231.6798371,134.3743055,0.272079497
LIN,LINF,F ,2018,20180316,56,194.9627201,109.1791232,0.199554927
LIN,LINF,F ,2018,20180316,63,177.7437904,111.9785879,0.147433323
LIN,LINF,F ,2018,20180316,63,186.6309799,117.5775173,0.162545239
LIN,LINF,F ,2018,20180316,63,204.405359,128.7753761,0.19498057
LIN,LINF,F ,2018,20180316,61,183.5714557,111.9785879,0.162415622
LIN,LINF,F ,2018,20180316,62,225.7632822,139.9732349,0.241691992
LIN,LINF,F ,2018,20180316,62,189.641157,117.5775173,0.17053787
LIN,LINF,F ,2018,20180316,64,192.463198,123.1764467,0.170162067
LIN,LINF,F ,2018,20180316,65,215.3434384,139.9732349,0.209747725
LIN,LINF,F ,2018,20180316,64,209.9598524,134.3743055,0.202506923
LIN,LINF,F ,2018,20180316,63,177.7437904,111.9785879,0.147433323
LIN,LINF,F ,2018,20180316,67,200.558665,134.3743055,0.17650434
LIN,LINF,F ,2018,20180316,66,195.1142063,128.7753761,0.169582556
LIN,LINF,F ,2018,20180316,59,180.304506,106.3796585,0.161997562
LIN,LINF,F ,2018,20180316,56,159.9694114,89.58287036,0.134348616
LIN,LINF,F ,2018,20180316,66,169.6645272,111.9785879,0.128228776
LIN,LINF,F ,2018,20180316,67,208.915276,139.9732349,0.191519466
LIN,LINF,F ,2018,20180316,67,167.1322208,111.9785879,0.122572458
LIN,LINF,F ,2018,20180316,54,176.2625921,95.18179975,0.16915073
LIN,LINF,F ,2018,20180316,61,192.7500284,117.5775173,0.179063223
LIN,LINF,F ,2018,20180316,64,170.5923801,109.1791232,0.133686211
LIN,LINF,F ,2018,20180316,65,185.195357,120.376982,0.155129418
LIN,LINF,F ,2018,20180316,62,221.2480165,137.1737702,0.232120989
LIN,LINF,F ,2018,20180316,68,205.8429925,139.9732349,0.183193724
LIN,LINF,F ,2018,20180316,69,198.8025656,137.1737702,0.168400047
LIN,LINF,F ,2018,20180316,67,204.7369705,137.1737702,0.183935295
LIN,LINF,F ,2018,20180316,64,209.9598524,134.3743055,0.202506923
LIN,LINF,F ,2018,20180316,65,198.1159633,128.7753761,0.177530475
LIN,LINF,F ,2018,20180316,62,207.7022196,128.7753761,0.204568102
LIN,LINT,T,2018,20180316,6,93.31548996,5.598929397,0.426681253
LIN,LINT,T,2018,20180316,6,79.31816646,4.759089988,0.308277205
LIN,LINT,T,2018,20180316,6,97.98126445,5.878875867,0.470416081
LIN,LINT,T,2018,20180316,5,111.9785879,5.598929397,0.737305205
LIN,LINT,T,2018,20180316,6,107.3128134,6.438768807,0.564285957
LIN,LINT,T,2018,20180316,7,87.98317624,6.158822337,0.325123651
LIN,LINT,T,2018,20180316,6,130.6416859,7.838501156,0.836295255
LIN,LINT,T,2018,20180316,6,27.99464699,1.679678819,0.038401313
LIN,LINT,T,2018,20180316,6,60.65506847,3.639304108,0.180272829
LIN,LINT,T,2018,20180316,6,13.99732349,0.83983941,0.009600328
LIN,LINT,T,2018,20180316,6,261.2833719,15.67700231,3.345181021
LIN,LINT,T,2018,20180316,6,307.9411169,18.47646701,4.646558841
LIN,LINT,T,2018,20180316,6,163.3021074,9.798126445,1.306711336
LIN,LINT,T,2018,20180316,6,93.31548996,5.598929397,0.426681253
LIN,LINT,T,2018,20180316,6,88.64971546,5.318982927,0.38507983
LIN,LINT,T,2018,20180316,6,149.3047839,8.958287036,1.092304007
LIN,LINT,T,2018,20180316,8,146.9718967,11.75775173,0.793827137
LIN,LINT,T,2018,20180316,4,265.9491464,10.63796585,5.198577712
LIN,LINT,T,2018,20180316,10,131.5748408,13.15748408,0.508970999
LIN,LINT,T,2018,20180316,9,233.2887249,20.99598524,1.777838553
LIN,LINT,T,2018,20180316,6,121.3101369,7.278608217,0.721091317
LIN,LINT,T,2018,20180316,6,135.3074604,8.118447626,0.897097334
LIN,LINT,T,2018,20180316,7,39.99235284,2.799464699,0.067174308
LIN,LINT,T,2018,20180316,5,100.7807292,5.039036458,0.597217216
LIN,LINT,T,2018,20180316,8,80.48461009,6.438768807,0.238058138
LIN,LINT,T,2018,20180316,10,120.376982,12.0376982,0.426024163
LIN,LINT,T,2018,20180316,13,155.0472756,20.15614583,0.543666104
LIN,LINT,T,2018,20180316,10,131.5748408,13.15748408,0.508970999
LIN,LINT,T,2018,20180316,12,163.3021074,19.59625289,0.653355668
LIN,LINT,T,2018,20180316,12,219.2914014,26.31496817,1.178173609
LIN,LINT,T,2018,20180316,12,23.32887249,2.799464699,0.013333789
LIN,LINT,T,2018,20180316,9,118.1996206,10.63796585,0.45639091
RA2,RA2E,E,2018,20180318,82,307.2583206,251.9518229,0.338486056
RA2,RA2E,E,2018,20180318,86,276.6912784,237.9544994,0.261721752
RA2,RA2E,E,2018,20180318,86,270.1808953,232.35557,0.249550332
RA2,RA2E,E,2018,20180318,80,269.4484772,215.5587818,0.266814121
RA2,RA2E,E,2018,20180318,86,260.4153208,223.9571759,0.231836569
RA2,RA2E,E,2018,20180318,78,262.0011833,204.360923,0.258737414
RA2,RA2E,E,2018,20180318,86,257.1601293,221.1577112,0.22607688
RA2,RA2E,E,2018,20180318,80,262.4498155,209.9598524,0.253133653
RA2,RA2E,E,2018,20180318,76,265.2124451,201.5614583,0.272095611
RA2,RA2E,E,2018,20180318,76,202.59284,153.9705584,0.158774928
RA2,RA2E,E,2018,20180318,75,257.5507523,193.1630642,0.260022969
RA2,RA2E,E,2018,20180318,70,255.9510582,179.1657407,0.275145966
RA2,RA2E,E,2018,20180318,78,258.412126,201.5614583,0.251697271
RA2,RA2E,E,2018,20180318,72,260.5057428,187.5641348,0.277108238
RA2,RA2E,E,2018,20180318,73,268.4418204,195.9625289,0.290218318
RA2,RA2E,E,2018,20180318,73,256.937171,187.5641348,0.265875516
RA2,RA2E,E,2018,20180318,69,247.4889081,170.7673466,0.260981498
RA2,RA2E,E,2018,20180318,66,258.738404,170.7673466,0.298212048
RA2,RA2E,E,2018,20180318,70,239.954117,167.9678819,0.241827509
RA2,RA2E,E,2018,20180318,68,209.9598524,142.7726996,0.190594751
RA2,RA2E,E,2018,20180318,68,259.3621706,176.366276,0.290838357
RA2,RA2E,E,2018,20180318,68,259.3621706,176.366276,0.290838357
RA2,RA2E,E,2018,20180318,68,247.0115911,167.9678819,0.263798963
RA2,RA2E,E,2018,20180318,108,261.8017913,282.7459346,0.186581595
RA2,RA2E,E,2018,20180318,101,299.3487005,302.3421875,0.260843916
RA2,RA2E,E,2018,20180318,98,294.229453,288.344864,0.259712913
RA2,RA2E,E,2018,20180318,101,299.3487005,302.3421875,0.260843916
RA2,RA2E,E,2018,20180318,102,293.669336,299.5427228,0.248578957
RA2,RA2E,E,2018,20180318,99,302.5684068,299.5427228,0.271868751
RA2,RA2E,E,2018,20180318,96,288.6947971,277.1470052,0.2552431
RA2,RA2E,E,2018,20180318,92,279.9464699,257.5507523,0.250443344
RA2,RA2E,E,2018,20180318,92,279.9464699,257.5507523,0.250443344
RA2,RA2E,E,2018,20180318,94,288.8809317,271.5480758,0.261010049
RA2,RA2F,F ,2018,20180318,62,103.8511098,64.38768807,0.051142026
RA2,RA2F,F ,2018,20180318,66,93.31548996,61.58822337,0.038789205
RA2,RA2F,F ,2018,20180318,61,68.83929587,41.99197048,0.022839697
RA2,RA2F,F ,2018,20180318,62,180.6106257,111.9785879,0.154682875
RA2,RA2F,F ,2018,20180318,65,193.8090945,125.9759114,0.169895658
RA2,RA2F,F ,2018,20180318,67,167.1322208,111.9785879,0.122572458
RA2,RA2F,F ,2018,20180318,64,131.2249078,83.98394096,0.079104267
RA2,RA2F,F ,2018,20180318,65,150.7404069,97.98126445,0.102776385
RA2,RA2F,F ,2018,20180318,66,127.2483954,83.98394096,0.072128687
RA2,RA2F,F ,2018,20180318,65,86.13737534,55.98929397,0.033559636
RA2,RA2F,F ,2018,20180318,66,89.07387678,58.78875867,0.035343056
RA2,RA2F,F ,2018,20180318,66,190.8725931,125.9759114,0.162289545
RA2,RA2F,F ,2018,20180318,70,199.9617642,139.9732349,0.16793577
RA2,RA2F,F ,2018,20180318,70,191.9632936,134.3743055,0.154769606
RA2,RA2F,F ,2018,20180318,72,202.1835616,145.5721643,0.166919286
RA2,RA2F,F ,2018,20180318,70,119.9770585,83.98394096,0.060456877
RA2,RA2F,F ,2018,20180318,73,230.0929889,167.9678819,0.213221621
RA2,RA2F,F ,2018,20180318,70,151.9709408,106.3796585,0.096999701
RA2,RA2F,F ,2018,20180318,71,193.2024933,137.1737702,0.154566166
RA2,RA2F,F ,2018,20180318,68,127.6226554,86.78340566,0.070419668
RA2,RA2F,F ,2018,20180318,72,116.6443624,83.98394096,0.055557455
RA2,RA2F,F ,2018,20180318,67,188.0237484,125.9759114,0.155130767
RA2,RA2F,F ,2018,20180318,64,109.3540898,69.98661747,0.054933519
RA2,RA2F,F ,2018,20180318,66,84.8322636,55.98929397,0.032057194
RA2,RA2F,F ,2018,20180318,70,179.9655878,125.9759114,0.136027974
RA2,RA2F,F ,2018,20180318,65,176.5816195,114.7780526,0.141034371
RA2,RA2F,F ,2018,20180318,72,190.5191253,137.1737702,0.148214943
RA2,RA2F,F ,2018,20180318,69,202.8597608,139.9732349,0.175343656
RA2,RA2F,F ,2018,20180318,68,127.6226554,86.78340566,0.070419668
RA2,RA2F,F ,2018,20180318,70,111.9785879,78.38501156,0.052664657
RA2,RA2F,F ,2018,20180318,68,119.3889357,81.18447626,0.061626369
RA2,RA2F,F ,2018,20180318,68,86.45405687,58.78875867,0.032315373
RA2,RA2F,F ,2018,20180318,61,183.5714557,111.9785879,0.162415622
RA2,RA2T,T,2018,20180318,17,230.5441517,39.19250578,0.919192831
RA2,RA2T,T,2018,20180318,18,233.2887249,41.99197048,0.888919276
RA2,RA2T,T,2018,20180318,18,295.4990515,53.18982927,1.426221594
RA2,RA2T,T,2018,20180318,16,244.9531611,39.19250578,1.10253769
RA2,RA2T,T,2018,20180318,17,247.0115911,41.99197048,1.055195852
RA2,RA2T,T,2018,20180318,19,235.7443957,44.79143518,0.8599565
RA2,RA2T,T,2018,20180318,16,262.4498155,41.99197048,1.265668266
RA2,RA2T,T,2018,20180318,21,173.3001956,36.39304108,0.420461409
RA2,RA2T,T,2018,20180318,18,248.8413065,44.79143518,1.011392599
RA2,RA2T,T,2018,20180318,16,279.9464699,44.79143518,1.440049228
RA2,RA2T,T,2018,20180318,24,209.9598524,50.39036458,0.54001846
RA2,RA2T,T,2018,20180318,22,216.3222722,47.59089988,0.625355713
RA2,RA2T,T,2018,20180318,16,227.4565068,36.39304108,0.950657498
RA2,RA2T,T,2018,20180318,19,147.3402473,27.99464699,0.335920508
RA2,RA2T,T,2018,20180318,23,97.37268517,22.39571759,0.121197535
RA2,RA2T,T,2018,20180318,18,186.6309799,33.59357638,0.568908337
RA2,RA2T,T,2018,20180318,30,111.9785879,33.59357638,0.122884201
RA2,RA2T,T,2018,20180318,26,183.0419226,47.59089988,0.378856829
RA2,RA2T,T,2018,20180318,26,86.13737534,22.39571759,0.08389909
RA2,RA2T,T,2018,20180318,32,157.4698893,50.39036458,0.227820288
RA2,RA2T,T,2018,20180318,19,147.3402473,27.99464699,0.335920508
RA2,RA2T,T,2018,20180318,25,111.9785879,27.99464699,0.147461041
RA2,RA2T,T,2018,20180318,17,164.674394,27.99464699,0.468975934
RA2,RA2T,T,2018,20180318,16,139.9732349,22.39571759,0.360012307
RA2,RA2T,T,2018,20180318,14,159.9694114,22.39571759,0.537394464
RA2,RA2T,T,2018,20180318,24,209.9598524,50.39036458,0.54001846
RA2,RA2T,T,2018,20180318,19,147.3402473,27.99464699,0.335920508
RA2,RA2T,T,2018,20180318,18,171.0783983,30.79411169,0.478041033
RA2,RA2T,T,2018,20180318,18,171.0783983,30.79411169,0.478041033
RA2,RA2T,T,2018,20180318,24,163.3021074,39.19250578,0.326677834
RA2,RA2T,T,2018,20180318,22,190.8725931,41.99197048,0.486868634
RA2,RA2T,T,2018,20180318,17,131.7395152,22.39571759,0.300144598
RA2,RA2T,T,2018,20180318,17,279.9464699,47.59089988,1.355340449
RAM,RAME,E,2018,20180319,82,191.182955,156.7700231,0.131048429
RAM,RAME,E,2018,20180319,70,239.954117,167.9678819,0.241827509
RAM,RAME,E,2018,20180319,80,223.9571759,179.1657407,0.184326301
RAM,RAME,E,2018,20180319,80,167.9678819,134.3743055,0.103683544
RAM,RAME,E,2018,20180319,66,186.6309799,123.1764467,0.155156819
RAM,RAME,E,2018,20180319,94,262.0775463,246.3528935,0.214822173
RAM,RAME,E,2018,20180319,94,226.339699,212.7593171,0.160228935
RAM,RAME,E,2018,20180319,96,110.8121443,106.3796585,0.037605452
RAM,RAME,E,2018,20180319,98,188.5353777,184.7646701,0.106636766
RAM,RAME,E,2018,20180319,80,251.9518229,201.5614583,0.233287975
RAM,RAME,E,2018,20180319,84,233.2887249,195.9625289,0.190482702
RAM,RAME,E,2018,20180319,90,223.9571759,201.5614583,0.163845601
RAM,RAME,E,2018,20180319,88,190.8725931,167.9678819,0.121717159
RAM,RAME,E,2018,20180319,84,193.2963721,162.3689525,0.130772206
RAM,RAME,E,2018,20180319,92,249.5175058,229.5561053,0.198958063
RAM,RAME,E,2018,20180319,84,279.9464699,235.1550347,0.274295091
RAM,RAME,E,2018,20180319,81,248.8413065,201.5614583,0.224753911
RAM,RAME,E,2018,20180319,82,314.0862833,257.5507523,0.353697035
RAM,RAME,E,2018,20180319,78,258.412126,201.5614583,0.251697271
RAM,RAME,E,2018,20180319,80,255.4511538,204.360923,0.239813198
RAM,RAME,E,2018,20180319,96,268.2820336,257.5507523,0.220424202
RAM,RAME,E,2018,20180319,91,283.0228047,257.5507523,0.25879078
RAM,RAME,E,2018,20180319,86,136.7180434,117.5775173,0.063899954
RAM,RAME,E,2018,20180319,98,194.2485709,190.3635995,0.113197522
RAM,RAME,E,2018,20180319,92,279.9464699,257.5507523,0.250443344
RAM,RAME,E,2018,20180319,82,286.7744325,235.1550347,0.294858965
RAM,RAME,E,2018,20180319,84,239.954117,201.5614583,0.201522924
RAM,RAME,E,2018,20180319,80,223.9571759,179.1657407,0.184326301
RAM,RAME,E,2018,20180319,84,166.6348035,139.9732349,0.097185052
RAM,RAME,E,2018,20180319,78,233.2887249,181.9652054,0.205135218
RAM,RAME,E,2018,20180319,80,251.9518229,201.5614583,0.233287975
RAM,RAME,E,2018,20180319,78,200.9872091,156.7700231,0.152261312
RAM,RAME,E,2018,20180319,80,286.9451316,229.5561053,0.302590344
RAM,RAMF,F ,2018,20180319,229,305.6184169,699.8661747,0.119914277
RAM,RAMF,F ,2018,20180319,234,358.9057306,839.8394096,0.161842381
RAM,RAMF,F ,2018,20180319,220,384.2901541,845.438339,0.197352742
RAM,RAMF,F ,2018,20180319,226,374.0877606,845.438339,0.182047991
RAM,RAMF,F ,2018,20180319,212,377.6636339,800.6469038,0.197797958
RAM,RAMF,F ,2018,20180319,215,377.6022152,811.8447626,0.194974555
RAM,RAMF,F ,2018,20180319,218,387.8157518,845.438339,0.202834454
RAM,RAMT,T,2018,20180319,18,202.1835616,36.39304108,0.667677145
RAM,RAMT,T,2018,20180319,16,166.2182165,26.59491464,0.507673605
RAM,RAMT,T,2018,20180319,18,248.8413065,44.79143518,1.011392599
RAM,RAMT,T,2018,20180319,14,175.9663525,24.63528935,0.650247301
RAM,RAMT,T,2018,20180319,18,202.1835616,36.39304108,0.667677145
RAM,RAMT,T,2018,20180319,20,201.5614583,40.31229166,0.597217216
RAM,RAMT,T,2018,20180319,24,184.2980927,44.23154224,0.41608089
RAM,RAMT,T,2018,20180319,23,187.442419,43.11175636,0.449112616
RAM,RAMT,T,2018,20180319,23,206.916956,47.59089988,0.547282619
RAM,RAMT,T,2018,20180319,23,177.7051504,40.8721846,0.40366354
RAM,RAMT,T,2018,20180319,25,188.1240278,47.03100694,0.416194042
RAM,RAMT,T,2018,20180319,22,184.5101733,40.59223813,0.454951691
RAM,RAMT,T,2018,20180319,23,195.9625289,45.07138165,0.490868954
RAM,RAMT,T,2018,20180319,21,199.9617642,41.99197048,0.5597859
RAM,RAMT,T,2018,20180319,20,198.7619936,39.75239872,0.580743053
RAM,RAMT,T,2018,20180319,20,187.5641348,37.51282696,0.517150479
RAM,RAMT,T,2018,20180319,20,205.7606554,41.15213107,0.622360475
RAM,RAMT,T,2018,20180319,22,193.417561,42.55186342,0.499938352
RAM,RAMT,T,2018,20180319,24,218.1249578,52.34998987,0.582836591
RAM,RAMT,T,2018,20180319,22,206.1424005,45.35132812,0.567883575
RAM,RAMT,T,2018,20180319,18,211.5151106,38.0727199,0.730731153
RAM,RAMT,T,2018,20180319,23,215.4370659,49.55052517,0.593280871
RAM,RAMT,T,2018,20180319,23,188.6595775,43.39170283,0.454964184
RAM,RAMT,T,2018,20180319,25,203.8010301,50.95025752,0.488449952
RAM,RAMT,T,2018,20180319,24,209.9598524,50.39036458,0.54001846
RAM,RAMT,T,2018,20180319,24,192.463198,46.19116753,0.453765512
RAM,RAMT,T,2018,20180319,24,200.6283034,48.15079282,0.493083523
RAM,RAMT,T,2018,20180319,24,186.6309799,44.79143518,0.426681253
RAM,RAMT,T,2018,20180319,21,199.9617642,41.99197048,0.5597859
RAM,RAMT,T,2018,20180319,22,220.139724,48.43073929,0.647621838
RAM,RAMT,T,2018,20180319,23,217.8713831,50.11041811,0.606764097
RAM,RAMT,T,2018,20180319,23,203.2654803,46.75106047,0.528137196
RAM,RAMT,T,2018,20180319,24,207.6269652,49.83047164,0.528084719
BLK,BLKE,E,2018,20180320,84,116.6443624,97.98126445,0.047620676
BLK,BLKE,E,2018,20180320,90,202.1835616,181.9652054,0.133535429
BLK,BLKE,E,2018,20180320,86,179.0355331,153.9705584,0.109579003
BLK,BLKE,E,2018,20180320,87,205.937633,179.1657407,0.143317595
BLK,BLKE,E,2018,20180320,87,215.5909596,187.5641348,0.157068526
BLK,BLKE,E,2018,20180320,82,204.8388804,167.9678819,0.150438247
BLK,BLKE,E,2018,20180320,84,189.963676,159.5694878,0.126301694
BLK,BLKE,E,2018,20180320,82,221.9087871,181.9652054,0.176555999
BLK,BLKE,E,2018,20180320,86,227.8634057,195.9625289,0.177499873
BLK,BLKE,E,2018,20180320,81,214.280014,173.5668113,0.1666578
BLK,BLKE,E,2018,20180320,88,222.6846919,195.9625289,0.165670577
BLK,BLKE,E,2018,20180320,80,216.9585141,173.5668113,0.172985913
BLK,BLKE,E,2018,20180320,83,236.0994324,195.9625289,0.197450903
BLK,BLKE,E,2018,20180320,82,238.9786938,195.9625289,0.20476317
BLK,BLKE,E,2018,20180320,86,227.8634057,195.9625289,0.177499873
BLK,BLKE,E,2018,20180320,83,219.2351872,181.9652054,0.170251034
BLK,BLKE,E,2018,20180320,80,241.4538303,193.1630642,0.214252324
BLK,BLKE,E,2018,20180320,82,225.3227684,184.7646701,0.182030279
BLK,BLKE,E,2018,20180320,94,211.4489294,198.7619936,0.139839692
BLK,BLKE,E,2018,20180320,80,234.4551685,187.5641348,0.202011906
BLK,BLKE,E,2018,20180320,87,180.1954289,156.7700231,0.109727534
BLK,BLKE,E,2018,20180320,85,253.5985668,215.5587818,0.222444665
BLK,BLKE,E,2018,20180320,89,201.309821,179.1657407,0.133871229
BLK,BLKE,E,2018,20180320,80,230.9558376,184.7646701,0.196026701
BLK,BLKE,E,2018,20180320,81,245.3851773,198.7619936,0.218554102
BLK,BLKE,E,2018,20180320,76,221.0103709,167.9678819,0.188955286
BLK,BLKE,E,2018,20180320,80,192.463198,153.9705584,0.136129654
BLK,BLKE,E,2018,20180320,73,230.0929889,167.9678819,0.213221621
BLK,BLKE,E,2018,20180320,78,206.3707951,160.9692202,0.160527411
BLK,BLKE,E,2018,20180320,74,234.549745,173.5668113,0.218567478
BLK,BLKE,E,2018,20180320,68,214.0767123,145.5721643,0.198142332
BLK,BLKE,E,2018,20180320,76,213.6433586,162.3689525,0.176568217
BLK,BLKF,F ,2018,20180320,60,167.9678819,100.7807292,0.138244726
BLK,BLKF,F ,2018,20180320,55,193.417561,106.3796585,0.199975341
BLK,BLKF,F ,2018,20180320,44,254.4967908,111.9785879,0.432772119
BLK,BLKF,F ,2018,20180320,56,169.9674996,95.18179975,0.151666992
BLK,BLKF,F ,2018,20180320,74,279.9464699,207.1603877,0.311361995
BLK,BLKF,F ,2018,20180320,72,202.1835616,145.5721643,0.166919286
BLK,BLKF,F ,2018,20180320,70,159.9694114,111.9785879,0.107478893
BLK,BLKF,F ,2018,20180320,70,151.9709408,106.3796585,0.096999701
BLK,BLKF,F ,2018,20180320,68,156.4406743,106.3796585,0.105812695
BLK,BLKF,F ,2018,20180320,64,201.2115252,128.7753761,0.18598292
BLK,BLKF,F ,2018,20180320,64,183.7148709,117.5775173,0.155044363
BLK,BLKF,F ,2018,20180320,70,199.9617642,139.9732349,0.16793577
BLK,BLKF,F ,2018,20180320,68,226.4272918,153.9705584,0.221664406
BLK,BLKF,F ,2018,20180320,67,208.915276,139.9732349,0.191519466
BLK,BLKF,F ,2018,20180320,60,233.2887249,139.9732349,0.266675783
BLK,BLKF,F ,2018,20180320,67,204.7369705,137.1737702,0.183935295
BLK,BLKF,F ,2018,20180320,62,216.7327509,134.3743055,0.22274334
BLK,BLKF,F ,2018,20180320,57,245.5670788,139.9732349,0.311037507
BLK,BLKF,F ,2018,20180320,65,215.3434384,139.9732349,0.209747725
BLK,BLKF,F ,2018,20180320,60,186.6309799,111.9785879,0.170672501
BLK,BLKF,F ,2018,20180320,63,217.7361432,137.1737702,0.221242131
BLK,BLKF,F ,2018,20180320,62,221.2480165,137.1737702,0.232120989
BLK,BLKF,F ,2018,20180320,61,215.6964604,131.5748408,0.224235068
BLK,BLKF,F ,2018,20180320,58,231.6798371,134.3743055,0.272079497
BLK,BLKF,F ,2018,20180320,58,270.2931433,156.7700231,0.370330426
BLK,BLKF,F ,2018,20180320,64,214.334016,137.1737702,0.211032605
BLK,BLKF,F ,2018,20180320,62,230.2785478,142.7726996,0.251456349
BLK,BLKF,F ,2018,20180320,65,215.3434384,139.9732349,0.209747725
BLK,BLKF,F ,2018,20180320,59,237.2427711,139.9732349,0.280466694
BLK,BLKF,F ,2018,20180320,60,209.9598524,125.9759114,0.216007384
BLK,BLKF,F ,2018,20180320,59,189.7942169,111.9785879,0.179498684
BLK,BLKF,F ,2018,20180320,66,212.080659,139.9732349,0.200357463
BLK,BLKF,F ,2018,20180320,57,245.5670788,139.9732349,0.311037507
BLK,BLKT,T,2018,20180320,26,269.1792979,69.98661747,0.819327053
BLK,BLKT,T,2018,20180320,34,123.5057955,41.99197048,0.131899481
BLK,BLKT,T,2018,20180320,34,123.5057955,41.99197048,0.131899481
BLK,BLKT,T,2018,20180320,26,161.5075788,41.99197048,0.294957739
BLK,BLKT,T,2018,20180320,30,139.9732349,41.99197048,0.192006564
BLK,BLKT,T,2018,20180320,26,188.4255086,48.99063223,0.401470256
BLK,BLKT,T,2018,20180320,26,188.4255086,48.99063223,0.401470256
BLK,BLKT,T,2018,20180320,27,134.789041,36.39304108,0.197830265
BLK,BLKT,T,2018,20180320,24,145.8054531,34.99330873,0.260425569
BLK,BLKT,T,2018,20180320,27,186.6309799,50.39036458,0.379272225
BLK,BLKT,T,2018,20180320,27,165.8942044,44.79143518,0.299671881
BLK,BLKT,T,2018,20180320,25,223.9571759,55.98929397,0.589844164
BLK,BLKT,T,2018,20180320,26,193.8090945,50.39036458,0.424739144
BLK,BLKT,T,2018,20180320,25,195.9625289,48.99063223,0.451599438
BLK,BLKT,T,2018,20180320,24,151.6376712,36.39304108,0.281676296
BLK,BLKT,T,2018,20180320,28,149.9713231,41.99197048,0.236159677
BLK,BLKT,T,2018,20180320,26,102.2881332,26.59491464,0.118310826
BLK,BLKT,T,2018,20180320,23,30.42896412,6.998661747,0.011835697
BLK,BLKT,T,2018,20180320,22,184.5101733,40.59223813,0.454951691
BLK,BLKT,T,2018,20180320,30,167.9678819,50.39036458,0.276489452
BLK,BLKT,T,2018,20180320,29,120.6665818,34.99330873,0.147612574
BLK,BLKT,T,2018,20180320,25,145.5721643,36.39304108,0.249209159
BLK,BLKT,T,2018,20180320,21,166.6348035,34.99330873,0.388740208
BLK,BLKT,T,2018,20180320,28,209.9598524,58.78875867,0.462872966
BLK,BLKT,T,2018,20180320,27,233.2887249,62.98795572,0.592612851
BLK,BLKT,T,2018,20180320,31,176.0953601,54.58956162,0.294090816
BLK,BLKT,T,2018,20180320,30,121.3101369,36.39304108,0.144218263
BLK,BLKT,T,2018,20180320,31,153.5190319,47.59089988,0.223516754
BLK,BLKT,T,2018,20180320,32,157.4698893,50.39036458,0.227820288
BLK,BLKT,T,2018,20180320,28,209.9598524,58.78875867,0.462872966
BLK,BLKT,T,2018,20180320,27,196.9993677,53.18982927,0.422584176
BLK,BLKT,T,2018,20180320,32,104.9799262,33.59357638,0.101253461
BLK,BLKT,T,2018,20180320,24,163.3021074,39.19250578,0.326677834
BLK,BLKE,E,2019,20190322,60,209.9598524,125.9759114,0.216007384
BLK,BLKE,E,2019,20190322,58,217.1998473,125.9759114,0.23913237
BLK,BLKE,E,2019,20190322,58,217.1998473,125.9759114,0.23913237
BLK,BLKE,E,2019,20190322,56,237.454595,132.9745732,0.296019595
BLK,BLKE,E,2019,20190322,58,144.7998982,83.98394096,0.106281053
BLK,BLKE,E,2019,20190322,52,242.2613682,125.9759114,0.331827456
BLK,BLKE,E,2019,20190322,55,229.0471117,125.9759114,0.280436333
BLK,BLKE,E,2019,20190322,51,260.7344572,132.9745732,0.391898871
BLK,BLKE,E,2019,20190322,56,124.9761026,69.98661747,0.081999888
BLK,BLKE,E,2019,20190322,59,213.518494,125.9759114,0.227178022
BLK,BLKE,E,2019,20190322,62,203.1869539,125.9759114,0.195770514
BLK,BLKE,E,2019,20190322,64,314.9397786,201.5614583,0.455640576
BLK,BLKE,E,2019,20190322,60,410.5881558,246.3528935,0.826054905
BLK,BLKE,E,2019,20190322,54,269.5780821,145.5721643,0.395660531
BLK,BLKE,E,2019,20190322,58,318.5597761,184.7646701,0.514400298
BLK,BLKE,E,2019,20190322,58,328.2131026,190.3635995,0.546048434
BLK,BLKE,E,2019,20190322,48,221.6242886,106.3796585,0.300843618
BLK,BLKE,E,2019,20190322,54,259.2096943,139.9732349,0.365810402
BLK,BLKE,E,2019,20190322,60,261.2833719,156.7700231,0.334518102
BLK,BLKE,E,2019,20190322,68,230.5441517,156.7700231,0.229798208
BLK,BLKE,E,2019,20190322,62,225.7632822,139.9732349,0.241691992
BLK,BLKE,E,2019,20190322,56,239.954117,134.3743055,0.302284386
BLK,BLKE,E,2019,20190322,62,203.1869539,125.9759114,0.195770514
BLK,BLKE,E,2019,20190322,56,219.9579406,123.1764467,0.254002852
BLK,BLKE,E,2019,20190322,48,209.9598524,100.7807292,0.27000923
BLK,BLKE,E,2019,20190322,56,199.9617642,111.9785879,0.209919712
BLK,BLKE,E,2019,20190322,56,199.9617642,111.9785879,0.209919712
BLK,BLKE,E,2019,20190322,52,269.1792979,139.9732349,0.409663526
BLK,BLKE,E,2019,20190322,56,189.963676,106.3796585,0.189452541
BLK,BLKE,E,2019,20190322,67,292.4813864,195.9625289,0.375378153
BLK,BLKE,E,2019,20190322,52,215.3434384,111.9785879,0.262184657
BLK,BLKE,E,2019,20190322,60,186.6309799,111.9785879,0.170672501
