site,zone,date,year,zone.year,depth,density,swe,htc
RID,E,20080229,2008,E.2008,70,284,199,0.339
RID,E,20080229,2008,E.2008,64,276,176,0.349
RID,E,20080229,2008,E.2008,47,250,118,0.391
RID,E,20080229,2008,E.2008,59,285,168,0.404
RID,E,20080229,2008,E.2008,50,280,140,0.461
RID,E,20080229,2008,E.2008,37,288,106,0.657
RID,E,20080229,2008,E.2008,38,339,129,0.889
RID,F,20080229,2008,A.2008,74,197,146,0.154
RID,F,20080229,2008,A.2008,89,239,213,0.189
RID,F,20080229,2008,A.2008,58,193,112,0.189
RID,F,20080229,2008,A.2008,65,215,140,0.21
RID,F,20080229,2008,A.2008,63,213,134,0.212
RID,F,20080229,2008,A.2008,68,222,151,0.214
RID,F,20080229,2008,A.2008,64,220,141,0.221
RID,F,20080229,2008,A.2008,70,232,162,0.226
RID,F,20080229,2008,A.2008,71,237,168,0.232
RID,F,20080229,2008,A.2008,94,274,258,0.235
RID,F,20080229,2008,A.2008,72,241,174,0.237
RID,F,20080229,2008,A.2008,50,202,101,0.239
RID,F,20080229,2008,A.2008,57,216,123,0.241
RID,F,20080229,2008,A.2008,29,154,45,0.242
RID,F,20080229,2008,A.2008,68,239,162,0.247
RID,F,20080229,2008,A.2008,87,270,235,0.247
RID,F,20080229,2008,A.2008,49,206,101,0.254
RID,F,20080229,2008,A.2008,59,228,134,0.258
RID,F,20080229,2008,A.2008,37,182,67,0.262
RID,F,20080229,2008,A.2008,57,226,129,0.263
RID,F,20080229,2008,A.2008,71,252,179,0.264
RID,F,20080229,2008,A.2008,60,234,141,0.269
RID,F,20080229,2008,A.2008,48,210,101,0.27
RID,F,20080229,2008,A.2008,67,251,168,0.276
RID,F,20080229,2008,A.2008,32,175,56,0.281
RID,F,20080229,2008,A.2008,40,196,78,0.282
RID,F,20080229,2008,A.2008,51,231,118,0.306
RID,F,20080229,2008,A.2008,38,206,78,0.329
RID,F,20080229,2008,A.2008,49,240,118,0.345
RID,F,20080229,2008,A.2008,44,242,106,0.391
RID,F,20080229,2008,A.2008,50,302,151,0.537
RID,F,20080229,2008,A.2008,39,287,112,0.621
RID,F,20080229,2008,A.2008,24,327,78,1.307
RID,T,20080229,2008,T.2008,7,120,8,0.605
RID,T,20080229,2008,T.2008,16,208,33,0.797
RID,T,20080229,2008,T.2008,30,299,90,0.874
RID,T,20080229,2008,T.2008,18,243,44,0.961
RID,T,20080229,2008,T.2008,7,172,12,1.242
RID,T,20080229,2008,T.2008,14,248,35,1.291
RID,T,20080229,2008,T.2008,14,256,36,1.376
RID,T,20080229,2008,T.2008,14,260,36,1.419
RID,T,20080229,2008,T.2008,14,264,37,1.463
RID,T,20080229,2008,T.2008,14,278,39,1.622
RID,T,20080229,2008,T.2008,9,240,22,1.874
RID,T,20080229,2008,T.2008,10.5,272,29,2.071
RID,T,20080229,2008,T.2008,9,252,23,2.074
RID,T,20080229,2008,T.2008,10,266,27,2.079
RID,T,20080229,2008,T.2008,5,196,10,2.258
RID,T,20080229,2008,T.2008,10,280,28,2.304
RID,T,20080229,2008,T.2008,8,252,20,2.333
RID,T,20080229,2008,T.2008,9,274,25,2.448
RID,T,20080229,2008,T.2008,10,305,31,2.737
RID,T,20080229,2008,T.2008,5,224,11,2.949
RID,T,20080229,2008,T.2008,8.5,293,25,2.972
RID,T,20080229,2008,T.2008,7,280,20,3.292
RID,T,20080229,2008,T.2008,10,342,34,3.429
RID,T,20080229,2008,T.2008,4,224,9,3.687
RID,T,20080229,2008,T.2008,6,280,17,3.84
RID,T,20080229,2008,T.2008,6,280,17,3.84
RID,T,20080229,2008,T.2008,2,168,3,4.147
RID,T,20080229,2008,T.2008,4,259,10,4.929
RID,T,20080229,2008,T.2008,5,325,16,6.201
ROK,E,20080228,2008,E.2008,55,181,99,0.175
ROK,E,20080228,2008,E.2008,75,228,171,0.203
ROK,E,20080228,2008,E.2008,82,249,204,0.223
ROK,E,20080228,2008,E.2008,40,175,70,0.225
ROK,E,20080228,2008,E.2008,66,229,151,0.234
ROK,E,20080228,2008,E.2008,81,263,213,0.25
ROK,E,20080228,2008,E.2008,55,219,120,0.256
ROK,E,20080228,2008,E.2008,71,252,179,0.264
ROK,E,20080228,2008,E.2008,68,247,168,0.264
ROK,E,20080228,2008,E.2008,61,234,143,0.264
ROK,E,20080228,2008,E.2008,44,210,92,0.295
ROK,E,20080228,2008,E.2008,57,243,139,0.305
ROK,E,20080228,2008,E.2008,27,176,48,0.338
ROK,E,20080228,2008,E.2008,50,246,123,0.357
ROK,E,20080228,2008,E.2008,54,259,140,0.364
ROK,E,20080228,2008,E.2008,52,256,133,0.37
ROK,E,20080228,2008,E.2008,35,216,76,0.392
ROK,E,20080228,2008,E.2008,50,260,130,0.399
ROK,E,20080228,2008,E.2008,47,262,123,0.43
ROK,E,20080228,2008,E.2008,33,229,76,0.467
ROK,E,20080228,2008,E.2008,41,273,112,0.535
ROK,E,20080228,2008,E.2008,41,273,112,0.535
ROK,E,20080228,2008,E.2008,39,276,108,0.576
ROK,E,20080228,2008,E.2008,24,227,55,0.634
ROK,E,20080228,2008,E.2008,25,235,59,0.65
ROK,E,20080228,2008,E.2008,32,267,85,0.654
ROK,E,20080228,2008,E.2008,31,275,85,0.719
ROK,E,20080228,2008,E.2008,22,248,55,0.823
ROK,E,20080228,2008,E.2008,12,198,24,0.963
ROK,E,20080228,2008,E.2008,51,467,238,1.255
ROK,E,20080228,2008,E.2008,15,261,39,1.338
ROK,E,20080228,2008,E.2008,12,280,34,1.92
ROK,E,20080228,2008,E.2008,5,336,17,6.636
ROK,F,20080228,2008,A.2008,62,135,84,0.087
ROK,F,20080228,2008,A.2008,68,144,98,0.09
ROK,F,20080228,2008,A.2008,68,165,112,0.117
ROK,F,20080228,2008,A.2008,65,164,106,0.121
ROK,F,20080228,2008,A.2008,60,159,95,0.123
ROK,F,20080228,2008,A.2008,70,172,120,0.124
ROK,F,20080228,2008,A.2008,66,170,112,0.128
ROK,F,20080228,2008,A.2008,70,180,126,0.136
ROK,F,20080228,2008,A.2008,64,175,112,0.141
ROK,F,20080228,2008,A.2008,66,178,118,0.141
ROK,F,20080228,2008,A.2008,52,162,84,0.147
ROK,F,20080228,2008,A.2008,60,177,106,0.154
ROK,F,20080228,2008,A.2008,64,192,123,0.17
ROK,F,20080228,2008,A.2008,90,230,207,0.173
ROK,F,20080228,2008,A.2008,67,201,134,0.177
ROK,F,20080228,2008,A.2008,59,190,112,0.179
ROK,F,20080228,2008,A.2008,76,228,174,0.202
ROK,F,20080228,2008,A.2008,64,210,134,0.203
ROK,F,20080228,2008,A.2008,74,227,168,0.205
ROK,F,20080228,2008,A.2008,44,178,78,0.212
ROK,F,20080228,2008,A.2008,60,210,126,0.216
ROK,F,20080228,2008,A.2008,60,210,126,0.216
ROK,F,20080228,2008,A.2008,82,246,202,0.217
ROK,F,20080228,2008,A.2008,63,218,137,0.221
ROK,F,20080228,2008,A.2008,55,204,112,0.222
ROK,F,20080228,2008,A.2008,78,244,190,0.225
ROK,F,20080228,2008,A.2008,69,247,171,0.261
ROK,F,20080228,2008,A.2008,54,228,123,0.283
ROK,F,20080228,2008,A.2008,58,237,137,0.284
ROK,F,20080228,2008,A.2008,48,222,106,0.301
ROK,F,20080228,2008,A.2008,38,206,78,0.329
ROK,F,20080228,2008,A.2008,56,255,143,0.341
ROK,F,20080228,2008,A.2008,34,214,73,0.396
ROK,T,20080228,2008,T.2008,8,98,8,0.353
ROK,T,20080228,2008,T.2008,4,70,3,0.36
ROK,T,20080228,2008,T.2008,3,93,3,0.853
ROK,T,20080228,2008,T.2008,6,140,8,0.96
ROK,T,20080228,2008,T.2008,8,168,13,1.037
ROK,T,20080228,2008,T.2008,8,175,14,1.125
ROK,T,20080228,2008,T.2008,16,262,42,1.266
ROK,T,20080228,2008,T.2008,6,163,10,1.307
ROK,T,20080228,2008,T.2008,4,140,6,1.44
ROK,T,20080228,2008,T.2008,7,196,14,1.613
ROK,T,20080228,2008,T.2008,9,224,20,1.638
ROK,T,20080228,2008,T.2008,7,200,14,1.679
ROK,T,20080228,2008,T.2008,6,187,11,1.707
ROK,T,20080228,2008,T.2008,6,187,11,1.707
ROK,T,20080228,2008,T.2008,11,265,29,1.872
ROK,T,20080228,2008,T.2008,8,234,19,2.02
ROK,T,20080228,2008,T.2008,11,280,31,2.095
ROK,T,20080228,2008,T.2008,4,175,7,2.25
ROK,T,20080228,2008,T.2008,6,224,13,2.458
ROK,T,20080228,2008,T.2008,10,294,29,2.54
ROK,T,20080228,2008,T.2008,6,238,14,2.774
ROK,T,20080228,2008,T.2008,8,280,22,2.88
ROK,T,20080228,2008,T.2008,6,243,15,2.884
ROK,T,20080228,2008,T.2008,5,230,11,3.099
ROK,T,20080228,2008,T.2008,4,210,8,3.24
ROK,T,20080228,2008,T.2008,5,252,13,3.733
ROK,T,20080228,2008,T.2008,5,252,13,3.733
ROK,T,20080228,2008,T.2008,6,280,17,3.84
ROK,T,20080228,2008,T.2008,4,245,10,4.41
ROK,T,20080228,2008,T.2008,4.5,311,14,6.321
ROK,T,20080228,2008,T.2008,4,294,12,6.351
BLK,E,20090308,2009,E.2009,68,173,118,0.129
BLK,E,20090308,2009,E.2009,114,273,311,0.192
BLK,E,20090308,2009,E.2009,116,275,319,0.192
BLK,E,20090308,2009,E.2009,134,313,420,0.215
BLK,E,20090308,2009,E.2009,76,243,185,0.229
BLK,E,20090308,2009,E.2009,104,291,302,0.239
BLK,E,20090308,2009,E.2009,116,309,358,0.242
BLK,E,20090308,2009,E.2009,83,263,218,0.245
BLK,E,20090308,2009,E.2009,76,265,202,0.272
BLK,E,20090308,2009,E.2009,84,280,235,0.274
BLK,E,20090308,2009,E.2009,68,255,174,0.282
BLK,E,20090308,2009,E.2009,80,280,224,0.288
BLK,E,20090308,2009,E.2009,77,276,213,0.292
BLK,E,20090308,2009,E.2009,81,287,232,0.299
BLK,E,20090308,2009,E.2009,68,263,179,0.3
BLK,E,20090308,2009,E.2009,48,222,106,0.301
BLK,E,20090308,2009,E.2009,74,276,204,0.303
BLK,E,20090308,2009,E.2009,64,258,165,0.306
BLK,E,20090308,2009,E.2009,51,231,118,0.306
BLK,E,20090308,2009,E.2009,82,294,241,0.309
BLK,E,20090308,2009,E.2009,54,254,137,0.351
BLK,E,20090308,2009,E.2009,58,265,154,0.357
BLK,E,20090308,2009,E.2009,58,265,154,0.357
BLK,E,20090308,2009,E.2009,42,233,98,0.381
BLK,E,20090308,2009,E.2009,64,289,185,0.383
BLK,E,20090308,2009,E.2009,53,269,143,0.403
BLK,E,20090308,2009,E.2009,60,289,174,0.41
BLK,E,20090308,2009,E.2009,54,275,148,0.411
BLK,E,20090308,2009,E.2009,68,309,210,0.412
BLK,E,20090308,2009,E.2009,52,275,143,0.426
BLK,E,20090308,2009,E.2009,51,280,143,0.452
BLK,E,20090308,2009,E.2009,46,268,123,0.458
BLK,E,20090308,2009,E.2009,42,280,118,0.549
BLK,F,20090308,2009,A.2009,71,49,35,0.01
BLK,F,20090308,2009,A.2009,64,131,84,0.079
BLK,F,20090308,2009,A.2009,84,175,147,0.107
BLK,F,20090308,2009,A.2009,68,165,112,0.117
BLK,F,20090308,2009,A.2009,64,175,112,0.141
BLK,F,20090308,2009,A.2009,75,196,147,0.151
BLK,F,20090308,2009,A.2009,66,191,126,0.162
BLK,F,20090308,2009,A.2009,66,195,129,0.17
BLK,F,20090308,2009,A.2009,59,190,112,0.179
BLK,F,20090308,2009,A.2009,66,201,133,0.181
BLK,F,20090308,2009,A.2009,71,213,151,0.188
BLK,F,20090308,2009,A.2009,58,193,112,0.189
BLK,F,20090308,2009,A.2009,65,207,134,0.193
BLK,F,20090308,2009,A.2009,66,212,140,0.2
BLK,F,20090308,2009,A.2009,68,216,147,0.202
BLK,F,20090308,2009,A.2009,63,211,133,0.208
BLK,F,20090308,2009,A.2009,60,210,126,0.216
BLK,F,20090308,2009,A.2009,60,215,129,0.226
BLK,F,20090308,2009,A.2009,61,218,133,0.229
BLK,F,20090308,2009,A.2009,63,222,140,0.23
BLK,F,20090308,2009,A.2009,58,217,126,0.239
BLK,F,20090308,2009,A.2009,64,241,154,0.266
BLK,F,20090308,2009,A.2009,66,254,168,0.289
BLK,F,20090308,2009,A.2009,72,272,196,0.302
BLK,F,20090308,2009,A.2009,66,267,176,0.318
BLK,F,20090308,2009,A.2009,68,288,196,0.359
BLK,F,20090308,2009,A.2009,65,289,188,0.377
BLK,F,20090308,2009,A.2009,67,334,224,0.49
BLK,F,20090308,2009,A.2009,60,322,193,0.508
BLK,F,20090308,2009,A.2009,66,339,224,0.513
BLK,F,20090308,2009,A.2009,64,341,218,0.535
BLK,F,20090308,2009,A.2009,70,360,252,0.544
BLK,F,20090308,2009,A.2009,67,418,280,0.766
BLK,T,20090308,2009,T.2009,154,17,26,0.001
BLK,T,20090308,2009,T.2009,36,160,58,0.21
BLK,T,20090308,2009,T.2009,29,158,46,0.254
BLK,T,20090308,2009,T.2009,34,179,61,0.279
BLK,T,20090308,2009,T.2009,32,177,57,0.287
BLK,T,20090308,2009,T.2009,34,189,64,0.31
BLK,T,20090308,2009,T.2009,34,191,65,0.316
BLK,T,20090308,2009,T.2009,30,188,57,0.348
BLK,T,20090308,2009,T.2009,32,203,65,0.378
BLK,T,20090308,2009,T.2009,26,185,48,0.388
BLK,T,20090308,2009,T.2009,30,202,60,0.398
BLK,T,20090308,2009,T.2009,30,216,65,0.459
BLK,T,20090308,2009,T.2009,23,190,44,0.461
BLK,T,20090308,2009,T.2009,26,205,53,0.473
BLK,T,20090308,2009,T.2009,26,207,54,0.483
BLK,T,20090308,2009,T.2009,30,226,68,0.5
BLK,T,20090308,2009,T.2009,30,226,68,0.5
BLK,T,20090308,2009,T.2009,17,178,30,0.547
BLK,T,20090308,2009,T.2009,23,207,48,0.547
BLK,T,20090308,2009,T.2009,20,196,39,0.564
BLK,T,20090308,2009,T.2009,23,212,49,0.573
BLK,T,20090308,2009,T.2009,32,250,80,0.575
BLK,T,20090308,2009,T.2009,22,209,46,0.582
BLK,T,20090308,2009,T.2009,17,184,31,0.588
BLK,T,20090308,2009,T.2009,21,205,43,0.59
BLK,T,20090308,2009,T.2009,20,202,40,0.597
BLK,T,20090308,2009,T.2009,21,221,46,0.686
BLK,T,20090308,2009,T.2009,21,225,47,0.711
BLK,T,20090308,2009,T.2009,16,199,32,0.731
BLK,T,20090308,2009,T.2009,19,227,43,0.797
BLK,T,20090308,2009,T.2009,17,227,39,0.893
BLK,T,20090308,2009,T.2009,23,268,62,0.917
BLK,T,20090308,2009,T.2009,20,252,50,0.933
FRO,E,20090302,2009,E.2009,63,222,140,0.23
FRO,E,20090302,2009,E.2009,66,254,168,0.289
FRO,E,20090302,2009,E.2009,66,263,174,0.308
FRO,E,20090302,2009,E.2009,64,262,168,0.316
FRO,E,20090302,2009,E.2009,66,267,176,0.318
FRO,E,20090302,2009,E.2009,66,267,176,0.318
FRO,E,20090302,2009,E.2009,60,257,154,0.323
FRO,E,20090302,2009,E.2009,63,267,168,0.332
FRO,E,20090302,2009,E.2009,67,276,185,0.334
FRO,E,20090302,2009,E.2009,64,276,176,0.349
FRO,E,20090302,2009,E.2009,64,276,176,0.349
FRO,E,20090302,2009,E.2009,59,266,157,0.352
FRO,E,20090302,2009,E.2009,50,246,123,0.357
FRO,E,20090302,2009,E.2009,67,288,193,0.365
FRO,E,20090302,2009,E.2009,59,275,162,0.377
FRO,E,20090302,2009,E.2009,54,264,143,0.381
FRO,E,20090302,2009,E.2009,49,263,129,0.414
FRO,E,20090302,2009,E.2009,43,247,106,0.418
FRO,E,20090302,2009,E.2009,60,294,176,0.423
FRO,E,20090302,2009,E.2009,58,290,168,0.425
FRO,E,20090302,2009,E.2009,38,250,95,0.485
FRO,E,20090302,2009,E.2009,45,280,126,0.512
FRO,E,20090302,2009,E.2009,44,280,123,0.524
FRO,E,20090302,2009,E.2009,44,280,123,0.524
FRO,E,20090302,2009,E.2009,47,292,137,0.533
FRO,E,20090302,2009,E.2009,50,308,154,0.558
FRO,E,20090302,2009,E.2009,39,273,106,0.561
FRO,E,20090302,2009,E.2009,53,327,174,0.595
FRO,E,20090302,2009,E.2009,41,321,132,0.738
FRO,E,20090302,2009,E.2009,41,321,132,0.738
FRO,E,20090302,2009,E.2009,41,335,137,0.803
FRO,E,20090302,2009,E.2009,37,356,132,1.005
FRO,F,20090302,2009,A.2009,96,248,238,0.188
FRO,F,20090302,2009,A.2009,84,233,196,0.19
FRO,F,20090302,2009,A.2009,106,283,300,0.221
FRO,F,20090302,2009,A.2009,98,274,269,0.226
FRO,F,20090302,2009,A.2009,97,274,266,0.228
FRO,F,20090302,2009,A.2009,89,264,235,0.231
FRO,F,20090302,2009,A.2009,98,283,277,0.24
FRO,F,20090302,2009,A.2009,98,283,277,0.24
FRO,F,20090302,2009,A.2009,85,267,227,0.246
FRO,F,20090302,2009,A.2009,84,267,224,0.249
FRO,F,20090302,2009,A.2009,99,291,288,0.252
FRO,F,20090302,2009,A.2009,93,286,266,0.259
FRO,F,20090302,2009,A.2009,92,286,263,0.261
FRO,F,20090302,2009,A.2009,91,289,263,0.27
FRO,F,20090302,2009,A.2009,76,265,202,0.272
FRO,F,20090302,2009,A.2009,90,289,260,0.273
FRO,F,20090302,2009,A.2009,86,283,244,0.274
FRO,F,20090302,2009,A.2009,85,287,244,0.284
FRO,F,20090302,2009,A.2009,93,301,280,0.286
FRO,F,20090302,2009,A.2009,83,287,238,0.291
FRO,F,20090302,2009,A.2009,93,304,283,0.292
FRO,F,20090302,2009,A.2009,82,294,241,0.309
FRO,F,20090302,2009,A.2009,80,290,232,0.31
FRO,F,20090302,2009,A.2009,72,280,202,0.32
FRO,F,20090302,2009,A.2009,74,288,213,0.328
FRO,F,20090302,2009,A.2009,74,288,213,0.328
FRO,F,20090302,2009,A.2009,68,276,188,0.329
FRO,F,20090302,2009,A.2009,73,288,210,0.333
FRO,F,20090302,2009,A.2009,64,276,176,0.349
FRO,F,20090302,2009,A.2009,58,270,157,0.37
FRO,F,20090302,2009,A.2009,54,275,148,0.411
FRO,F,20090302,2009,A.2009,57,285,162,0.419
FRO,F,20090302,2009,A.2009,42,273,115,0.523
FRO,T,20090302,2009,T.2009,10,148,15,0.647
FRO,T,20090302,2009,T.2009,27,259,70,0.732
FRO,T,20090302,2009,T.2009,19,218,41,0.736
FRO,T,20090302,2009,T.2009,13,190,25,0.812
FRO,T,20090302,2009,T.2009,25,269,67,0.849
FRO,T,20090302,2009,T.2009,18,232,42,0.877
FRO,T,20090302,2009,T.2009,19,242,46,0.903
FRO,T,20090302,2009,T.2009,19,245,46,0.926
FRO,T,20090302,2009,T.2009,16,227,36,0.951
FRO,T,20090302,2009,T.2009,16,234,38,1.01
FRO,T,20090302,2009,T.2009,23,282,65,1.019
FRO,T,20090302,2009,T.2009,7,160,11,1.075
FRO,T,20090302,2009,T.2009,29,348,101,1.224
FRO,T,20090302,2009,T.2009,25,325,81,1.24
FRO,T,20090302,2009,T.2009,14,244,34,1.25
FRO,T,20090302,2009,T.2009,18,280,50,1.28
FRO,T,20090302,2009,T.2009,10,213,21,1.331
FRO,T,20090302,2009,T.2009,11,237,26,1.497
FRO,T,20090302,2009,T.2009,13,258,34,1.51
FRO,T,20090302,2009,T.2009,8,203,16,1.514
FRO,T,20090302,2009,T.2009,10,230,23,1.549
FRO,T,20090302,2009,T.2009,18,311,56,1.58
FRO,T,20090302,2009,T.2009,9,224,20,1.638
FRO,T,20090302,2009,T.2009,10,238,24,1.665
FRO,T,20090302,2009,T.2009,10,263,26,2.036
FRO,T,20090302,2009,T.2009,9,277,25,2.504
FRO,T,20090302,2009,T.2009,8,269,22,2.668
FRO,T,20090302,2009,T.2009,7,272,19,3.106
FRO,T,20090302,2009,T.2009,6,275,17,3.713
FRO,T,20090302,2009,T.2009,7,320,22,4.299
FRO,T,20090302,2009,T.2009,7,368,26,5.686
FRO,T,20090302,2009,T.2009,4,280,11,5.76
FRO,T,20090302,2009,T.2009,4,280,11,5.76
LIN,E,20090304,2009,E.2009,138,183,252,0.071
LIN,E,20090304,2009,E.2009,118,297,350,0.219
LIN,E,20090304,2009,E.2009,148,337,498,0.225
LIN,E,20090304,2009,E.2009,142,331,470,0.227
LIN,E,20090304,2009,E.2009,126,315,398,0.232
LIN,E,20090304,2009,E.2009,140,342,479,0.246
LIN,E,20090304,2009,E.2009,129,330,426,0.248
LIN,E,20090304,2009,E.2009,111,308,342,0.251
LIN,E,20090304,2009,E.2009,134,347,465,0.264
LIN,E,20090304,2009,E.2009,104,310,322,0.271
LIN,E,20090304,2009,E.2009,131,350,459,0.276
LIN,E,20090304,2009,E.2009,124,343,426,0.279
LIN,E,20090304,2009,E.2009,126,347,437,0.28
LIN,E,20090304,2009,E.2009,122,344,420,0.285
LIN,E,20090304,2009,E.2009,121,347,420,0.293
LIN,E,20090304,2009,E.2009,104,323,336,0.295
LIN,E,20090304,2009,E.2009,100,322,322,0.305
LIN,E,20090304,2009,E.2009,108,337,364,0.309
LIN,E,20090304,2009,E.2009,98,323,316,0.313
LIN,E,20090304,2009,E.2009,98,323,316,0.313
LIN,E,20090304,2009,E.2009,102,329,336,0.313
LIN,E,20090304,2009,E.2009,122,367,448,0.325
LIN,E,20090304,2009,E.2009,108,350,378,0.333
LIN,E,20090304,2009,E.2009,81,308,249,0.343
LIN,E,20090304,2009,E.2009,136,401,546,0.348
LIN,E,20090304,2009,E.2009,114,368,420,0.35
LIN,E,20090304,2009,E.2009,90,330,297,0.355
LIN,E,20090304,2009,E.2009,81,318,258,0.367
LIN,E,20090304,2009,E.2009,84,327,274,0.373
LIN,E,20090304,2009,E.2009,88,340,300,0.387
LIN,E,20090304,2009,E.2009,68,301,204,0.39
LIN,E,20090304,2009,E.2009,74,318,235,0.401
LIN,E,20090304,2009,E.2009,64,306,196,0.431
LIN,F,20090304,2009,A.2009,90,230,207,0.173
LIN,F,20090304,2009,A.2009,79,216,171,0.174
LIN,F,20090304,2009,A.2009,92,237,218,0.18
LIN,F,20090304,2009,A.2009,115,268,308,0.183
LIN,F,20090304,2009,A.2009,96,245,235,0.184
LIN,F,20090304,2009,A.2009,85,231,196,0.184
LIN,F,20090304,2009,A.2009,85,231,196,0.184
LIN,F,20090304,2009,A.2009,83,229,190,0.186
LIN,F,20090304,2009,A.2009,78,223,174,0.187
LIN,F,20090304,2009,A.2009,78,223,174,0.187
LIN,F,20090304,2009,A.2009,87,238,207,0.192
LIN,F,20090304,2009,A.2009,103,261,269,0.194
LIN,F,20090304,2009,A.2009,88,242,213,0.195
LIN,F,20090304,2009,A.2009,101,261,263,0.198
LIN,F,20090304,2009,A.2009,76,228,174,0.202
LIN,F,20090304,2009,A.2009,107,272,291,0.203
LIN,F,20090304,2009,A.2009,79,234,185,0.204
LIN,F,20090304,2009,A.2009,79,234,185,0.204
LIN,F,20090304,2009,A.2009,78,233,182,0.205
LIN,F,20090304,2009,A.2009,78,233,182,0.205
LIN,F,20090304,2009,A.2009,83,243,202,0.209
LIN,F,20090304,2009,A.2009,89,252,224,0.209
LIN,F,20090304,2009,A.2009,78,237,185,0.211
LIN,F,20090304,2009,A.2009,77,236,182,0.213
LIN,F,20090304,2009,A.2009,92,262,241,0.219
LIN,F,20090304,2009,A.2009,96,268,258,0.22
LIN,F,20090304,2009,A.2009,83,250,207,0.221
LIN,F,20090304,2009,A.2009,75,239,179,0.224
LIN,F,20090304,2009,A.2009,78,244,190,0.225
LIN,F,20090304,2009,A.2009,82,256,210,0.235
LIN,F,20090304,2009,A.2009,76,247,188,0.236
LIN,F,20090304,2009,A.2009,78,251,196,0.238
LIN,T,20090304,2009,T.2009,22,172,38,0.394
LIN,T,20090304,2009,T.2009,28,230,64,0.555
LIN,T,20090304,2009,T.2009,26,226,59,0.578
LIN,T,20090304,2009,T.2009,26,237,62,0.634
LIN,T,20090304,2009,T.2009,23,231,53,0.684
LIN,T,20090304,2009,T.2009,26,248,64,0.693
LIN,T,20090304,2009,T.2009,26,248,64,0.693
LIN,T,20090304,2009,T.2009,24,245,59,0.735
LIN,T,20090304,2009,T.2009,24,245,59,0.735
LIN,T,20090304,2009,T.2009,20,224,45,0.737
LIN,T,20090304,2009,T.2009,25,258,64,0.78
LIN,T,20090304,2009,T.2009,25,258,64,0.78
LIN,T,20090304,2009,T.2009,24,257,62,0.807
LIN,T,20090304,2009,T.2009,24,257,62,0.807
LIN,T,20090304,2009,T.2009,26,269,70,0.819
LIN,T,20090304,2009,T.2009,25,269,67,0.849
LIN,T,20090304,2009,T.2009,26,275,71,0.852
LIN,T,20090304,2009,T.2009,22,254,56,0.866
LIN,T,20090304,2009,T.2009,26,280,73,0.886
LIN,T,20090304,2009,T.2009,24,274,66,0.92
LIN,T,20090304,2009,T.2009,22,267,59,0.954
LIN,T,20090304,2009,T.2009,24,280,67,0.96
LIN,T,20090304,2009,T.2009,24,286,69,1
LIN,T,20090304,2009,T.2009,18,249,45,1.011
LIN,T,20090304,2009,T.2009,23,292,67,1.091
LIN,T,20090304,2009,T.2009,26,312,81,1.102
LIN,T,20090304,2009,T.2009,24,303,73,1.127
LIN,T,20090304,2009,T.2009,22,293,64,1.145
LIN,T,20090304,2009,T.2009,22,305,67,1.246
LIN,T,20090304,2009,T.2009,22,305,67,1.246
LIN,T,20090304,2009,T.2009,22,305,67,1.246
LIN,T,20090304,2009,T.2009,24,338,81,1.402
LIN,T,20090304,2009,T.2009,20,315,63,1.458
RA2,E,20090302,2009,E.2009,77,247,190,0.233
RA2,E,20090302,2009,E.2009,75,250,188,0.245
RA2,E,20090302,2009,E.2009,68,247,168,0.264
RA2,E,20090302,2009,E.2009,64,241,154,0.266
RA2,E,20090302,2009,E.2009,62,237,147,0.266
RA2,E,20090302,2009,E.2009,82,273,224,0.267
RA2,E,20090302,2009,E.2009,83,277,230,0.271
RA2,E,20090302,2009,E.2009,70,260,182,0.284
RA2,E,20090302,2009,E.2009,78,276,216,0.288
RA2,E,20090302,2009,E.2009,66,254,168,0.289
RA2,E,20090302,2009,E.2009,79,280,221,0.292
RA2,E,20090302,2009,E.2009,73,272,199,0.299
RA2,E,20090302,2009,E.2009,75,276,207,0.299
RA2,E,20090302,2009,E.2009,80,289,231,0.306
RA2,E,20090302,2009,E.2009,61,255,155,0.313
RA2,E,20090302,2009,E.2009,79,291,230,0.314
RA2,E,20090302,2009,E.2009,76,287,218,0.319
RA2,E,20090302,2009,E.2009,74,284,210,0.32
RA2,E,20090302,2009,E.2009,64,271,174,0.338
RA2,E,20090302,2009,E.2009,75,302,227,0.358
RA2,E,20090302,2009,E.2009,64,280,179,0.36
RA2,E,20090302,2009,E.2009,40,224,90,0.369
RA2,E,20090302,2009,E.2009,60,275,165,0.371
RA2,E,20090302,2009,E.2009,64,284,182,0.371
RA2,E,20090302,2009,E.2009,64,289,185,0.383
RA2,E,20090302,2009,E.2009,55,270,148,0.389
RA2,E,20090302,2009,E.2009,58,290,168,0.425
RA2,E,20090302,2009,E.2009,52,275,143,0.426
RA2,E,20090302,2009,E.2009,53,280,148,0.435
RA2,E,20090302,2009,E.2009,46,262,120,0.438
RA2,E,20090302,2009,E.2009,54,290,157,0.459
RA2,E,20090302,2009,E.2009,50,286,143,0.479
RA2,E,20090302,2009,E.2009,48,286,137,0.5
RA2,E,20090302,2009,E.2009,37,257,95,0.526
RA2,F,20090303,2009,A.2009,117,251,294,0.159
RA2,F,20090303,2009,A.2009,111,252,280,0.168
RA2,F,20090303,2009,A.2009,103,245,252,0.171
RA2,F,20090303,2009,A.2009,105,253,266,0.18
RA2,F,20090303,2009,A.2009,90,249,224,0.202
RA2,F,20090303,2009,A.2009,90,249,224,0.202
