year,site,zone,lat,lon,elev,tree,aspect,height,code,water,viability,gmin,group,density,swe,htc,dist,cover
2013,RA2,Ecotone,58.72999,-93.783428,18,4,W,S,RA2 E4 WS,88,61,5.50E-05,3,244.542,155.782,0.296,5.940979981,2
2013,RA2,Ecotone,58.72999,-93.783428,18,5,L,A,RA2 E5 LA,122,100,1.40E-05,3,244.542,155.782,0.296,5.940979981,2
2013,RA2,Ecotone,58.72999,-93.783428,18,5,L,C,RA2 E5 LC,108,89,1.30E-05,3,244.542,155.782,0.296,5.940979981,2
2013,RA2,Ecotone,58.72999,-93.783428,18,5,L,S,RA2 E5 LS,105,47,7.50E-05,3,244.542,155.782,0.296,5.940979981,2
2013,RA2,Ecotone,58.72999,-93.783428,18,5,W,A,RA2 E5 WA,142,100,2.20E-05,4,244.542,155.782,0.296,5.940979981,2
2013,RA2,Ecotone,58.72999,-93.783428,18,5,W,C,RA2 E5 WC,136,85,4.10E-05,3,244.542,155.782,0.296,5.940979981,2
2013,RA2,Ecotone,58.72999,-93.783428,18,5,W,S,RA2 E5 WS,81,91,4.90E-06,1,244.542,155.782,0.296,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,1,L,A,RA2 E1 LA,115,100,2.50E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,1,L,C,RA2 E1 LC,121,100,2.20E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,1,L,S,RA2 E1 LS,121,88,2.80E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,1,W,A,RA2 E1 WA,120,80,6.10E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,1,W,C,RA2 E1 WC,134,100,2.20E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,1,W,S,RA2 E1 WS,102,93,2.50E-05,1,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,2,L,A,RA2 E2 LA,131,84,2.40E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,2,L,C,RA2 E2 LC,110,85,3.70E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,2,L,S,RA2 E2 LS,107,100,6.30E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,2,W,A,RA2 E2 WA,110,50,3.30E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,2,W,C,RA2 E2 WC,110,43,4.60E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,2,W,S,RA2 E2 WS,101,3,6.80E-05,2,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,3,L,A,RA2 E3 LA,106,100,1.40E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,3,L,C,RA2 E3 LC,105,99,1.90E-05,1,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,3,L,S,RA2 E3 LS,110,96,3.00E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,3,W,A,RA2 E3 WA,105,12,0.00011,2,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,3,W,C,RA2 E3 WC,113,86,3.30E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,3,W,C,RA2 E3 WC,118,18,9.50E-05,2,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,3,W,S,RA2 E3 WS,109,99,1.50E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,4,L,A,RA2 E4 LA,130,92,1.40E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,4,L,C,RA2 E4 LC,113,25,2.20E-05,2,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,4,L,S,RA2 E4 LS,106,75,2.20E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,4,W,A,RA2 E4 WA,97,0,0.00012,2,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,4,W,C,RA2 E4 WC,106,49,5.10E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,4,W,S,RA2 E4 WS,107,97,2.00E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,5,L,A,RA2 E5 LA,109,28,8.40E-05,2,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,5,L,C,RA2 E5 LC,124,35,1.90E-05,2,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,5,L,S,RA2 E5 LS,119,80,6.00E-05,3,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,5,W,A,RA2 E5 WA,93,95,7.10E-05,1,258.069,115.372,0.493,5.940979981,2
2014,RA2,Ecotone,58.72999,-93.783428,18,5,W,S,RA2 E5 WS,99,72,6.90E-05,3,258.069,115.372,0.493,5.940979981,2
2009,RA2,Forest,58.72962,-93.783092,18,1,L,A,2009 F1 EAA,113,100,5.00E-05,3,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,1,L,C,2009 F1 EAC,97,96,3.70E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,1,W,A,2009 F1 NWA,105,100,2.60E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,1,W,C,2009 F1 NWC,110,97,2.60E-05,3,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,1,L,A,2009 F1 SOA,97,88,5.30E-05,3,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,1,L,C,2009 F1 SOC,96,96,3.90E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,2,L,A,2009 F2 EAA,80,83,2.10E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,2,L,C,2009 F2 EAC,108,93,1.70E-05,3,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,2,L,S,2009 F2 EAS,83,90,1.90E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,2,W,A,2009 F2 NWA,104,89,1.90E-05,3,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,2,W,C,2009 F2 NWC,93,100,3.50E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,2,W,S,2009 F2 NWS,99,97,3.20E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,2,L,A,2009 F2 SOA,118,100,2.20E-05,3,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,2,L,C,2009 F2 SOC,99,91,2.60E-05,3,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,2,L,S,2009 F2 SOS,110,96,1.50E-05,3,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,3,L,A,2009 F3 EAA,84,100,1.80E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,3,L,C,2009 F3 EAC,83,98,3.00E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,3,L,S,2009 F3 EAS,91,96,2.20E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,3,W,A,2009 F3 NWA,89,100,2.60E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,3,W,C,2009 F3 NWC,100,98,4.20E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,3,W,S,2009 F3 NWS,86,96,2.50E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,3,L,A,2009 F3 SOA,78,98,2.50E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,3,L,C,2009 F3 SOC,87,97,3.80E-05,1,271.408,267.646,0.221,5.982649902,14
2009,RA2,Forest,58.72962,-93.783092,18,3,L,S,2009 F3 SOS,68,100,2.70E-05,1,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,1,F,A,RA2 F1 FA,142,100,7.20E-06,4,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,1,F,C,RA2 F1 FC,129,100,1.10E-05,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,1,F,S,RA2 F1 FS,162,59,3.30E-05,2,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,1,T,A,RA2 F1 TA,108,96,7.10E-06,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,1,T,C,RA2 F1 TC,116,96,9.10E-06,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,1,T,S,RA2 F1 TS,100,95,2.30E-05,1,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,2,F,A,RA2 F2 FA,126,89,1.40E-05,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,2,F,C,RA2 F2 FC,118,100,1.80E-05,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,2,F,S,RA2 F2 FS,115,100,1.00E-05,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,2,T,A,RA2 F2 TA,185,100,2.50E-05,4,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,2,T,C,RA2 F2 TC,142,100,1.30E-05,4,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,2,T,S,RA2 F2 TS,135,89,1.20E-05,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,3,F,A,RA2 F3 FA,134,100,1.80E-05,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,3,F,C,RA2 F3 FC,134,99,2.90E-05,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,3,F,S,RA2 F3 FS,140,98,1.40E-05,4,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,3,T,A,RA2 F3 TA,130,98,2.60E-05,3,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,3,T,C,RA2 F3 TC,144,100,2.60E-05,4,271.408,267.646,0.221,5.982649902,14
2010,RA2,Forest,58.72962,-93.783092,18,3,T,S,RA2 F3 TS,129,100,1.80E-05,3,271.408,267.646,0.221,5.982649902,14
2009,RA2,Tundra,58.730332,-93.783315,18,1,L,A,2009 T1 EAA,96,100,1.90E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,1,L,S,2009 T1 EAS,89,99,2.10E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,1,W,A,2009 T1 NWA,93,100,2.80E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,1,W,S,2009 T1 NWS,97,100,1.80E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,1,L,A,2009 T1 SOA,92,96,2.50E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,1,L,S,2009 T1 SOS,93,93,2.50E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,2,L,A,2009 T2 EAA,81,97,2.60E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,2,L,S,2009 T2 EAS,87,98,2.10E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,2,W,A,2009 T2 NWA,89,100,3.80E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,2,W,S,2009 T2 NWS,83,84,3.60E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,2,L,A,2009 T2 SOA,88,100,2.30E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,2,L,S,2009 T2 SOS,101,100,2.90E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,3,L,A,2009 T3 EAA,94,98,2.40E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,3,L,S,2009 T3 EAS,100,91,2.00E-05,3,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,3,W,A,2009 T3 NWA,94,96,3.70E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,3,W,S,2009 T3 NWS,112,88,1.70E-05,3,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,3,L,A,2009 T3 SOA,89,76,2.20E-05,1,206.311,35.282,0.795,5.891390137,1
2009,RA2,Tundra,58.730332,-93.783315,18,3,L,S,2009 T3 SOS,94,91,1.80E-05,1,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,1,F,A,RA2 T1 FA,129,100,2.00E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,1,F,S,RA2 T1 FS,116,98,1.70E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,1,T,A,RA2 T1 TA,113,100,3.30E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,1,T,S,RA2 T1 TS,121,100,1.60E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,2,F,A,RA2 T2 FA,123,100,1.70E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,2,F,S,RA2 T2 FS,119,96,1.30E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,2,T,A,RA2 T2 TA,132,100,1.60E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,2,T,S,RA2 T2 TS,124,94,4.50E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,3,F,A,RA2 T3 FA,123,97,2.30E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,3,F,S,RA2 T3 FS,115,100,8.80E-06,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,3,T,A,RA2 T3 TA,124,98,2.50E-05,3,206.311,35.282,0.795,5.891390137,1
2010,RA2,Tundra,58.730332,-93.783315,18,3,T,S,RA2 T3 TS,134,93,1.90E-05,3,206.311,35.282,0.795,5.891390137,1
2008,RAM,Ecotone,58.732428,-93.784381,17,FT931,L,A,RAM E931 EAA,89,100,3.20E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT931,L,C,RAM E931 EAC,101,100,3.70E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT931,L,S,RAM E931 EAS,65,99,2.60E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT931,W,A,RAM E931 NWA,100,99,3.20E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT931,W,C,RAM E931 NWC,111,100,3.30E-05,3,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT931,W,S,RAM E931 NWS,108,100,2.80E-05,3,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT931,L,A,RAM E931 SOA,113,97,3.80E-05,3,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT931,L,C,RAM E931 SOC,101,100,3.60E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT931,L,S,RAM E931 SOS,90,100,1.80E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT932,L,A,RAM E932 EAA,101,88,2.80E-05,3,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT932,L,C,RAM E932 EAC,107,95,4.10E-05,3,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT932,L,S,RAM E932 EAS,99,100,4.20E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT932,W,A,RAM E932 NWA,115,100,3.60E-05,3,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT932,W,C,RAM E932 NWC,95,100,7.80E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT932,W,S,RAM E932 NWS,97,94,3.30E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT932,L,A,RAM E932 SOA,99,98,3.10E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT932,L,C,RAM E932 SOC,100,100,3.60E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT932,L,S,RAM E932 SOS,92,100,2.50E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT933,L,A,RAM E933 EAA,96,100,2.40E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT933,L,C,RAM E933 EAC,98,100,1.50E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT933,L,S,RAM E933 EAS,97,100,3.30E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT933,W,A,RAM E933 NWA,105,100,3.60E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT933,W,C,RAM E933 NWC,95,100,5.10E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT933,W,S,RAM E933 NWS,86,98,1.40E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT933,L,A,RAM E933 SOA,101,100,3.10E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT933,L,C,RAM E933 SOC,95,100,2.40E-05,1,246.383,106.77,0.571,5.684660156,6
2008,RAM,Ecotone,58.732428,-93.784381,17,FT933,L,S,RAM E933 SOS,22,100,3.90E-05,1,246.383,106.77,0.571,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,1,L,A,2009 E1 EAA,100,94,9.00E-06,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,1,L,C,2009 E1 EAC,104,98,3.40E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,1,W,A,2009 E1 NWA,103,89,3.60E-05,3,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,1,W,C,2009 E1 NWC,89,59,3.90E-05,3,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,1,L,A,2009 E1 SOA,103,100,4.30E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,1,L,C,2009 E1 SOC,106,96,2.70E-05,3,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,1,L,S,2009 E1 SOS,108,98,4.00E-05,3,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,2,L,A,2009 E2 EAA,102,94,2.10E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,2,L,C,2009 E2 EAC,105,98,2.90E-05,3,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,2,L,S,2009 E2 EAS,98,96,3.40E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,2,W,A,2009 E2 NWA,93,96,2.50E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,2,W,C,2009 E2 NWC,123,98,3.70E-05,3,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,2,W,S,2009 E2 NWS,100,100,2.70E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,2,L,A,2009 E2 SOA,99,98,3.00E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,2,L,C,2009 E2 SOC,101,86,3.60E-05,3,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,2,L,S,2009 E2 SOS,98,100,2.20E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,3,L,A,2009 E3 EAA,100,97,2.50E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,3,L,C,2009 E3 EAC,105,99,2.20E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,3,W,A,2009 E3 NWA,103,97,2.30E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,3,W,C,2009 E3 NWC,113,97,4.10E-05,3,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,3,W,S,2009 E3 NWS,103,95,2.80E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,3,L,A,2009 E3 SOA,110,96,2.00E-05,3,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,3,L,C,2009 E3 SOC,97,100,2.00E-05,1,280.421,235.41,0.28,5.684660156,6
2009,RAM,Ecotone,58.732428,-93.784381,17,3,L,S,2009 E3 SOS,110,99,2.50E-05,3,280.421,235.41,0.28,5.684660156,6
2008,RAM,Forest,58.732916,-93.785308,17,F928,L,A,RAM F928 EAA,104,95,4.00E-05,1,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F928,L,C,RAM F928 EAC,232,97,9.40E-05,4,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F928,W,A,RAM F928 NWA,113,99,3.80E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F928,W,C,RAM F928 NWC,120,98,5.10E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F928,L,A,RAM F928 SOA,113,100,6.40E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F928,L,C,RAM F928 SOC,24,99,2.40E-05,1,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F929,L,S,RAM F929 EAS,101,100,2.80E-05,1,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F929,W,A,RAM F929 NWA,113,95,4.50E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F929,W,C,RAM F929 NWC,113,100,3.60E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F929,W,S,RAM F929 NWS,110,100,3.40E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F929,L,A,RAM F929 SOA,123,100,3.20E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F929,L,C,RAM F929 SOC,97,99,4.70E-05,1,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F929,L,S,RAM F929 SOS,119,98,4.10E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F930,L,A,RAM F930 EAA,107,100,3.80E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F930,L,C,RAM F930 EAC,118,100,3.90E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F930,L,S,RAM F930 EAS,112,100,3.80E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F930,W,A,RAM F930 NWA,102,100,6.60E-05,1,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F930,W,C,RAM F930 NWC,108,100,3.60E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F930,W,S,RAM F930 NWS,81,99,2.70E-05,1,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F930,L,A,RAM F930 SOA,113,100,4.60E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F930,L,C,RAM F930 SOC,112,100,3.60E-05,3,327.856,560.36,0.192,5.618339844,16
2008,RAM,Forest,58.732916,-93.785308,17,F930,L,S,RAM F930 SOS,104,100,2.10E-05,1,327.856,560.36,0.192,5.618339844,16
2009,RAM,Forest,58.732916,-93.785308,17,1,L,A,2009 F1 EAA,30,89,8.10E-05,1,321.381,463.948,0.216,5.618339844,16
2009,RAM,Forest,58.732916,-93.785308,17,1,L,C,2009 F1 EAC,209,86,2.90E-05,4,321.381,463.948,0.216,5.618339844,16
2009,RAM,Forest,58.732916,-93.785308,17,1,L,S,2009 F1 EAS,59,50,4.60E-05,1,321.381,463.948,0.216,5.618339844,16
2009,RAM,Forest,58.732916,-93.785308,17,1,W,A,2009 F1 NWA,95,94,3.20E-05,1,321.381,463.948,0.216,5.618339844,16
2009,RAM,Forest,58.732916,-93.785308,17,1,W,C,2009 F1 NWC,108,98,3.20E-05,3,321.381,463.948,0.216,5.618339844,16
