site,pit,date,depth,density,swe,htc
PPA,PPAw,2006,32,254,81,0.59
PPA,PPAw,2006,19,200,38,0.62
PPA,PPAw,2006,39,287,112,0.62
PPA,PPAw,2006,26,237,62,0.63
PPA,PPAw,2006,41,297,120,0.64
PPA,PPAw,2006,12,163,20,0.65
PPA,PPAw,2006,20,210,42,0.65
PPA,PPAw,2006,28,250,70,0.66
PPA,PPAw,2006,38,302,115,0.71
PPA,PPAw,2006,42,320,134,0.72
PPA,PPAw,2006,27,259,70,0.73
PPA,PPAw,2006,20,224,45,0.74
PPA,PPAw,2006,29,270,78,0.74
PPA,PPAw,2006,26,258,67,0.76
PPA,PPAw,2006,36,311,112,0.79
PPA,PPAw,2006,24,257,62,0.81
PPA,PPAw,2006,11,178,20,0.85
PPA,PPAw,2006,11,178,20,0.85
PPA,PPAw,2006,22,254,56,0.87
PPA,PPAw,2006,21,253,53,0.90
PPA,PPAw,2006,29,309,90,0.97
PPA,PPAw,2006,26,301,78,1.03
PPA,PPAw,2006,26,301,78,1.03
PPA,PPAw,2006,10,196,20,1.13
PPA,PPAw,2006,24,303,73,1.13
PPA,PPAw,2006,13,226,29,1.16
PPA,PPAw,2006,14,240,34,1.21
PPA,PPAw,2006,13,237,31,1.27
PPA,PPAw,2006,26,345,90,1.34
PPA,PPAw,2006,22,318,70,1.35
PPA,PPAw,2006,13,276,36,1.72
PPA,PPAw,2006,20,364,73,1.95
PPA,PPAw,2006,8,245,20,2.21
PPA,PPAw,2006,10,316,32,2.94
PPA,PPAw,2006,6,257,15,3.23
PPA,PPAw,2006,5,325,16,6.20
PPD,PPDc,2006,4,105,4,0.81
PPD,PPDc,2006,6,140,8,0.96
PPD,PPDc,2006,2,84,2,1.04
PPD,PPDc,2006,7,160,11,1.07
PPD,PPDc,2006,9,187,17,1.14
PPD,PPDc,2006,11,216,24,1.25
PPD,PPDc,2006,8,192,15,1.36
PPD,PPDc,2006,4,140,6,1.44
PPD,PPDc,2006,9,221,20,1.59
PPD,PPDc,2006,23,359,83,1.65
PPD,PPDc,2006,5,168,8,1.66
PPD,PPDc,2006,26,404,105,1.84
PPD,PPDc,2006,8,227,18,1.90
PPD,PPDc,2006,22,388,85,2.01
PPD,PPDc,2006,7,220,15,2.03
PPD,PPDc,2006,6,205,12,2.07
PPD,PPDc,2006,24,414,99,2.10
PPD,PPDc,2006,4,160,6,2.15
PPD,PPDc,2006,6,210,13,2.16
PPD,PPDc,2006,4,175,7,2.25
PPD,PPDc,2006,4,175,7,2.25
PPD,PPDc,2006,5,196,10,2.26
PPD,PPDc,2006,9,264,24,2.28
PPD,PPDc,2006,4,210,8,3.24
PPD,PPDc,2006,8,297,24,3.25
PPD,PPDc,2006,3,187,6,3.41
PPD,PPDc,2006,1,112,1,3.69
PPD,PPDc,2006,3,196,6,3.76
PPD,PPDc,2006,13,420,55,3.99
PPD,PPDc,2006,16,472,76,4.10
PPD,PPDc,2006,2,168,3,4.15
PPD,PPDc,2006,4,245,10,4.41
PPD,PPDc,2006,4,245,10,4.41
PPD,PPDc,2006,6,303,18,4.51
PPD,PPDc,2006,3,233,7,5.33
PPD,PPDc,2006,4,273,11,5.48
PPD,PPDc,2006,5,305,14,6.07
PPD,PPDc,2006,4,294,12,6.35
PPD,PPDc,2006,4,315,13,7.29
PPD,PPDc,2006,5,364,18,7.79
PPD,PPDc,2006,4,336,12,9.48
PPD,PPDc,2006,2,280,6,11.52
PPD,PPDc,2006,2,280,6,11.52
PPD,PPDc,2006,2,280,6,11.52
PPD,PPDc,2006,3,355,11,12.32
PPD,PPDc,2006,4,413,17,12.53
PPD,PPDc,2006,4,434,17,13.84
PPD,PPDc,2006,3,411,12,16.52
PPD,PPDc,2006,2,350,7,18.00
PPD,PPDc,2006,2,350,7,18.00
PPD,PPDc,2006,3,448,13,19.66
PPD,PPDc,2006,4,496,17,20.66
PPD,PPDc,2006,3,476,14,22.20
PPD,PPDc,2006,3,448,11,23.59
PPD,PPDw,2006,39,179,70,0.24
PPD,PPDw,2006,50,202,101,0.24
PPD,PPDw,2006,57,221,126,0.25
PPD,PPDw,2006,37,182,67,0.26
PPD,PPDw,2006,78,294,230,0.33
PPD,PPDw,2006,62,269,167,0.34
PPD,PPDw,2006,49,240,118,0.35
PPD,PPDw,2006,61,268,164,0.35
PPD,PPDw,2006,61,268,164,0.35
PPD,PPDw,2006,53,254,134,0.36
PPD,PPDw,2006,65,282,183,0.36
PPD,PPDw,2006,72,295,213,0.36
PPD,PPDw,2006,71,296,210,0.36
PPD,PPDw,2006,32,201,64,0.37
PPD,PPDw,2006,51,253,129,0.37
PPD,PPDw,2006,72,299,216,0.37
PPD,PPDw,2006,55,267,147,0.38
PPD,PPDw,2006,59,278,164,0.38
PPD,PPDw,2006,51,261,133,0.39
PPD,PPDw,2006,52,261,136,0.39
PPD,PPDw,2006,52,261,136,0.39
PPD,PPDw,2006,65,292,190,0.39
PPD,PPDw,2006,29,198,57,0.40
PPD,PPDw,2006,52,266,139,0.40
PPD,PPDw,2006,54,270,146,0.40
PPD,PPDw,2006,55,275,151,0.40
PPD,PPDw,2006,65,297,193,0.40
PPD,PPDw,2006,41,239,98,0.41
PPD,PPDw,2006,62,296,183,0.41
PPD,PPDw,2006,67,309,207,0.42
PPD,PPDw,2006,52,275,143,0.43
PPD,PPDw,2006,53,280,148,0.43
PPD,PPDw,2006,50,274,137,0.44
PPD,PPDw,2006,61,303,185,0.44
PPD,PPDw,2006,64,308,197,0.44
PPD,PPDw,2006,33,225,74,0.45
PPD,PPDw,2006,30,217,65,0.46
PPD,PPDw,2006,44,274,120,0.50
PPD,PPDw,2006,49,291,143,0.51
PPD,PPDw,2006,48,295,141,0.53
PPD,PPDw,2006,56,322,181,0.55
PPD,PPDw,2006,40,276,111,0.56
PPD,PPDw,2006,44,293,129,0.57
PPD,PPDw,2006,64,356,228,0.58
PPD,PPDw,2006,45,302,136,0.59
PPD,PPDw,2006,34,272,92,0.64
PPD,PPDw,2006,44,315,139,0.66
PPD,PPDw,2006,44,318,140,0.68
PPD,PPDw,2006,26,248,64,0.69
PPD,PPDw,2006,34,288,98,0.72
PPD,PPDw,2006,34,288,98,0.72
PPD,PPDw,2006,34,305,104,0.80
PPD,PPDw,2006,32,297,95,0.81
PPD,PPDw,2006,39,341,133,0.88
PPD,PPDw,2006,31,307,95,0.89
PPD,PPDw,2006,32,319,102,0.94
PPD,PPDw,2006,31,334,104,1.06
PPD,PPDw,2006,26,323,84,1.18
PPD,PPDw,2006,36,381,137,1.19
PPD,PPDw,2006,26,334,87,1.26
TIS,TIS,2006,211,308,649,0.13
TIS,TIS,2006,181,303,549,0.15
TIS,TIS,2006,160,290,465,0.16
TIS,TIS,2006,210,341,717,0.16
TIS,TIS,2006,106,251,266,0.17
TIS,TIS,2006,168,308,518,0.17
TIS,TIS,2006,104,256,266,0.18
TIS,TIS,2006,128,280,358,0.18
TIS,TIS,2006,148,299,442,0.18
TIS,TIS,2006,122,278,339,0.19
TIS,TIS,2006,91,246,224,0.20
TIS,TIS,2006,112,275,308,0.20
TIS,TIS,2006,106,275,291,0.21
TIS,TIS,2006,107,275,294,0.21
TIS,TIS,2006,106,277,294,0.21
TIS,TIS,2006,114,289,329,0.21
TIS,TIS,2006,126,298,375,0.21
TIS,TIS,2006,136,315,428,0.21
TIS,TIS,2006,101,273,276,0.22
TIS,TIS,2006,142,323,459,0.22
TIS,TIS,2006,113,297,336,0.23
TIS,TIS,2006,166,363,602,0.23
TIS,TIS,2006,108,298,322,0.24
TIS,TIS,2006,113,303,343,0.24
TIS,TIS,2006,114,307,350,0.24
TIS,TIS,2006,100,294,294,0.25
TIS,TIS,2006,138,341,470,0.25
TIS,TIS,2006,100,305,305,0.27
TIS,TIS,2006,132,350,462,0.27
TIS,TIS,2006,92,297,273,0.28
TIS,TIS,2006,103,313,322,0.28
TIS,TIS,2006,104,316,329,0.28
TIS,TIS,2006,106,317,336,0.28
TIS,TIS,2006,134,355,476,0.28
TIS,TIS,2006,82,290,238,0.30
TIS,TIS,2006,96,313,301,0.30
TIS,TIS,2006,112,337,378,0.30
TIS,TIS,2006,118,349,412,0.30
TIS,TIS,2006,124,356,441,0.30
TIS,TIS,2006,98,320,314,0.31
TIS,TIS,2006,103,332,342,0.31
TIS,TIS,2006,75,284,213,0.32
TIS,TIS,2006,82,297,244,0.32
TIS,TIS,2006,95,321,305,0.32
TIS,TIS,2006,67,276,185,0.33
TIS,TIS,2006,89,318,283,0.33
TIS,TIS,2006,70,284,199,0.34
TIS,TIS,2006,82,314,258,0.35
TIS,TIS,2006,104,355,370,0.36
TIS,TIS,2006,112,369,413,0.36
TIS,TIS,2006,70,296,207,0.37
TIS,TIS,2006,106,391,414,0.42
TIS,TIS,2006,69,325,224,0.45
TIS,TIS,2006,56,320,179,0.54
TIS,TIS,2006,46,438,202,1.23
TUN,TUN,2006,35,180,63,0.27
TUN,TUN,2006,20,196,39,0.56
TUN,TUN,2006,1,56,1,0.92
TUN,TUN,2006,36,342,123,0.96
TUN,TUN,2006,25,302,76,1.07
TUN,TUN,2006,32,350,112,1.13
TUN,TUN,2006,33,356,118,1.13
TUN,TUN,2006,18,264,48,1.14
TUN,TUN,2006,31,352,109,1.18
TUN,TUN,2006,34,371,126,1.19
TUN,TUN,2006,19,280,53,1.21
TUN,TUN,2006,19,295,56,1.34
TUN,TUN,2006,16,271,43,1.35
TUN,TUN,2006,16,271,43,1.35
TUN,TUN,2006,32,385,123,1.36
TUN,TUN,2006,11,229,25,1.40
TUN,TUN,2006,30,392,118,1.51
TUN,TUN,2006,20,322,64,1.52
TUN,TUN,2006,17,305,52,1.61
TUN,TUN,2006,5,174,8,1.98
TUN,TUN,2006,9,249,22,2.02
TUN,TUN,2006,4,168,7,2.07
TUN,TUN,2006,4,160,6,2.15
TUN,TUN,2006,14,320,45,2.15
TUN,TUN,2006,15,336,50,2.21
TUN,TUN,2006,4,175,7,2.25
TUN,TUN,2006,10,280,28,2.30
TUN,TUN,2006,13,323,42,2.36
TUN,TUN,2006,7,240,17,2.42
TUN,TUN,2006,16,367,59,2.48
TUN,TUN,2006,9,295,27,2.85
TUN,TUN,2006,2,140,3,2.88
TUN,TUN,2006,17,412,70,2.93
TUN,TUN,2006,10,336,34,3.32
TUN,TUN,2006,14,400,56,3.36
TUN,TUN,2006,12,373,45,3.41
TUN,TUN,2006,5,252,13,3.73
TUN,TUN,2006,10,364,36,3.89
TUN,TUN,2006,10,364,36,3.89
TUN,TUN,2006,2,168,3,4.15
TUN,TUN,2006,7,320,22,4.30
TUN,TUN,2006,9,389,35,4.94
TUN,TUN,2006,3,233,7,5.33
TUN,TUN,2006,7,380,27,6.06
TUN,TUN,2006,4,280,10,6.58
TUN,TUN,2006,3,271,8,7.18
TUN,TUN,2006,3,280,8,7.68
TUN,TUN,2006,6,429,26,9.03
TUN,TUN,2006,4,385,15,10.89
TUN,TUN,2006,2,476,10,33.29
WSU,WSU,2006,43,98,42,0.07
WSU,WSU,2006,54,124,67,0.08
WSU,WSU,2006,51,126,64,0.09
WSU,WSU,2006,51,126,64,0.09
WSU,WSU,2006,59,142,84,0.10
WSU,WSU,2006,59,142,84,0.10
WSU,WSU,2006,46,134,62,0.11
WSU,WSU,2006,52,140,73,0.11
WSU,WSU,2006,58,150,87,0.11
WSU,WSU,2006,48,140,67,0.12
WSU,WSU,2006,49,143,70,0.12
WSU,WSU,2006,52,148,77,0.12
WSU,WSU,2006,62,158,98,0.12
WSU,WSU,2006,48,146,70,0.13
WSU,WSU,2006,54,156,84,0.13
WSU,WSU,2006,40,140,56,0.14
WSU,WSU,2006,43,143,62,0.14
WSU,WSU,2006,48,152,73,0.14
WSU,WSU,2006,50,154,77,0.14
WSU,WSU,2006,54,161,87,0.14
WSU,WSU,2006,56,165,92,0.14
WSU,WSU,2006,51,159,81,0.15
WSU,WSU,2006,55,165,91,0.15
WSU,WSU,2006,54,168,91,0.15
WSU,WSU,2006,40,147,59,0.16
WSU,WSU,2006,50,162,81,0.16
WSU,WSU,2006,51,165,84,0.16
WSU,WSU,2006,51,165,84,0.16
WSU,WSU,2006,51,167,85,0.16
WSU,WSU,2006,52,167,87,0.16
WSU,WSU,2006,53,172,91,0.16
WSU,WSU,2006,56,175,98,0.16
WSU,WSU,2006,38,147,56,0.17
WSU,WSU,2006,40,150,60,0.17
WSU,WSU,2006,44,159,70,0.17
WSU,WSU,2006,50,168,84,0.17
WSU,WSU,2006,52,172,90,0.17
WSU,WSU,2006,56,180,101,0.17
WSU,WSU,2006,43,163,70,0.18
WSU,WSU,2006,49,171,84,0.18
WSU,WSU,2006,49,174,85,0.18
WSU,WSU,2006,50,174,87,0.18
WSU,WSU,2006,51,178,91,0.18
WSU,WSU,2006,50,179,90,0.19
WSU,WSU,2006,49,186,91,0.21
WSU,WSU,2006,51,192,98,0.21
WSU,WSU,2006,52,194,101,0.21
WSU,WSU,2006,54,197,106,0.21
WSU,WSU,2006,46,195,90,0.24
WSU,WSU,2006,51,206,105,0.24
WSU,WSU,2006,43,191,82,0.25
WSU,WSU,2006,41,191,78,0.26
WSU,WSU,2006,45,199,90,0.26
WSU,WSU,2006,47,203,95,0.26
WSU,WSU,2006,40,196,78,0.28
WSU,WSU,2006,45,205,92,0.28
WSU,WSU,2006,48,233,112,0.33
WSU,WSU,2006,50,314,157,0.58
WSU,WSU,2006,36,272,98,0.60
WSU,WSU,2006,35,288,101,0.70
AIR,AIRf,2007,82,113,92,0.05
AIR,AIRf,2007,90,150,135,0.07
AIR,AIRf,2007,75,144,108,0.08
AIR,AIRf,2007,74,174,129,0.12
AIR,AIRf,2007,70,178,125,0.13
AIR,AIRf,2007,72,179,129,0.13
AIR,AIRf,2007,77,182,140,0.13
AIR,AIRf,2007,78,187,146,0.13
AIR,AIRf,2007,74,186,138,0.14
AIR,AIRf,2007,74,189,140,0.14
AIR,AIRf,2007,78,190,148,0.14
AIR,AIRf,2007,84,200,168,0.14
AIR,AIRf,2007,86,202,174,0.14
AIR,AIRf,2007,70,186,130,0.15
AIR,AIRf,2007,80,201,161,0.15
AIR,AIRf,2007,64,185,118,0.16
AIR,AIRf,2007,70,196,137,0.16
AIR,AIRf,2007,77,204,157,0.16
AIR,AIRf,2007,83,211,175,0.16
AIR,AIRf,2007,62,190,118,0.17
AIR,AIRf,2007,72,204,147,0.17
AIR,AIRf,2007,75,205,154,0.17
AIR,AIRf,2007,85,224,190,0.17
AIR,AIRf,2007,97,242,235,0.18
AIR,AIRf,2007,68,211,143,0.19
AIR,AIRf,2007,83,229,190,0.19
AIR,AIRf,2007,72,220,158,0.20
AIR,AIRf,2007,81,235,190,0.20
AIR,AIRf,2007,67,220,148,0.21
AIR,AIRf,2007,80,236,189,0.21
AIR,AIRf,2007,70,238,167,0.24
AIR,AIRf,2007,72,241,174,0.24
AIR,AIRf,2007,73,247,181,0.25
AIR,AIRf,2007,92,286,263,0.26
AIR,AIRf,2007,81,339,274,0.42
AIR,AIRp,2007,40,154,62,0.17
AIR,AIRp,2007,47,164,77,0.17
AIR,AIRp,2007,47,176,83,0.19
AIR,AIRp,2007,48,190,91,0.22
AIR,AIRp,2007,44,186,82,0.23
AIR,AIRp,2007,48,198,95,0.24
AIR,AIRp,2007,51,203,104,0.24
AIR,AIRp,2007,42,188,79,0.25
AIR,AIRp,2007,50,204,102,0.25
AIR,AIRp,2007,38,184,70,0.26
AIR,AIRp,2007,48,207,99,0.26
AIR,AIRp,2007,43,199,85,0.27
AIR,AIRp,2007,34,180,61,0.28
AIR,AIRp,2007,35,184,64,0.28
AIR,AIRp,2007,38,192,73,0.28
AIR,AIRp,2007,40,195,78,0.28
AIR,AIRp,2007,36,188,68,0.29
AIR,AIRp,2007,43,205,88,0.29
AIR,AIRp,2007,60,245,147,0.29
AIR,AIRp,2007,48,225,108,0.31
AIR,AIRp,2007,32,188,60,0.33
AIR,AIRp,2007,32,188,60,0.33
AIR,AIRp,2007,47,235,111,0.35
AIR,AIRp,2007,30,191,57,0.36
AIR,AIRp,2007,44,235,104,0.37
AIR,AIRp,2007,35,212,74,0.38
AIR,AIRp,2007,36,215,77,0.38
AIR,AIRp,2007,37,219,81,0.38
AIR,AIRp,2007,45,255,115,0.43
AIR,AIRp,2007,29,208,60,0.44
AIR,AIRp,2007,52,304,158,0.52
AIR,AIRp,2007,60,373,224,0.68
AIR,AIRp,2007,49,343,168,0.71
AIR,AIRp,2007,48,347,167,0.74
AIR,AIRp,2007,30,289,87,0.82
BFR,BFR,2007,59,180,106,0.16
BFR,BFR,2007,58,183,106,0.17
BFR,BFR,2007,72,210,151,0.18
BFR,BFR,2007,50,185,92,0.20
BFR,BFR,2007,59,210,124,0.22
BFR,BFR,2007,50,196,98,0.23
BFR,BFR,2007,59,213,125,0.23
BFR,BFR,2007,61,220,134,0.23
BFR,BFR,2007,57,216,123,0.24
BFR,BFR,2007,57,216,123,0.24
BFR,BFR,2007,58,216,125,0.24
BFR,BFR,2007,58,217,126,0.24
BFR,BFR,2007,59,218,129,0.24
BFR,BFR,2007,61,225,137,0.24
BFR,BFR,2007,64,227,146,0.24
BFR,BFR,2007,76,250,190,0.24
BFR,BFR,2007,52,210,109,0.25
BFR,BFR,2007,57,221,126,0.25
BFR,BFR,2007,57,221,126,0.25
BFR,BFR,2007,57,221,126,0.25
BFR,BFR,2007,59,225,133,0.25
BFR,BFR,2007,61,229,140,0.25
BFR,BFR,2007,76,254,193,0.25
BFR,BFR,2007,48,204,98,0.26
BFR,BFR,2007,60,229,137,0.26
BFR,BFR,2007,61,234,143,0.26
BFR,BFR,2007,62,235,146,0.26
BFR,BFR,2007,62,235,146,0.26
BFR,BFR,2007,62,235,146,0.26
BFR,BFR,2007,62,235,146,0.26
BFR,BFR,2007,79,262,207,0.26
BFR,BFR,2007,79,266,210,0.26
BFR,BFR,2007,85,277,235,0.26
BFR,BFR,2007,56,225,126,0.27
BFR,BFR,2007,58,232,134,0.27
BFR,BFR,2007,60,233,140,0.27
BFR,BFR,2007,67,247,165,0.27
BFR,BFR,2007,75,261,196,0.27
BFR,BFR,2007,78,266,207,0.27
BFR,BFR,2007,78,269,210,0.27
BFR,BFR,2007,80,273,218,0.27
BFR,BFR,2007,82,273,224,0.27
BFR,BFR,2007,41,198,81,0.28
BFR,BFR,2007,42,200,84,0.28
BFR,BFR,2007,49,217,106,0.28
BFR,BFR,2007,52,221,115,0.28
BFR,BFR,2007,56,230,129,0.28
BFR,BFR,2007,60,238,143,0.28
BFR,BFR,2007,62,244,151,0.28
BFR,BFR,2007,82,280,230,0.28
BFR,BFR,2007,52,226,118,0.29
BFR,BFR,2007,64,249,160,0.29
BFR,BFR,2007,74,272,202,0.29
BFR,BFR,2007,80,280,224,0.29
BFR,BFR,2007,53,232,123,0.30
BFR,BFR,2007,54,233,126,0.30
BFR,BFR,2007,76,276,210,0.30
BFR,BFR,2007,76,276,210,0.30
BFR,BFR,2007,49,229,112,0.31
BFR,BFR,2007,55,239,132,0.31
BFR,BFR,2007,57,246,140,0.31
BFR,BFR,2007,42,213,90,0.32
BFR,BFR,2007,47,226,106,0.32
BFR,BFR,2007,50,232,116,0.32
BFR,BFR,2007,55,244,134,0.32
BFR,BFR,2007,57,250,143,0.32
BFR,BFR,2007,64,262,168,0.32
BFR,BFR,2007,72,280,202,0.32
BFR,BFR,2007,76,287,218,0.32
BFR,BFR,2007,82,300,246,0.32
BFR,BFR,2007,50,235,118,0.33
BFR,BFR,2007,56,250,140,0.33
BFR,BFR,2007,56,250,140,0.33
BFR,BFR,2007,80,297,238,0.33
BFR,BFR,2007,54,249,134,0.34
BFR,BFR,2007,57,255,146,0.34
BFR,BFR,2007,58,261,151,0.34
BFR,BFR,2007,64,271,174,0.34
BFR,BFR,2007,76,295,224,0.34
BFR,BFR,2007,51,247,126,0.35
BFR,BFR,2007,55,254,140,0.35
BFR,BFR,2007,55,260,143,0.36
BFR,BFR,2007,48,245,118,0.37
BFR,BFR,2007,54,259,140,0.37
BFR,BFR,2007,54,259,140,0.37
BFR,BFR,2007,62,280,174,0.37
BFR,BFR,2007,48,251,120,0.39
BFR,BFR,2007,52,264,137,0.39
BFR,BFR,2007,48,257,123,0.40
BFR,BFR,2007,52,269,140,0.41
BFR,BFR,2007,52,270,141,0.41
BFR,BFR,2007,46,256,118,0.42
BFR,BFR,2007,48,262,126,0.42
BFR,BFR,2007,50,269,134,0.42
BFR,BFR,2007,53,275,146,0.42
BFR,BFR,2007,44,254,112,0.43
BFR,BFR,2007,45,255,115,0.43
BFR,BFR,2007,51,274,140,0.43
BFR,BFR,2007,48,268,129,0.44
BFR,BFR,2007,52,280,146,0.44
BFR,BFR,2007,49,274,134,0.45
BFR,BFR,2007,49,274,134,0.45
BFR,BFR,2007,48,280,134,0.48
BFR,BFR,2007,53,296,157,0.49
BFR,BFR,2007,42,273,115,0.52
BFR,BFR,2007,45,286,129,0.54
BFR,BFR,2007,46,304,140,0.59
BFR,BFR,2007,42,300,126,0.63
BFR,BFR,2007,48,344,165,0.73
BSW,BSW,2007,48,52,25,0.02
BSW,BSW,2007,71,142,101,0.08
BSW,BSW,2007,72,166,119,0.11
BSW,BSW,2007,87,180,157,0.11
BSW,BSW,2007,62,158,98,0.12
BSW,BSW,2007,87,187,162,0.12
BSW,BSW,2007,82,191,157,0.13
BSW,BSW,2007,64,175,112,0.14
BSW,BSW,2007,66,178,118,0.14
BSW,BSW,2007,97,214,207,0.14
BSW,BSW,2007,77,196,151,0.15
BSW,BSW,2007,74,197,146,0.15
BSW,BSW,2007,74,201,148,0.16
BSW,BSW,2007,77,207,160,0.16
BSW,BSW,2007,80,210,168,0.16
BSW,BSW,2007,50,171,85,0.17
BSW,BSW,2007,58,183,106,0.17
BSW,BSW,2007,66,195,129,0.17
BSW,BSW,2007,68,202,137,0.18
BSW,BSW,2007,66,204,134,0.18
BSW,BSW,2007,83,226,188,0.18
BSW,BSW,2007,84,227,190,0.18
BSW,BSW,2007,60,196,118,0.19
BSW,BSW,2007,64,206,132,0.19
BSW,BSW,2007,67,209,140,0.19
BSW,BSW,2007,73,219,160,0.19
BSW,BSW,2007,73,219,160,0.19
BSW,BSW,2007,78,226,176,0.19
BSW,BSW,2007,84,233,196,0.19
BSW,BSW,2007,86,234,202,0.19
BSW,BSW,2007,62,208,129,0.20
BSW,BSW,2007,62,208,129,0.20
BSW,BSW,2007,64,210,134,0.20
BSW,BSW,2007,65,211,137,0.20
BSW,BSW,2007,70,216,151,0.20
BSW,BSW,2007,73,222,162,0.20
BSW,BSW,2007,74,227,168,0.20
BSW,BSW,2007,76,228,174,0.20
BSW,BSW,2007,91,246,224,0.20
BSW,BSW,2007,53,195,104,0.21
BSW,BSW,2007,56,200,112,0.21
BSW,BSW,2007,58,203,118,0.21
BSW,BSW,2007,62,212,132,0.21
BSW,BSW,2007,64,214,137,0.21
BSW,BSW,2007,69,223,154,0.21
BSW,BSW,2007,90,255,230,0.21
BSW,BSW,2007,57,206,118,0.22
BSW,BSW,2007,62,217,134,0.22
BSW,BSW,2007,63,218,137,0.22
BSW,BSW,2007,63,218,137,0.22
BSW,BSW,2007,64,219,140,0.22
BSW,BSW,2007,64,219,140,0.22
BSW,BSW,2007,68,226,154,0.22
BSW,BSW,2007,70,228,160,0.22
BSW,BSW,2007,72,233,168,0.22
BSW,BSW,2007,75,239,179,0.22
BSW,BSW,2007,78,240,188,0.22
BSW,BSW,2007,82,246,202,0.22
BSW,BSW,2007,47,191,90,0.23
BSW,BSW,2007,60,215,129,0.23
BSW,BSW,2007,61,220,134,0.23
BSW,BSW,2007,62,221,137,0.23
BSW,BSW,2007,63,222,140,0.23
BSW,BSW,2007,63,222,140,0.23
BSW,BSW,2007,65,224,146,0.23
BSW,BSW,2007,68,231,157,0.23
BSW,BSW,2007,70,232,162,0.23
BSW,BSW,2007,56,212,119,0.24
BSW,BSW,2007,57,216,123,0.24
BSW,BSW,2007,58,217,126,0.24
BSW,BSW,2007,61,225,137,0.24
BSW,BSW,2007,61,225,137,0.24
BSW,BSW,2007,62,226,140,0.24
BSW,BSW,2007,64,227,146,0.24
BSW,BSW,2007,67,234,157,0.24
BSW,BSW,2007,69,239,165,0.24
BSW,BSW,2007,70,240,168,0.24
BSW,BSW,2007,73,245,179,0.24
BSW,BSW,2007,52,210,109,0.25
BSW,BSW,2007,56,220,123,0.25
BSW,BSW,2007,56,220,123,0.25
BSW,BSW,2007,58,222,129,0.25
BSW,BSW,2007,66,238,157,0.25
BSW,BSW,2007,68,239,162,0.25
BSW,BSW,2007,70,244,171,0.25
BSW,BSW,2007,61,234,143,0.26
BSW,BSW,2007,62,235,146,0.26
BSW,BSW,2007,62,235,146,0.26
BSW,BSW,2007,63,236,148,0.26
BSW,BSW,2007,53,222,118,0.27
BSW,BSW,2007,55,224,123,0.27
BSW,BSW,2007,58,232,134,0.27
BSW,BSW,2007,54,228,123,0.28
BSW,BSW,2007,58,237,137,0.28
BSW,BSW,2007,51,225,115,0.29
BSW,BSW,2007,60,243,146,0.29
BSW,BSW,2007,64,249,160,0.29
BSW,BSW,2007,40,206,83,0.31
BSW,BSW,2007,54,246,133,0.33
BSW,BSW,2007,54,246,133,0.33
BSW,BSW,2007,59,256,151,0.33
BSW,BSW,2007,54,254,137,0.35
BSW,BSW,2007,52,253,132,0.36
BSW,BSW,2007,76,309,235,0.37
BSW,BSW,2007,76,313,238,0.38
BSW,BSW,2007,43,241,104,0.40
BSW,BSW,2007,50,269,134,0.42
BSW,BSW,2007,62,303,188,0.43
BSW,BSW,2007,49,280,137,0.47
BSW,BSW,2007,63,395,249,0.73
BWP,BWP,2007,22,59,13,0.05
BWP,BWP,2007,30,75,22,0.05
BWP,BWP,2007,24,87,21,0.09
BWP,BWP,2007,38,162,62,0.20
BWP,BWP,2007,25,134,34,0.21
BWP,BWP,2007,48,190,91,0.22
BWP,BWP,2007,34,165,56,0.23
BWP,BWP,2007,38,173,66,0.23
BWP,BWP,2007,59,237,140,0.28
BWP,BWP,2007,60,238,143,0.28
BWP,BWP,2007,62,244,151,0.28
BWP,BWP,2007,32,184,59,0.31
BWP,BWP,2007,32,184,59,0.31
BWP,BWP,2007,32,184,59,0.31
BWP,BWP,2007,33,187,62,0.31
BWP,BWP,2007,53,238,126,0.31
BWP,BWP,2007,58,246,143,0.31
BWP,BWP,2007,59,251,148,0.32
BWP,BWP,2007,60,257,154,0.32
BWP,BWP,2007,61,257,157,0.32
BWP,BWP,2007,54,246,133,0.33
BWP,BWP,2007,54,249,134,0.34
BWP,BWP,2007,54,249,134,0.34
BWP,BWP,2007,48,239,115,0.35
BWP,BWP,2007,52,248,129,0.35
BWP,BWP,2007,32,197,63,0.36
BWP,BWP,2007,41,225,92,0.36
BWP,BWP,2007,47,238,112,0.36
BWP,BWP,2007,33,204,67,0.37
BWP,BWP,2007,50,252,126,0.37
BWP,BWP,2007,50,252,126,0.37
BWP,BWP,2007,51,253,129,0.37
BWP,BWP,2007,29,193,56,0.38
BWP,BWP,2007,30,196,59,0.38
BWP,BWP,2007,42,233,98,0.38
BWP,BWP,2007,42,233,98,0.38
BWP,BWP,2007,32,206,66,0.39
BWP,BWP,2007,28,200,56,0.42
BWP,BWP,2007,46,256,118,0.42
BWP,BWP,2007,30,210,63,0.43
BWP,BWP,2007,45,255,115,0.43
BWP,BWP,2007,26,197,51,0.44
BWP,BWP,2007,35,232,81,0.45
BWP,BWP,2007,39,244,95,0.45
BWP,BWP,2007,49,274,134,0.45
BWP,BWP,2007,28,210,59,0.46
BWP,BWP,2007,33,229,76,0.47
BWP,BWP,2007,31,226,70,0.48
BWP,BWP,2007,38,250,95,0.49
BWP,BWP,2007,24,201,47,0.51
BWP,BWP,2007,28,221,62,0.51
