site,site2,zone,group,date,year,time,sample,weight,depth,density,swe,htc
T10,T10d,Deflation Road,3,20190319,2019,9:00h,5,440,38,324.1485441,123.1764467,0.812927629
T10,T10d,Deflation Road,3,20190319,2019,9:00h,6,480,48,279.9464699,134.3743055,0.480016409
T10,T10d,Deflation Road,3,20190319,2019,9:00h,7,340,38,250.4784204,95.18179975,0.485405134
T10,T10d,Deflation Road,3,20190319,2019,9:00h,8,320,32,279.9464699,89.58287036,0.720024614
T10,T10d,Deflation Road,3,20190319,2019,9:00h,9,400,46,243.4317129,111.9785879,0.378742297
T10,T10d,Deflation Road,3,20190319,2019,9:00h,10,700,66,296.9129226,195.9625289,0.392700627
T10,T10d,Deflation Road,3,20190319,2019,9:00h,11,680,60,317.2726658,190.3635995,0.493243528
T10,T10d,Deflation Road,3,20190319,2019,9:00h,12,550,52,296.0972277,153.9705584,0.495692867
T10,T10d,Deflation Road,3,20190319,2019,9:00h,13,500,46,304.2896412,139.9732349,0.591784839
T10,T10d,Deflation Road,3,20190319,2019,9:00h,14,480,50,268.7486111,134.3743055,0.424687798
T10,T10d,Deflation Road,3,20190319,2019,9:00h,15,360,40,251.9518229,100.7807292,0.46657595
T10,T10d,Deflation Road,3,20190319,2019,9:00h,16,380,40,265.9491464,106.3796585,0.519857771
T10,T10d,Deflation Road,3,20190319,2019,9:00h,17,400,39,287.1245845,111.9785879,0.621474742
T10,T10d,Deflation Road,3,20190319,2019,9:00h,18,580,52,312.2479856,162.3689525,0.551243241
T10,T10d,Deflation Road,3,20190319,2019,9:00h,19,650,68,267.5958903,181.9652054,0.309597394
T10,T10d,Deflation Road,3,20190319,2019,9:00h,20,680,60,317.2726658,190.3635995,0.493243528
T10,T10d,Deflation Road,3,20190319,2019,9:00h,21,320,47,190.6018518,89.58287036,0.227249902
T10,T10d,Deflation Road,3,20190319,2019,9:00h,22,510,52,274.5628839,142.7726996,0.426213933
T10,T10d,Deflation Road,3,20190319,2019,9:00h,23,520,54,269.5780821,145.5721643,0.395660531
T10,T10d,Deflation Road,3,20190319,2019,9:00h,24,520,58,250.9864902,145.5721643,0.31931552
T10,T10d,Deflation Road,3,20190319,2019,9:00h,25,490,56,244.9531611,137.1737702,0.315010769
T10,T10d,Deflation Road,3,20190319,2019,9:00h,26,420,38,309.4145193,117.5775173,0.74070472
T10,T10d,Deflation Road,3,20190319,2019,9:00h,27,380,30,354.5988618,106.3796585,1.232255458
T10,T10d,Deflation Road,3,20190319,2019,9:00h,28,360,30,335.9357638,100.7807292,1.105957807
T10,T10d,Deflation Road,3,20190319,2019,9:00h,29,280,40,195.9625289,78.38501156,0.282249649
T10,T10d,Deflation Road,3,20190319,2019,9:00h,30,440,52,236.8777822,123.1764467,0.317243435
T10,T10d,Deflation Road,3,20190319,2019,9:00h,31,800,52,430.6868767,223.9571759,1.048738627
T10,T10d,Deflation Road,3,20190319,2019,9:00h,32,640,56,319.9388227,179.1657407,0.537394464
T10,T10d,Deflation Road,3,20190319,2019,9:00h,33,620,68,255.2453108,173.5668113,0.28167867
T10,T10l,Leeward,4,20190319,2019,9:00h,1,1350,129,292.9672359,377.9277343,0.195612105
T10,T10l,Leeward,4,20190319,2019,9:00h,2,1450,128,317.1268604,405.9223813,0.230995445
T10,T10l,Leeward,4,20190319,2019,9:00h,3,1170,140,233.9552641,327.5373697,0.114943638
T10,T10l,Leeward,4,20190319,2019,9:00h,4,1600,138,324.5756172,447.9143518,0.22443988
T10,T10l,Leeward,4,20190319,2019,9:00h,5,1700,146,325.9650677,475.9089988,0.213961974
T10,T10l,Leeward,4,20190319,2019,9:00h,6,1650,139,332.3105578,461.9116753,0.233572016
T10,T10l,Leeward,4,20190319,2019,9:00h,7,1450,129,314.6685126,405.9223813,0.225664994
T10,T10l,Leeward,4,20190319,2019,9:00h,8,1700,145,328.2131026,475.9089988,0.218419374
T10,T10l,Leeward,4,20190319,2019,9:00h,9,1750,144,340.2127238,489.9063223,0.236312091
T10,T10l,Leeward,4,20190319,2019,9:00h,10,1750,154,318.1209885,489.9063223,0.193201839
T10,T10l,Leeward,4,20190319,2019,9:00h,11,2050,159,360.9372725,573.8902632,0.240887171
T10,T10l,Leeward,4,20190319,2019,9:00h,12,1900,155,343.1601889,531.8982927,0.223362071
T10,T10l,Leeward,4,20190319,2019,9:00h,13,1920,152,353.6165935,537.4972221,0.241862766
T10,T10l,Leeward,4,20190319,2019,9:00h,14,1800,144,349.9330873,503.9036458,0.250008546
T10,T10l,Leeward,4,20190319,2019,9:00h,15,1720,141,341.4949845,481.5079282,0.243162655
T10,T10l,Leeward,4,20190319,2019,9:00h,16,1900,154,345.3885018,531.8982927,0.227741596
T10,T10l,Leeward,4,20190319,2019,9:00h,17,1920,149,360.7363907,537.4972221,0.256768044
T10,T10l,Leeward,4,20190319,2019,9:00h,18,2160,145,417.0237068,604.6843749,0.352615027
T10,T10l,Leeward,4,20190319,2019,9:00h,19,2460,154,447.1872181,688.6683159,0.381773143
T10,T10l,Leeward,4,20190319,2019,9:00h,20,1830,148,346.1500269,512.3020399,0.238020495
T10,T10l,Leeward,4,20190319,2019,9:00h,21,2080,148,393.438282,582.2886573,0.307495557
T10,T10l,Leeward,4,20190319,2019,9:00h,22,1720,139,346.4085814,481.5079282,0.253810634
T10,T10l,Leeward,4,20190319,2019,9:00h,23,1970,155,355.8029327,551.4945456,0.240123508
T10,T10l,Leeward,4,20190319,2019,9:00h,24,2080,151,385.6216274,582.2886573,0.289529719
T10,T10l,Leeward,4,20190319,2019,9:00h,25,1460,122,335.0179066,408.721846,0.270472765
T10,T10l,Leeward,4,20190319,2019,9:00h,26,1790,147,340.887198,501.1041811,0.232408164
T10,T10l,Leeward,4,20190319,2019,9:00h,27,1920,146,368.1487823,537.4972221,0.272923675
T10,T10l,Leeward,4,20190319,2019,9:00h,28,1820,148,344.2584967,509.5025752,0.235426286
T10,T10l,Leeward,4,20190319,2019,9:00h,29,1900,150,354.5988618,531.8982927,0.246451092
T10,T10l,Leeward,4,20190319,2019,9:00h,30,1940,152,357.3000997,543.0961515,0.246927817
T10,T10l,Leeward,4,20190319,2019,9:00h,31,2090,142,412.0338887,585.088122,0.35149962
T10,T10l,Leeward,4,20190319,2019,9:00h,32,1880,154,341.7528333,526.2993634,0.222972271
T10,T10l,Leeward,4,20190319,2019,9:00h,33,1970,152,362.825359,551.4945456,0.254623808
T10,T10w,Windward,5,20190319,2019,9:00h,1,200,24,233.2887249,55.98929397,0.666689457
T10,T10w,Windward,5,20190319,2019,9:00h,2,200,20,279.9464699,55.98929397,1.152039382
T10,T10w,Windward,5,20190319,2019,9:00h,3,300,21,399.9235284,83.98394096,2.2391436
T10,T10w,Windward,5,20190319,2019,9:00h,4,250,20,349.9330873,69.98661747,1.800061534
T10,T10w,Windward,5,20190319,2019,9:00h,5,350,28,349.9330873,97.98126445,1.285758239
T10,T10w,Windward,5,20190319,2019,9:00h,6,240,20,335.9357638,67.18715277,1.65893671
T10,T10w,Windward,5,20190319,2019,9:00h,7,290,27,300.6832454,81.18447626,0.984468953
T10,T10w,Windward,5,20190319,2019,9:00h,8,360,31,325.0991263,100.7807292,1.00234503
T10,T10w,Windward,5,20190319,2019,9:00h,9,380,35,303.9418816,106.3796585,0.775997606
T10,T10w,Windward,5,20190319,2019,9:00h,10,350,32,306.1914514,97.98126445,0.86135757
T10,T10w,Windward,5,20190319,2019,9:00h,11,450,38,331.5155564,125.9759114,0.850298786
T10,T10w,Windward,5,20190319,2019,9:00h,12,450,35,359.9311755,125.9759114,1.088223789
T10,T10w,Windward,5,20190319,2019,9:00h,13,450,37,340.4754363,125.9759114,0.921122046
T10,T10w,Windward,5,20190319,2019,9:00h,14,300,33,254.4967908,83.98394096,0.577029493
T10,T10w,Windward,5,20190319,2019,9:00h,15,400,36,311.0516332,111.9785879,0.790150468
T10,T10w,Windward,5,20190319,2019,9:00h,16,350,29,337.8664292,97.98126445,1.157282581
T10,T10w,Windward,5,20190319,2019,9:00h,17,380,41,259.4625818,106.3796585,0.48273962
T10,T10w,Windward,5,20190319,2019,9:00h,18,390,39,279.9464699,109.1791232,0.590789427
T10,T10w,Windward,5,20190319,2019,9:00h,19,420,39,301.4808137,117.5775173,0.685175903
T10,T10w,Windward,5,20190319,2019,9:00h,20,340,37,257.2481074,95.18179975,0.525835597
T10,T10w,Windward,5,20190319,2019,9:00h,21,320,41,218.4948058,89.58287036,0.342330589
T10,T10w,Windward,5,20190319,2019,9:00h,22,340,32,297.4431242,95.18179975,0.812840287
T10,T10w,Windward,5,20190319,2019,9:00h,23,420,38,309.4145193,117.5775173,0.74070472
T10,T10w,Windward,5,20190319,2019,9:00h,24,400,42,266.6156856,111.9785879,0.497587467
T10,T10w,Windward,5,20190319,2019,9:00h,25,420,39,301.4808137,117.5775173,0.685175903
T10,T10w,Windward,5,20190319,2019,9:00h,26,310,35,247.9525876,86.78340566,0.51643608
T10,T10w,Windward,5,20190319,2019,9:00h,27,410,36,318.827924,114.7780526,0.830151835
T10,T10w,Windward,5,20190319,2019,9:00h,28,410,41,279.9464699,114.7780526,0.56197043
T10,T10w,Windward,5,20190319,2019,9:00h,29,360,36,279.9464699,100.7807292,0.640021879
T10,T10w,Windward,5,20190319,2019,9:00h,30,520,50,291.1443287,145.5721643,0.498418318
T10,T10w,Windward,5,20190319,2019,9:00h,31,400,37,302.6448323,111.9785879,0.727800135
T10,T10w,Windward,5,20190319,2019,9:00h,32,760,64,332.436433,212.7593171,0.507673605
T10,T10w,Windward,5,20190319,2019,9:00h,33,480,51,263.4790305,134.3743055,0.400192797
T11,T11c,Centre,3,20190320,2019,9:30h,1,1880,148,355.6076779,526.2993634,0.251204765
T11,T11c,Centre,3,20190320,2019,9:30h,2,1920,146,368.1487823,537.4972221,0.272923675
T11,T11c,Centre,3,20190320,2019,9:30h,3,1500,120,349.9330873,419.9197048,0.300010256
T11,T11c,Centre,3,20190320,2019,9:30h,4,1860,120,433.9170283,520.700434,0.461295769
T11,T11c,Centre,3,20190320,2019,9:30h,5,1520,120,354.5988618,425.5186342,0.308063864
T11,T11c,Centre,3,20190320,2019,9:30h,6,1440,118,341.6295903,403.1229166,0.290787868
T11,T11c,Centre,3,20190320,2019,9:30h,7,1660,134,346.7993582,464.71114,0.26387552
T11,T11c,Centre,3,20190320,2019,9:30h,8,2100,136,432.2702844,587.8875867,0.403942162
T11,T11c,Centre,3,20190320,2019,9:30h,9,1700,134,355.1559692,475.9089988,0.276745628
T11,T11c,Centre,3,20190320,2019,9:30h,10,2500,154,454.458555,699.8661747,0.394289467
T11,T11c,Centre,3,20190320,2019,9:30h,11,2560,156,459.3993352,716.6629629,0.397743835
T11,T11c,Centre,3,20190320,2019,9:30h,12,2850,166,480.6309874,797.8474391,0.409131367
T11,T11c,Centre,3,20190320,2019,9:30h,13,2300,158,407.5170131,643.8768807,0.309016545
T11,T11c,Centre,3,20190320,2019,9:30h,14,2130,154,387.1986888,596.2859808,0.286216302
T11,T11c,Centre,3,20190320,2019,9:30h,15,2100,155,379.282314,587.8875867,0.272860591
T11,T11c,Centre,3,20190320,2019,9:30h,16,2060,153,376.9213908,576.6897279,0.272996745
T11,T11c,Centre,3,20190320,2019,9:30h,17,1590,130,342.396067,445.1148871,0.265131612
T11,T11c,Centre,3,20190320,2019,9:30h,18,1000,104,269.1792979,279.9464699,0.204831763
T11,T11c,Centre,3,20190320,2019,9:30h,19,1300,113,322.0623105,363.9304108,0.269866325
T11,T11c,Centre,3,20190320,2019,9:30h,20,2050,159,360.9372725,573.8902632,0.240887171
T11,T11c,Centre,3,20190320,2019,9:30h,21,1700,128,371.8039053,475.9089988,0.317515737
T11,T11c,Centre,3,20190320,2019,9:30h,22,1590,139,320.2265375,445.1148871,0.216893816
T11,T11c,Centre,3,20190320,2019,9:30h,23,1100,128,240.5789975,307.9411169,0.132939115
T11,T11c,Centre,3,20190320,2019,9:30h,24,2150,146,412.2499385,601.8849102,0.342228106
T11,T11c,Centre,3,20190320,2019,9:30h,25,1770,139,356.4785983,495.5052517,0.268781549
T11,T11c,Centre,3,20190320,2019,9:30h,26,1480,118,351.1193012,414.3207754,0.307167123
T11,T11c,Centre,3,20190320,2019,9:30h,27,1960,142,386.4049866,548.6950809,0.309132332
T11,T11c,Centre,3,20190320,2019,9:30h,28,1760,142,346.9759063,492.705787,0.249262889
T11,T11c,Centre,3,20190320,2019,9:30h,29,1790,134,373.9583441,501.1041811,0.30682376
T11,T11c,Centre,3,20190320,2019,9:30h,30,1800,142,354.8617224,503.9036458,0.260721771
T11,T11c,Centre,3,20190320,2019,9:30h,31,1780,140,355.9319403,498.3047164,0.266043847
T11,T11c,Centre,3,20190320,2019,9:30h,32,2180,159,383.8259776,610.2833043,0.272407422
T11,T11c,Centre,3,20190320,2019,9:30h,33,1890,151,350.3965749,529.098828,0.239050737
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,1,500,58,241.3331637,139.9732349,0.295225148
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,2,520,61,238.6428923,145.5721643,0.274482401
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,3,600,61,275.3571835,167.9678819,0.365435149
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,4,480,62,216.7327509,134.3743055,0.22274334
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,5,760,70,303.9418816,212.7593171,0.387998803
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,6,440,66,186.6309799,123.1764467,0.155156819
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,7,680,70,271.9479993,190.3635995,0.310614
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,8,760,74,287.5125907,212.7593171,0.328419811
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,9,610,68,251.1284509,170.7673466,0.272665539
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,10,610,67,254.8766367,170.7673466,0.285057573
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,11,608,78,218.2146842,170.2074537,0.179481906
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,12,650,69,263.717689,181.9652054,0.296330779
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,13,800,81,276.4903406,223.9571759,0.277473964
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,14,760,76,279.9464699,212.7593171,0.303168258
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,15,650,76,239.4279019,181.9652054,0.221760023
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,16,750,75,279.9464699,209.9598524,0.307210502
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,17,740,74,279.9464699,207.1603877,0.311361995
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,18,780,88,248.134371,218.3582465,0.205701998
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,19,650,81,224.6484017,181.9652054,0.183176172
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,20,920,89,289.3828677,257.5507523,0.276632344
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,21,900,77,327.2101596,251.9518229,0.40879932
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,22,700,74,264.8142283,195.9625289,0.278610989
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,23,660,79,233.8793293,184.7646701,0.203565379
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,24,800,70,319.9388227,223.9571759,0.429915571
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,25,660,76,243.111408,184.7646701,0.228635896
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,26,800,78,287.1245845,223.9571759,0.310737371
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,27,600,56,299.9426463,167.9678819,0.472319353
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,28,440,47,262.0775463,123.1764467,0.429644345
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,29,550,59,260.9670482,153.9705584,0.339364699
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,30,560,57,275.0351283,156.7700231,0.390165449
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,31,520,50,291.1443287,145.5721643,0.498418318
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,32,900,82,307.2583206,251.9518229,0.338486056
T11,T11d,Deflation Bay,1,20190320,2019,9:30h,33,780,80,272.9478081,218.3582465,0.273789359
T11,T11d,Deflation Road,2,20190320,2019,9:30h,1,720,55,366.4753787,201.5614583,0.717917014
T11,T11d,Deflation Road,2,20190320,2019,9:30h,2,520,48,303.2753424,145.5721643,0.563352591
T11,T11d,Deflation Road,2,20190320,2019,9:30h,3,750,60,349.9330873,209.9598524,0.600020511
T11,T11d,Deflation Road,2,20190320,2019,9:30h,4,580,58,279.9464699,162.3689525,0.397254959
T11,T11d,Deflation Road,2,20190320,2019,9:30h,5,540,50,302.3421875,151.1710937,0.537495494
T11,T11d,Deflation Road,2,20190320,2019,9:30h,6,660,58,318.5597761,184.7646701,0.514400298
T11,T11d,Deflation Road,2,20190320,2019,9:30h,7,500,46,304.2896412,139.9732349,0.591784839
T11,T11d,Deflation Road,2,20190320,2019,9:30h,8,510,44,324.4834083,142.7726996,0.703525177
T11,T11d,Deflation Road,2,20190320,2019,9:30h,9,560,50,313.5400463,156.7700231,0.57804728
T11,T11d,Deflation Road,2,20190320,2019,9:30h,10,610,48,355.7653055,170.7673466,0.775234834
T11,T11d,Deflation Road,2,20190320,2019,9:30h,11,600,52,323.0151575,167.9678819,0.589915478
T11,T11d,Deflation Road,2,20190320,2019,9:30h,12,920,70,367.9296461,257.5507523,0.568563343
T11,T11d,Deflation Road,2,20190320,2019,9:30h,13,790,65,340.2426326,221.1577112,0.523614222
T11,T11d,Deflation Road,2,20190320,2019,9:30h,14,810,67,338.4427472,226.7566406,0.502623686
T11,T11d,Deflation Road,2,20190320,2019,9:30h,15,840,72,326.6042148,235.1550347,0.435570445
T11,T11d,Deflation Road,2,20190320,2019,9:30h,16,910,72,353.8212327,254.7512876,0.511190314
T11,T11d,Deflation Road,2,20190320,2019,9:30h,17,980,92,298.2038483,274.3475405,0.28417508
T11,T11d,Deflation Road,2,20190320,2019,9:30h,18,840,79,297.6646009,235.1550347,0.329742267
T11,T11d,Deflation Road,2,20190320,2019,9:30h,19,1140,93,343.1601889,319.1389756,0.372270119
T11,T11d,Deflation Road,2,20190320,2019,9:30h,20,920,87,296.0353474,257.5507523,0.296152374
T11,T11d,Deflation Road,2,20190320,2019,9:30h,21,960,91,295.328144,268.7486111,0.281783533
T11,T11d,Deflation Road,2,20190320,2019,9:30h,22,1060,96,309.1075605,296.7432581,0.29261417
T11,T11d,Deflation Road,2,20190320,2019,9:30h,23,1070,100,299.5427228,299.5427228,0.263793978
T11,T11d,Deflation Road,2,20190320,2019,9:30h,24,1280,106,338.0485674,358.3314814,0.316956502
T11,T11d,Deflation Road,2,20190320,2019,9:30h,25,1120,103,304.4078119,313.5400463,0.264497574
T11,T11d,Deflation Road,2,20190320,2019,9:30h,26,1100,98,314.2256294,307.9411169,0.296213239
T11,T11d,Deflation Road,2,20190320,2019,9:30h,27,1110,101,307.6639421,310.7405816,0.275536513
T11,T11d,Deflation Road,2,20190320,2019,9:30h,28,1070,103,290.8181774,299.5427228,0.241408858
T11,T11d,Deflation Road,2,20190320,2019,9:30h,29,1020,98,291.3728564,285.5453993,0.254694424
T11,T11d,Deflation Road,2,20190320,2019,9:30h,30,1170,105,311.9403521,327.5373697,0.272458993
T11,T11d,Deflation Road,2,20190320,2019,9:30h,31,1290,109,331.3127946,361.1309461,0.296071939
T11,T11d,Deflation Road,2,20190320,2019,9:30h,32,1300,111,327.865235,363.9304108,0.284718108
T11,T11d,Deflation Road,2,20190320,2019,9:30h,33,1350,113,334.4493224,377.9277343,0.291024484
T11,T11l,Drift,5,20190320,2019,9:30h,1,3265,230,397.4022714,914.0252241,0.201873905
T11,T11l,Drift,5,20190320,2019,9:30h,2,3420,230,416.2682291,957.4169269,0.22149607
T11,T11l,Drift,5,20190320,2019,9:30h,3,3210,228,394.1351615,898.6281683,0.200310099
T11,T11l,Drift,5,20190320,2019,9:30h,4,3250,235,387.1600115,909.8260271,0.187525554
T11,T11l,Drift,5,20190320,2019,9:30h,5,3230,228,396.5908323,904.2270977,0.202813951
T11,T11l,Drift,5,20190320,2019,9:30h,6,3130,228,384.3124784,876.2324507,0.19045021
T11,T11l,Drift,5,20190320,2019,9:30h,7,3140,232,378.893067,879.0319154,0.181925117
T11,T11l,Drift,5,20190320,2019,9:30h,8,2850,213,374.5762625,797.8474391,0.193663703
T11,T11l,Drift,5,20190320,2019,9:30h,9,3120,210,415.9204695,873.432986,0.242185772
T11,T11l,Drift,5,20190320,2019,9:30h,10,3240,226,401.3391869,907.0265624,0.209537628
T11,T11l,Drift,5,20190320,2019,9:30h,11,3160,224,394.9244843,884.6308448,0.20470452
T11,T11l,Drift,5,20190320,2019,9:30h,12,2900,215,377.6022152,811.8447626,0.194974555
T11,T11l,Drift,5,20190320,2019,9:30h,13,2780,232,335.4530975,778.2511862,0.142601127
T11,T11l,Drift,5,20190320,2019,9:30h,14,3260,226,403.8165893,912.6254918,0.212132497
T11,T11l,Drift,5,20190320,2019,9:30h,15,3080,196,439.9158812,862.2351272,0.290288974
T11,T11l,Drift,5,20190320,2019,9:30h,16,2830,206,384.5866552,792.2485097,0.211090423
T11,T11l,Drift,5,20190320,2019,9:30h,17,2960,208,398.385361,828.6415508,0.224331747
T11,T11l,Drift,5,20190320,2019,9:30h,18,3150,230,383.4049479,881.8313801,0.187903522
T11,T11l,Drift,5,20190320,2019,9:30h,19,3320,225,413.0765689,929.42228,0.222959476
T11,T11l,Drift,5,20190320,2019,9:30h,20,2950,225,367.0409272,825.8420861,0.176032882
T11,T11l,Drift,5,20190320,2019,9:30h,21,2780,220,353.7505392,778.2511862,0.167231802
T11,T11l,Drift,5,20190320,2019,9:30h,22,2900,220,369.0203466,811.8447626,0.181980676
T11,T11l,Drift,5,20190320,2019,9:30h,23,1910,148,361.2822685,534.6977574,0.259285905
T11,T11l,Drift,5,20190320,2019,9:30h,24,3110,213,408.7481321,870.6335213,0.230610612
T11,T11l,Drift,5,20190320,2019,9:30h,25,3330,231,403.5591968,932.2217447,0.207276396
T11,T11l,Drift,5,20190320,2019,9:30h,26,3300,231,399.9235284,923.8233506,0.203558509
T11,T11l,Drift,5,20190320,2019,9:30h,27,2950,210,393.2581362,825.8420861,0.216512746
T11,T11l,Drift,5,20190320,2019,9:30h,28,1740,134,363.5125803,487.1068576,0.289922167
T11,T11l,Drift,5,20190320,2019,9:30h,29,1750,138,355.0045814,489.9063223,0.268494973
T11,T11l,Drift,5,20190320,2019,9:30h,30,1640,132,347.8122807,459.1122106,0.269440716
T11,T11l,Drift,5,20190320,2019,9:30h,31,1560,126,346.6003913,436.716493,0.280307606
T11,T11l,Drift,5,20190320,2019,9:30h,32,1800,134,376.0474968,503.9036458,0.310261535
T11,T11l,Drift,5,20190320,2019,9:30h,33,1560,114,383.084643,436.716493,0.378470439
T11,T11l,Drift,5,20190320,2019,9:30h,34,2750,215,358.0710661,769.8527921,0.175326406
T11,T11w,Windward,4,20190320,2019,9:30h,1,240,24,279.9464699,67.18715277,0.960032818
T11,T11w,Windward,4,20190320,2019,9:30h,2,460,46,279.9464699,128.7753761,0.500886688
T11,T11w,Windward,4,20190320,2019,9:30h,3,450,40,314.9397786,125.9759114,0.729024921
T11,T11w,Windward,4,20190320,2019,9:30h,4,520,44,330.845828,145.5721643,0.731384882
T11,T11w,Windward,4,20190320,2019,9:30h,5,500,55,254.4967908,139.9732349,0.346217696
T11,T11w,Windward,4,20190320,2019,9:30h,6,780,74,295.0787115,218.3582465,0.345932502
T11,T11w,Windward,4,20190320,2019,9:30h,7,890,82,303.8443392,249.1523582,0.331005932
T11,T11w,Windward,4,20190320,2019,9:30h,8,1050,94,312.7061631,293.9437934,0.305838643
T11,T11w,Windward,4,20190320,2019,9:30h,9,800,76,294.6804946,223.9571759,0.335920508
T11,T11w,Windward,4,20190320,2019,9:30h,10,620,57,304.5031778,173.5668113,0.478251271
T11,T11w,Windward,4,20190320,2019,9:30h,11,670,68,275.82961,187.5641348,0.328942651
T11,T11w,Windward,4,20190320,2019,9:30h,12,580,60,270.6149209,162.3689525,0.358838933
T11,T11w,Windward,4,20190320,2019,9:30h,13,640,62,288.9770012,179.1657407,0.39598816
T11,T11w,Windward,4,20190320,2019,9:30h,14,680,60,317.2726658,190.3635995,0.493243528
T11,T11w,Windward,4,20190320,2019,9:30h,15,620,63,275.5028751,173.5668113,0.35420856
T11,T11w,Windward,4,20190320,2019,9:30h,16,550,55,279.9464699,153.9705584,0.418923412
T11,T11w,Windward,4,20190320,2019,9:30h,17,650,58,313.7331128,181.9652054,0.4989305
T11,T11w,Windward,4,20190320,2019,9:30h,18,450,49,257.0936968,125.9759114,0.396583014
T11,T11w,Windward,4,20190320,2019,9:30h,19,540,56,269.9483817,151.1710937,0.382578676
T11,T11w,Windward,4,20190320,2019,9:30h,20,560,60,261.2833719,156.7700231,0.334518102
T11,T11w,Windward,4,20190320,2019,9:30h,21,560,62,252.854876,156.7700231,0.303178435
T11,T11w,Windward,4,20190320,2019,9:30h,22,460,56,229.9560288,128.7753761,0.27761882
T11,T11w,Windward,4,20190320,2019,9:30h,23,640,60,298.6095679,179.1657407,0.436921603
T11,T11w,Windward,4,20190320,2019,9:30h,24,460,56,229.9560288,128.7753761,0.27761882
T11,T11w,Windward,4,20190320,2019,9:30h,25,550,59,260.9670482,153.9705584,0.339364699
T11,T11w,Windward,4,20190320,2019,9:30h,26,450,52,242.2613682,125.9759114,0.331827456
T11,T11w,Windward,4,20190320,2019,9:30h,27,420,46,255.6032986,117.5775173,0.417563383
T11,T11w,Windward,4,20190320,2019,9:30h,28,620,58,299.253123,173.5668113,0.453938188
T11,T11w,Windward,4,20190320,2019,9:30h,29,500,59,237.2427711,139.9732349,0.280466694
T11,T11w,Windward,4,20190320,2019,9:30h,30,570,55,290.1263415,159.5694878,0.449944517
T11,T11w,Windward,4,20190320,2019,9:30h,31,620,58,299.253123,173.5668113,0.453938188
T11,T11w,Windward,4,20190320,2019,9:30h,32,540,58,260.6398168,151.1710937,0.344350613
T11,T11w,Windward,4,20190320,2019,9:30h,33,400,48,233.2887249,111.9785879,0.333344729
T12,T12c,Centre,5,20190322,2019,9:00h,1,1260,94,375.2473958,352.732552,0.440407646
T12,T12c,Centre,5,20190322,2019,9:00h,2,1120,96,326.6042148,313.5400463,0.326677834
T12,T12c,Centre,5,20190322,2019,9:00h,3,1220,97,352.0976219,341.5346932,0.375752414
T12,T12c,Centre,5,20190322,2019,9:00h,4,1460,96,425.7519229,408.721846,0.555123143
T12,T12c,Centre,5,20190322,2019,9:00h,5,1050,93,316.068595,293.9437934,0.31581087
T12,T12c,Centre,5,20190322,2019,9:00h,6,1420,96,414.0874867,397.5239872,0.525122118
T12,T12c,Centre,5,20190322,2019,9:00h,7,1180,95,347.7229836,330.3368344,0.374188572
T12,T12c,Centre,5,20190322,2019,9:00h,8,1040,98,297.0860497,291.1443287,0.264780363
T12,T12c,Centre,5,20190322,2019,9:00h,9,1150,92,349.9330873,321.9384403,0.391317725
T12,T12c,Centre,5,20190322,2019,9:00h,10,1400,106,369.7406206,391.9250578,0.379171596
T12,T12c,Centre,5,20190322,2019,9:00h,11,1140,94,339.5095486,319.1389756,0.360515103
T12,T12c,Centre,5,20190322,2019,9:00h,12,1220,92,371.2333622,341.5346932,0.440406277
T12,T12c,Centre,5,20190322,2019,9:00h,13,1040,89,327.1284592,291.1443287,0.353503713
T12,T12c,Centre,5,20190322,2019,9:00h,14,930,80,325.4377712,260.350217,0.389218305
T12,T12c,Centre,5,20190322,2019,9:00h,15,840,74,317.7770739,235.1550347,0.401199824
