site,pit,year,depth,density,swe,htc
TIS,TIS,2012,130.00,327.32,425.52,0.24
TIS,TIS,2012,193.00,398.89,769.85,0.24
TIS,TIS,2012,193.00,398.89,769.85,0.24
TIS,TIS,2012,197.00,403.58,795.05,0.24
TIS,TIS,2012,128.00,328.06,419.92,0.25
TIS,TIS,2012,193.00,403.24,778.25,0.25
TIS,TIS,2012,130.00,331.63,431.12,0.25
TIS,TIS,2012,136.00,341.70,464.71,0.25
TIS,TIS,2012,138.00,344.86,475.91,0.25
TIS,TIS,2012,120.00,321.94,386.33,0.25
TIS,TIS,2012,250.00,468.07,1170.18,0.26
TIS,TIS,2012,106.00,306.36,324.74,0.26
TIS,TIS,2012,134.00,344.71,461.91,0.26
TIS,TIS,2012,130.00,340.24,442.32,0.26
TIS,TIS,2012,131.00,344.06,450.71,0.27
TIS,TIS,2012,189.00,414.74,783.85,0.27
TIS,TIS,2012,131.00,346.19,453.51,0.27
TIS,TIS,2012,145.00,368.76,534.70,0.28
TIS,TIS,2012,139.00,362.52,503.90,0.28
TIS,TIS,2012,190.00,424.34,806.25,0.28
TIS,TIS,2012,129.00,351.56,453.51,0.28
TIS,TIS,2012,139.00,366.55,509.50,0.28
TIS,TIS,2012,128.00,354.31,453.51,0.29
TIS,TIS,2012,116.00,337.87,391.93,0.29
TIS,TIS,2012,140.00,371.93,520.70,0.29
TIS,TIS,2012,135.00,369.11,498.30,0.30
TIS,TIS,2012,115.00,340.80,391.93,0.30
TIS,TIS,2012,120.00,354.60,425.52,0.31
TIS,TIS,2012,159.00,417.28,663.47,0.32
TIS,TIS,2012,136.00,389.04,529.10,0.33
TIS,TIS,2012,92.00,322.55,296.74,0.33
TIS,TIS,2012,96.00,329.52,316.34,0.33
TIS,TIS,2012,89.00,317.69,282.75,0.33
TIS,TIS,2012,88.00,318.12,279.95,0.34
TIS,TIS,2012,93.00,337.14,313.54,0.36
TIS,TIS,2012,92.00,340.80,313.54,0.37
TIS,TIS,2012,90.00,340.60,306.54,0.38
TIS,TIS,2012,88.00,337.21,296.74,0.38
TIS,TIS,2012,89.00,346.00,307.94,0.40
TIS,TIS,2012,178.00,490.69,873.43,0.40
TIS,TIS,2012,88.00,348.34,306.54,0.41
TIS,TIS,2012,86.00,351.56,302.34,0.42
TIS,TIS,2012,86.00,354.82,305.14,0.43
TUN,TUN,2012,2.00,41.99,0.84,0.26
TUN,TUN,2012,14.00,127.98,17.92,0.34
TUN,TUN,2012,2.50,67.19,1.68,0.53
TUN,TUN,2012,3.00,74.65,2.24,0.55
TUN,TUN,2012,3.00,74.65,2.24,0.55
TUN,TUN,2012,1.50,55.99,0.84,0.61
TUN,TUN,2012,2.00,69.99,1.40,0.72
TUN,TUN,2012,1.50,74.65,1.12,1.09
TUN,TUN,2012,2.00,97.98,1.96,1.41
TUN,TUN,2012,8.00,209.96,16.80,1.62
TUN,TUN,2012,1.50,93.32,1.40,1.71
TUN,TUN,2012,1.50,93.32,1.40,1.71
TUN,TUN,2012,1.50,93.32,1.40,1.71
TUN,TUN,2012,4.00,153.97,6.16,1.74
TUN,TUN,2012,2.00,111.98,2.24,1.84
TUN,TUN,2012,8.00,227.46,18.20,1.90
TUN,TUN,2012,6.00,205.29,12.32,2.07
TUN,TUN,2012,1.00,83.98,0.84,2.07
TUN,TUN,2012,8.00,237.95,19.04,2.08
TUN,TUN,2012,8.00,237.95,19.04,2.08
TUN,TUN,2012,8.00,241.45,19.32,2.14
TUN,TUN,2012,12.00,298.61,35.83,2.18
TUN,TUN,2012,4.00,174.97,7.00,2.25
TUN,TUN,2012,4.00,174.97,7.00,2.25
TUN,TUN,2012,12.00,303.28,36.39,2.25
TUN,TUN,2012,12.00,303.28,36.39,2.25
TUN,TUN,2012,6.00,214.63,12.88,2.26
TUN,TUN,2012,10.00,279.95,27.99,2.30
TUN,TUN,2012,10.00,279.95,27.99,2.30
TUN,TUN,2012,8.00,251.95,20.16,2.33
TUN,TUN,2012,7.00,239.95,16.80,2.42
TUN,TUN,2012,1.50,111.98,1.68,2.46
TUN,TUN,2012,10.00,293.94,29.39,2.54
TUN,TUN,2012,9.00,279.95,25.20,2.56
TUN,TUN,2012,4.00,188.96,7.56,2.62
TUN,TUN,2012,7.00,251.95,17.64,2.67
TUN,TUN,2012,8.00,272.95,21.84,2.74
TUN,TUN,2012,8.00,272.95,21.84,2.74
TUN,TUN,2012,9.00,292.39,26.31,2.79
TUN,TUN,2012,8.00,279.95,22.40,2.88
TUN,TUN,2012,8.00,279.95,22.40,2.88
TUN,TUN,2012,6.00,242.62,14.56,2.88
TUN,TUN,2012,9.00,298.61,26.87,2.91
TUN,TUN,2012,8.00,286.95,22.96,3.03
TUN,TUN,2012,8.00,286.95,22.96,3.03
TUN,TUN,2012,9.00,304.83,27.43,3.04
TUN,TUN,2012,8.00,293.94,23.52,3.18
TUN,TUN,2012,7.00,275.95,19.32,3.20
TUN,TUN,2012,10.00,330.34,33.03,3.21
TUN,TUN,2012,8.00,297.44,23.80,3.25
TUN,TUN,2012,9.00,317.27,28.55,3.29
TUN,TUN,2012,7.00,279.95,19.60,3.29
TUN,TUN,2012,10.00,335.94,33.59,3.32
TUN,TUN,2012,10.00,335.94,33.59,3.32
TUN,TUN,2012,10.00,335.94,33.59,3.32
TUN,TUN,2012,1.50,130.64,1.96,3.35
TUN,TUN,2012,3.00,186.63,5.60,3.41
TUN,TUN,2012,7.00,287.94,20.16,3.48
TUN,TUN,2012,9.00,326.60,29.39,3.48
TUN,TUN,2012,10.00,352.73,35.27,3.66
TUN,TUN,2012,7.00,295.94,20.72,3.68
TUN,TUN,2012,9.00,335.94,30.23,3.69
TUN,TUN,2012,9.00,342.16,30.79,3.82
TUN,TUN,2012,11.00,381.75,41.99,3.89
TUN,TUN,2012,2.00,167.97,3.36,4.15
TUN,TUN,2012,10.00,377.93,37.79,4.20
TUN,TUN,2012,8.00,339.44,27.15,4.23
TUN,TUN,2012,1.50,149.30,2.24,4.37
TUN,TUN,2012,4.00,244.95,9.80,4.41
TUN,TUN,2012,10.00,391.93,39.19,4.52
TUN,TUN,2012,10.00,394.72,39.47,4.58
TUN,TUN,2012,5.00,279.95,14.00,4.61
TUN,TUN,2012,10.00,419.92,41.99,5.18
TUN,TUN,2012,2.00,195.96,3.92,5.64
TUN,TUN,2012,2.00,195.96,3.92,5.64
TUN,TUN,2012,2.00,195.96,3.92,5.64
TUN,TUN,2012,5.00,313.54,15.68,5.78
TUN,TUN,2012,2.50,223.96,5.60,5.90
TUN,TUN,2012,2.00,209.96,4.20,6.48
TUN,TUN,2012,3.00,261.28,7.84,6.69
TUN,TUN,2012,4.00,307.94,12.32,6.97
TUN,TUN,2012,8.00,437.42,34.99,7.03
TUN,TUN,2012,2.50,246.35,6.16,7.14
TUN,TUN,2012,5.00,352.73,17.64,7.32
TUN,TUN,2012,4.00,321.94,12.88,7.62
TUN,TUN,2012,3.50,303.94,10.64,7.76
TUN,TUN,2012,6.00,410.59,24.64,8.26
TUN,TUN,2012,1.00,167.97,1.68,8.29
TUN,TUN,2012,2.00,237.95,4.76,8.32
TUN,TUN,2012,2.00,251.95,5.04,9.33
TUN,TUN,2012,2.00,251.95,5.04,9.33
TUN,TUN,2012,6.00,475.91,28.55,11.10
TUN,TUN,2012,2.00,279.95,5.60,11.52
TUN,TUN,2012,2.00,279.95,5.60,11.52
TUN,TUN,2012,2.00,279.95,5.60,11.52
TUN,TUN,2012,1.50,242.62,3.64,11.54
TUN,TUN,2012,3.00,354.60,10.64,12.32
TUN,TUN,2012,1.50,261.28,3.92,13.38
TUN,TUN,2012,1.50,261.28,3.92,13.38
TUN,TUN,2012,2.00,307.94,6.16,13.94
TUN,TUN,2012,1.00,223.96,2.24,14.75
TUN,TUN,2012,0.80,209.96,1.68,16.20
TUN,TUN,2012,2.00,363.93,7.28,19.47
TUN,TUN,2012,1.50,335.94,5.04,22.12
TUN,TUN,2012,1.00,279.95,2.80,23.04
TUN,TUN,2012,2.00,447.91,8.96,29.49
TUN,TUN,2012,1.00,419.92,4.20,51.84
TUN,TUN,2012,0.50,335.94,1.68,66.36
TUN,TUN,2012,0.50,671.87,3.36,265.43
WSU,WSU,2012,59.00,151.84,89.58,0.11
WSU,WSU,2012,50.00,145.57,72.79,0.12
WSU,WSU,2012,56.00,159.97,89.58,0.13
WSU,WSU,2012,56.00,159.97,89.58,0.13
WSU,WSU,2012,52.00,161.51,83.98,0.15
WSU,WSU,2012,48.00,157.47,75.59,0.15
WSU,WSU,2012,51.00,164.67,83.98,0.16
WSU,WSU,2012,52.00,166.89,86.78,0.16
WSU,WSU,2012,55.00,173.06,95.18,0.16
WSU,WSU,2012,55.00,173.06,95.18,0.16
WSU,WSU,2012,56.00,174.97,97.98,0.16
WSU,WSU,2012,59.00,180.30,106.38,0.16
WSU,WSU,2012,64.00,188.09,120.38,0.16
WSU,WSU,2012,48.00,163.30,78.39,0.16
WSU,WSU,2012,50.00,167.97,83.98,0.17
WSU,WSU,2012,52.00,172.27,89.58,0.17
WSU,WSU,2012,52.00,172.27,89.58,0.17
WSU,WSU,2012,56.00,179.97,100.78,0.17
WSU,WSU,2012,64.00,192.46,123.18,0.17
WSU,WSU,2012,58.00,183.41,106.38,0.17
WSU,WSU,2012,49.00,171.40,83.98,0.18
WSU,WSU,2012,53.00,179.59,95.18,0.18
WSU,WSU,2012,42.00,159.97,67.19,0.18
WSU,WSU,2012,55.00,183.24,100.78,0.18
WSU,WSU,2012,57.00,186.63,106.38,0.18
WSU,WSU,2012,37.00,151.32,55.99,0.18
WSU,WSU,2012,66.00,203.60,134.37,0.18
WSU,WSU,2012,64.00,201.21,128.78,0.19
WSU,WSU,2012,48.00,174.97,83.98,0.19
WSU,WSU,2012,61.00,197.34,120.38,0.19
WSU,WSU,2012,60.00,195.96,117.58,0.19
WSU,WSU,2012,50.00,179.17,89.58,0.19
WSU,WSU,2012,50.00,179.17,89.58,0.19
WSU,WSU,2012,50.00,179.17,89.58,0.19
WSU,WSU,2012,50.00,179.17,89.58,0.19
WSU,WSU,2012,57.00,191.54,109.18,0.19
WSU,WSU,2012,52.00,183.04,95.18,0.19
WSU,WSU,2012,56.00,189.96,106.38,0.19
WSU,WSU,2012,54.00,186.63,100.78,0.19
WSU,WSU,2012,65.00,206.73,134.37,0.19
WSU,WSU,2012,64.00,205.59,131.57,0.19
WSU,WSU,2012,61.00,201.93,123.18,0.20
WSU,WSU,2012,69.00,215.03,148.37,0.20
WSU,WSU,2012,60.00,200.63,120.38,0.20
WSU,WSU,2012,60.00,200.63,120.38,0.20
WSU,WSU,2012,59.00,199.28,117.58,0.20
WSU,WSU,2012,55.00,193.42,106.38,0.20
WSU,WSU,2012,55.00,193.42,106.38,0.20
WSU,WSU,2012,54.00,191.82,103.58,0.20
WSU,WSU,2012,49.00,182.82,89.58,0.20
WSU,WSU,2012,53.00,190.15,100.78,0.20
WSU,WSU,2012,63.00,208.85,131.57,0.20
WSU,WSU,2012,61.00,206.52,125.98,0.21
WSU,WSU,2012,40.00,167.97,67.19,0.21
WSU,WSU,2012,57.00,201.37,114.78,0.21
WSU,WSU,2012,57.00,201.37,114.78,0.21
WSU,WSU,2012,56.00,199.96,111.98,0.21
WSU,WSU,2012,56.00,199.96,111.98,0.21
WSU,WSU,2012,56.00,199.96,111.98,0.21
WSU,WSU,2012,56.00,199.96,111.98,0.21
WSU,WSU,2012,56.00,199.96,111.98,0.21
WSU,WSU,2012,56.00,199.96,111.98,0.21
WSU,WSU,2012,64.00,214.33,137.17,0.21
WSU,WSU,2012,63.00,213.29,134.37,0.21
WSU,WSU,2012,52.00,193.81,100.78,0.21
WSU,WSU,2012,46.00,182.57,83.98,0.21
WSU,WSU,2012,62.00,212.22,131.57,0.21
WSU,WSU,2012,36.00,163.30,58.79,0.22
WSU,WSU,2012,57.00,206.28,117.58,0.22
WSU,WSU,2012,57.00,206.28,117.58,0.22
WSU,WSU,2012,54.00,202.18,109.18,0.22
WSU,WSU,2012,52.00,199.19,103.58,0.22
WSU,WSU,2012,42.00,179.97,75.59,0.23
WSU,WSU,2012,46.00,188.66,86.78,0.23
WSU,WSU,2012,45.00,186.63,83.98,0.23
WSU,WSU,2012,58.00,212.37,123.18,0.23
WSU,WSU,2012,56.00,209.96,117.58,0.23
WSU,WSU,2012,54.00,207.37,111.98,0.23
WSU,WSU,2012,52.00,204.58,106.38,0.24
WSU,WSU,2012,46.00,194.75,89.58,0.24
WSU,WSU,2012,40.00,181.97,72.79,0.24
WSU,WSU,2012,42.00,186.63,78.39,0.24
WSU,WSU,2012,42.00,186.63,78.39,0.24
WSU,WSU,2012,55.00,213.78,117.58,0.24
WSU,WSU,2012,45.00,199.07,89.58,0.26
WSU,WSU,2012,52.00,215.34,111.98,0.26
WSU,WSU,2012,46.00,206.92,95.18,0.27
WSU,WSU,2012,30.00,167.97,50.39,0.28
WSU,WSU,2012,33.00,178.15,58.79,0.28
WSU,WSU,2012,58.00,236.51,137.17,0.28
WSU,WSU,2012,60.00,242.62,145.57,0.29
WSU,WSU,2012,52.00,226.11,117.58,0.29
WSU,WSU,2012,50.00,223.96,111.98,0.29
WSU,WSU,2012,55.00,238.21,131.01,0.30
WSU,WSU,2012,48.00,233.29,111.98,0.33
WSU,WSU,2012,45.00,236.40,106.38,0.37
WSU,WSU,2012,50.00,257.55,128.78,0.39
WSU,WSU,2012,66.00,296.91,195.96,0.39
WSU,WSU,2012,49.00,268.52,131.57,0.43
WSU,WSU,2012,33.00,220.56,72.79,0.43
WSU,WSU,2012,47.00,273.99,128.78,0.47
WSU,WSU,2012,46.00,286.03,131.57,0.52
WSU,WSU,2012,46.00,289.08,132.97,0.53
WSU,WSU,2012,44.00,302.85,133.25,0.61
AIR,AIRf,2013,84.00,113.31,95.18,0.04
AIR,AIRf,2013,58.00,115.84,67.19,0.07
AIR,AIRf,2013,64.00,135.60,86.78,0.08
AIR,AIRf,2013,78.00,150.74,633.11,0.09
AIR,AIRf,2013,70.00,143.97,518.30,0.09
AIR,AIRp,2013,38.00,106.82,40.59,0.09
AIR,AIRf,2013,74.00,151.32,605.29,0.09
AIR,AIRf,2013,79.00,159.46,717.58,0.09
AIR,AIRf,2013,72.00,155.53,622.10,0.10
AIR,AIRf,2013,88.00,178.15,156.77,0.11
AIR,AIRf,2013,69.00,162.29,111.98,0.11
AIR,AIRf,2013,73.00,168.73,123.18,0.11
AIR,AIRf,2013,78.00,175.86,137.17,0.12
AIR,AIRp,2013,40.00,125.98,226.76,0.12
AIR,AIRp,2013,40.00,125.98,226.76,0.12
AIR,AIRf,2013,81.00,179.72,145.57,0.12
AIR,AIRf,2013,68.00,164.67,111.98,0.12
AIR,AIRf,2013,70.00,167.97,117.58,0.12
AIR,AIRp,2013,71.00,169.55,120.38,0.12
AIR,AIRp,2013,41.00,129.73,246.49,0.12
AIR,AIRp,2013,106.00,208.64,221.16,0.12
AIR,AIRf,2013,77.00,178.15,872.92,0.12
AIR,AIRf,2013,88.00,190.87,1145.24,0.12
AIR,AIRf,2013,82.00,184.35,995.52,0.12
AIR,AIRf,2013,73.50,175.20,128.78,0.12
AIR,AIRf,2013,79.50,183.11,145.57,0.12
AIR,AIRf,2013,77.00,181.78,139.97,0.13
AIR,AIRf,2013,71.00,177.43,798.44,0.13
AIR,AIRf,2013,82.00,191.18,1070.62,0.13
AIR,AIRf,2013,81.00,190.09,1045.48,0.13
AIR,AIRf,2013,76.00,184.18,139.97,0.13
AIR,AIRf,2013,64.00,170.59,109.18,0.13
AIR,AIRf,2013,67.00,175.49,117.58,0.14
AIR,AIRf,2013,82.00,194.60,1109.20,0.14
AIR,AIRf,2013,70.00,179.97,125.98,0.14
AIR,AIRf,2013,77.00,189.05,145.57,0.14
AIR,AIRf,2013,76.00,187.86,142.77,0.14
AIR,AIRf,2013,75.00,186.63,139.97,0.14
AIR,AIRf,2013,64.00,174.97,111.98,0.14
AIR,AIRf,2013,64.00,174.97,111.98,0.14
AIR,AIRf,2013,66.00,178.15,117.58,0.14
AIR,AIRf,2013,69.00,182.57,125.98,0.14
AIR,AIRf,2013,69.00,182.57,125.98,0.14
AIR,AIRf,2013,74.00,189.15,139.97,0.14
AIR,AIRf,2013,72.00,186.63,134.37,0.14
AIR,AIRf,2013,72.00,186.63,134.37,0.14
AIR,AIRf,2013,83.00,200.68,166.57,0.14
AIR,AIRp,2013,40.00,139.97,279.95,0.14
AIR,AIRf,2013,85.00,204.20,173.57,0.14
AIR,AIRp,2013,126.00,248.84,313.54,0.14
AIR,AIRp,2013,84.00,203.29,170.77,0.14
AIR,AIRf,2013,82.00,201.42,165.17,0.15
AIR,AIRf,2013,75.00,194.10,145.57,0.15
AIR,AIRf,2013,74.00,192.94,142.77,0.15
AIR,AIRf,2013,65.00,180.89,117.58,0.15
AIR,AIRf,2013,73.00,191.74,139.97,0.15
AIR,AIRf,2013,73.00,191.74,139.97,0.15
AIR,AIRf,2013,71.00,189.26,134.37,0.15
AIR,AIRp,2013,102.00,227.80,232.36,0.15
AIR,AIRp,2013,49.00,159.97,78.39,0.15
AIR,AIRf,2013,88.00,214.73,188.96,0.15
AIR,AIRf,2013,72.00,194.41,139.97,0.15
AIR,AIRf,2013,62.00,180.61,111.98,0.15
AIR,AIRf,2013,70.00,191.96,134.37,0.15
AIR,AIRf,2013,64.00,183.71,117.58,0.16
AIR,AIRp,2013,71.00,197.15,139.97,0.16
AIR,AIRf,2013,69.00,194.75,134.37,0.16
AIR,AIRf,2013,66.00,190.87,125.98,0.16
AIR,AIRf,2013,61.00,183.57,111.98,0.16
AIR,AIRf,2013,63.00,186.63,117.58,0.16
AIR,AIRf,2013,72.50,200.79,145.57,0.16
AIR,AIRp,2013,75.00,205.29,153.97,0.17
AIR,AIRf,2013,74.00,204.29,151.17,0.17
AIR,AIRf,2013,70.00,199.16,139.41,0.17
AIR,AIRf,2013,70.00,199.16,139.41,0.17
AIR,AIRp,2013,38.00,147.34,294.68,0.17
AIR,AIRp,2013,38.00,147.34,294.68,0.17
AIR,AIRp,2013,79.00,212.62,167.97,0.17
AIR,AIRf,2013,67.00,196.38,131.57,0.17
AIR,AIRf,2013,65.00,193.81,125.98,0.17
AIR,AIRf,2013,74.00,208.07,153.97,0.17
AIR,AIRf,2013,72.00,206.07,148.37,0.17
AIR,AIRp,2013,35.00,143.97,259.15,0.17
AIR,AIRp,2013,102.00,247.01,251.95,0.18
AIR,AIRp,2013,93.00,237.80,221.16,0.18
AIR,AIRf,2013,68.00,205.84,1029.21,0.18
AIR,AIRp,2013,35.00,147.97,51.79,0.18
AIR,AIRp,2013,128.00,283.23,362.53,0.18
AIR,AIRf,2013,70.00,209.96,146.97,0.19
AIR,AIRp,2013,62.00,198.67,123.18,0.19
AIR,AIRp,2013,125.00,282.19,352.73,0.19
AIR,AIRf,2013,86.00,234.37,1687.49,0.19
AIR,AIRp,2013,64.00,203.40,130.18,0.19
AIR,AIRf,2013,79.00,226.79,179.17,0.19
AIR,AIRf,2013,72.00,217.74,156.77,0.19
AIR,AIRf,2013,63.00,204.41,128.78,0.19
AIR,AIRp,2013,74.00,223.20,165.17,0.20
AIR,AIRp,2013,98.00,257.09,251.95,0.20
AIR,AIRf,2013,81.00,235.02,1598.11,0.20
AIR,AIRp,2013,34.00,152.32,51.79,0.20
AIR,AIRp,2013,41.00,167.29,68.59,0.20
AIR,AIRp,2013,120.00,286.95,344.33,0.20
AIR,AIRp,2013,64.00,209.96,134.37,0.20
AIR,AIRp,2013,40.00,167.97,403.12,0.21
AIR,AIRp,2013,44.00,178.15,78.39,0.21
AIR,AIRp,2013,44.00,178.15,78.39,0.21
AIR,AIRp,2013,84.00,246.62,207.16,0.21
AIR,AIRp,2013,60.00,214.63,128.78,0.23
AIR,AIRp,2013,35.00,163.97,57.39,0.23
AIR,AIRp,2013,47.00,190.60,89.58,0.23
AIR,AIRp,2013,45.00,186.63,83.98,0.23
AIR,AIRp,2013,73.00,237.76,173.57,0.23
AIR,AIRf,2013,60.00,221.62,132.97,0.24
AIR,AIRp,2013,48.00,198.30,95.18,0.24
AIR,AIRp,2013,87.00,267.08,232.36,0.24
AIR,AIRp,2013,82.00,259.46,212.76,0.24
AIR,AIRf,2013,58.00,222.03,128.78,0.25
AIR,AIRp,2013,64.00,236.20,151.17,0.26
AIR,AIRp,2013,35.00,175.97,387.13,0.26
AIR,AIRp,2013,35.00,175.97,387.13,0.26
AIR,AIRp,2013,38.00,184.18,460.44,0.26
AIR,AIRp,2013,40.00,188.96,510.20,0.26
AIR,AIRp,2013,39.00,186.63,72.79,0.26
AIR,AIRp,2013,27.00,155.53,41.99,0.26
AIR,AIRp,2013,25.00,151.17,37.79,0.27
AIR,AIRp,2013,42.00,199.96,599.89,0.28
AIR,AIRp,2013,34.00,181.14,61.59,0.28
AIR,AIRp,2013,42.00,206.63,86.78,0.30
AIR,AIRp,2013,28.00,169.97,47.59,0.30
AIR,AIRp,2013,36.00,194.41,69.99,0.31
AIR,AIRp,2013,31.00,180.61,55.99,0.31
AIR,AIRp,2013,35.00,191.96,460.71,0.31
AIR,AIRp,2013,25.00,162.37,40.59,0.31
AIR,AIRp,2013,39.00,208.17,81.18,0.33
AIR,AIRp,2013,44.00,222.68,97.98,0.33
AIR,AIRp,2013,36.00,202.18,72.79,0.33
AIR,AIRp,2013,35.00,199.96,499.90,0.34
AIR,AIRp,2013,40.00,216.96,86.78,0.35
AIR,AIRp,2013,24.00,186.63,44.79,0.43
AIR,AIRp,2013,28.00,204.96,57.39,0.44
AIR,AIRp,2013,28.00,204.96,57.39,0.44
AIR,AIRp,2013,20.00,195.96,39.19,0.56
AIR,AIRp,2013,28.00,234.96,65.79,0.58
AIR,AIRp,2013,21.00,206.63,43.39,0.60
AIR,AIRp,2013,36.00,279.95,100.78,0.64
AIR,AIRp,2013,46.00,334.72,153.97,0.72
AIR,AIRp,2013,44.00,330.85,145.57,0.73
AIR,AIRp,2013,21.00,239.95,50.39,0.81
AIR,AIRp,2013,32.00,306.19,97.98,0.86
AIR,AIRp,2013,5.00,391.93,19.60,9.03
BFR,BFR,2013,48.00,102.06,48.99,0.06
BFR,BFR,2013,61.00,146.86,89.58,0.10
BFR,BFR,2013,61.00,160.63,97.98,0.12
BFR,BFR,2013,44.00,139.97,307.94,0.13
BFR,BFR,2013,40.00,136.47,54.59,0.14
BFR,BFR,2013,57.00,166.99,567.75,0.14
BFR,BFR,2013,37.00,139.97,51.79,0.16
BFR,BFR,2013,46.00,158.23,411.40,0.16
BFR,BFR,2013,37.00,143.76,53.19,0.16
BFR,BFR,2013,55.00,183.24,100.78,0.18
BFR,BFR,2013,59.00,189.79,111.98,0.18
BFR,BFR,2013,59.00,189.79,111.98,0.18
BFR,BFR,2013,32.00,139.97,44.79,0.18
BFR,BFR,2013,40.00,157.47,62.99,0.18
BFR,BFR,2013,58.00,190.65,110.58,0.18
BFR,BFR,2013,57.00,191.54,109.18,0.19
BFR,BFR,2013,56.00,189.96,106.38,0.19
BFR,BFR,2013,53.00,184.87,97.98,0.19
BFR,BFR,2013,67.00,208.92,139.97,0.19
BFR,BFR,2013,30.00,139.97,41.99,0.19
BFR,BFR,2013,62.00,203.19,125.98,0.20
BFR,BFR,2013,62.00,203.19,125.98,0.20
BFR,BFR,2013,46.00,176.49,511.82,0.20
BFR,BFR,2013,47.00,178.69,536.07,0.20
BFR,BFR,2013,53.00,190.15,100.78,0.20
BFR,BFR,2013,38.00,162.07,61.59,0.20
BFR,BFR,2013,69.00,219.09,151.17,0.20
BFR,BFR,2013,63.00,211.07,132.97,0.21
BFR,BFR,2013,41.00,170.70,69.99,0.21
BFR,BFR,2013,42.00,173.30,450.58,0.21
BFR,BFR,2013,54.00,197.00,748.60,0.21
BFR,BFR,2013,54.00,197.00,748.60,0.21
BFR,BFR,2013,53.00,195.43,103.58,0.21
BFR,BFR,2013,44.00,178.15,498.81,0.21
BFR,BFR,2013,52.00,193.81,100.78,0.21
BFR,BFR,2013,52.00,193.81,100.78,0.21
BFR,BFR,2013,52.00,193.81,697.71,0.21
BFR,BFR,2013,46.00,182.57,547.72,0.21
BFR,BFR,2013,48.00,186.63,597.22,0.21
BFR,BFR,2013,61.00,211.11,128.78,0.21
BFR,BFR,2013,32.00,153.10,48.99,0.22
BFR,BFR,2013,60.00,209.96,125.98,0.22
BFR,BFR,2013,72.00,233.29,167.97,0.22
BFR,BFR,2013,61.00,220.29,134.37,0.23
BFR,BFR,2013,61.00,220.29,134.37,0.23
BFR,BFR,2013,54.00,207.37,111.98,0.23
BFR,BFR,2013,46.00,193.53,89.02,0.24
BFR,BFR,2013,48.00,198.30,95.18,0.24
BFR,BFR,2013,38.00,176.81,424.34,0.24
BFR,BFR,2013,42.00,186.63,522.57,0.24
BFR,BFR,2013,60.00,223.96,134.37,0.25
BFR,BFR,2013,52.00,209.96,109.18,0.25
BFR,BFR,2013,51.00,208.59,106.38,0.25
BFR,BFR,2013,51.00,208.59,106.38,0.25
BFR,BFR,2013,32.00,166.22,53.19,0.25
BFR,BFR,2013,43.00,195.31,83.98,0.26
BFR,BFR,2013,50.00,212.76,106.38,0.27
BFR,BFR,2013,63.00,239.95,151.17,0.27
BFR,BFR,2013,53.00,221.84,117.58,0.27
BFR,BFR,2013,46.00,206.92,703.52,0.27
BFR,BFR,2013,24.00,151.64,36.39,0.28
BFR,BFR,2013,48.00,215.79,103.58,0.29
BFR,BFR,2013,53.00,227.13,120.38,0.29
BFR,BFR,2013,56.00,237.45,132.97,0.30
BFR,BFR,2013,54.00,233.29,125.98,0.30
BFR,BFR,2013,34.00,185.26,62.99,0.30
BFR,BFR,2013,51.00,230.54,117.58,0.31
BFR,BFR,2013,56.00,244.95,137.17,0.32
BFR,BFR,2013,49.00,231.38,113.38,0.32
BFR,BFR,2013,46.00,225.17,103.58,0.32
BFR,BFR,2013,50.00,235.16,117.58,0.33
BFR,BFR,2013,41.00,225.32,92.38,0.36
BFR,BFR,2013,29.00,202.72,58.79,0.42
BFR,BFR,2013,48.50,265.52,128.78,0.43
BSW,BSW,2013,60.00,102.65,61.59,0.05
BSW,BSW,2013,74.00,121.06,89.58,0.06
BSW,BSW,2013,54.00,114.05,61.59,0.07
BSW,BSW,2013,66.00,127.25,83.98,0.07
BSW,BSW,2013,61.00,126.21,76.99,0.08
BSW,BSW,2013,65.00,137.82,89.58,0.09
BSW,BSW,2013,62.00,139.97,433.92,0.09
BSW,BSW,2013,67.00,146.24,97.98,0.09
BSW,BSW,2013,78.00,157.92,694.84,0.09
BSW,BSW,2013,63.00,142.20,455.02,0.09
BSW,BSW,2013,64.00,148.72,95.18,0.10
BSW,BSW,2013,76.00,162.07,713.13,0.10
BSW,BSW,2013,70.00,159.97,111.98,0.11
BSW,BSW,2013,55.00,142.52,399.05,0.11
BSW,BSW,2013,60.00,149.30,477.78,0.11
BSW,BSW,2013,74.00,166.45,123.18,0.11
BSW,BSW,2013,52.00,139.97,72.79,0.11
BSW,BSW,2013,76.00,169.44,128.78,0.11
BSW,BSW,2013,69.00,162.29,111.98,0.11
BSW,BSW,2013,58.00,149.63,86.78,0.11
BSW,BSW,2013,72.00,167.19,120.38,0.11
BSW,BSW,2013,43.00,130.21,55.99,0.12
BSW,BSW,2013,56.00,149.97,83.98,0.12
BSW,BSW,2013,63.00,159.97,100.78,0.12
BSW,BSW,2013,72.00,171.08,123.18,0.12
BSW,BSW,2013,78.00,179.45,897.26,0.12
BSW,BSW,2013,54.00,150.34,81.18,0.12
BSW,BSW,2013,69.00,170.40,117.58,0.12
BSW,BSW,2013,46.00,139.97,64.39,0.13
BSW,BSW,2013,62.00,162.55,100.78,0.13
BSW,BSW,2013,62.00,162.55,585.18,0.13
BSW,BSW,2013,69.00,174.46,120.38,0.13
