year,site,zone,tree,aspect,height,code,dry.wgt,fresh.wgt,water,viability,stem,sur.area,gmin
2015,RA2,Ecotone,2,W,A,RA2 E2 WA,0.3656,0.7237,97.94857768,100,33.7,0.022607898,2.00693E-05
2015,RA2,Ecotone,2,W,C,RA2 E2 WC,0.397,0.845,112.8463476,97.26027397,25.1,0.02465108,1.9567E-05
2015,RA2,Ecotone,2,W,S,RA2 E2 WS,0.2946,0.6579,123.3197556,97.14285714,33.2,0.025284452,3.75917E-05
2015,RA2,Ecotone,3,L,A,RA2 E3 LA,0.1069,0.2197,105.5191768,100,8.3,0.006888123,3.37752E-05
2015,RA2,Ecotone,3,L,C,RA2 E3 LC,0.9603,1.9558,103.6655212,80.58252427,53.2,0.037031221,7.3767E-05
2015,RA2,Ecotone,3,L,S,RA2 E3 LS,0.4498,0.981,118.096932,97.26027397,33.5,0.02465108,5.35128E-05
2015,RA2,Ecotone,3,W,A,RA2 E3 WA,0.2645,0.551,108.3175803,51.66666667,25.5,0.020865973,9.41977E-05
2015,RA2,Ecotone,3,W,C,RA2 E3 WC,0.2003,0.4245,111.9321018,81.39534884,17.6,0.014376017,0.000103778
2015,RA2,Ecotone,3,W,S,RA2 E3 WS,0.0167,0.0385,130.5389222,100,7.7,0.002419243,5.31176E-05
2015,RA2,Ecotone,4,L,A,RA2 E4 LA,0.1897,0.4068,114.4438587,95.45454545,14.4,0.011605647,3.17134E-05
2015,RA2,Ecotone,4,L,C,RA2 E4 LC,0.3418,0.7342,114.8039789,97.26027397,26,0.018028402,3.13717E-05
2015,RA2,Ecotone,4,L,S,RA2 E4 LS,0.2065,0.4372,111.7191283,98,19.9,0.014868266,1.74359E-05
2015,RA2,Ecotone,4,W,A,RA2 E4 WA,0.3917,0.8445,115.5986725,76.92307692,30.1,0.022015113,4.56916E-05
2015,RA2,Ecotone,4,W,C,RA2 E4 WC,0.2353,0.5406,129.7492563,63.82978723,15.9,0.012239019,0.000131319
2015,RA2,Ecotone,4,W,S,RA2 E4 WS,0.165,0.3216,94.90909091,58.18181818,23.7,0.013121034,3.61426E-05
2015,RA2,Ecotone,5,L,A,RA2 E5 LA,0.3382,0.7207,113.0987581,100,25,0.024172272,1.7855E-05
2015,RA2,Ecotone,5,L,C,RA2 E5 LC,0.4547,0.9552,110.0725753,97.5,31.3,0.025536456,2.29032E-05
2015,RA2,Ecotone,5,L,S,RA2 E5 LS,0.1719,0.3672,113.6125654,100,25.5,0.014653222,2.58242E-05
2015,RA2,Ecotone,5,W,A,RA2 E5 WA,0.1038,0.233,124.4701349,100,13.6,0.009616492,1.74372E-05
2015,RA2,Ecotone,5,W,C,RA2 E5 WC,0.4849,1.0449,115.4877294,89.88764045,34.7,0.03080167,3.43184E-05
2015,RA2,Ecotone,5,W,S,RA2 E5 WS,0.0471,0.097,105.9447983,92.85714286,10.1,0.003944194,1.58014E-05
2015,RID,Ecotone,1,L,A,RID E1 LA,0.1626,0.3159,94.2804428,91.42857143,20.9,0.012759828,2.14785E-05
2015,RID,Ecotone,1,L,C,RID E1 LC,0.2781,0.5801,108.5940309,88.88888889,24.7,0.022015113,2.35605E-05
2015,RID,Ecotone,1,L,S,RID E1 LS,0.2611,0.5077,94.44657219,55.31914894,31.3,0.023056732,5.94936E-05
2015,RID,Ecotone,1,W,A,RID E1 WA,0.09,0.1716,90.66666667,38.46153846,13.7,0.010483387,5.32338E-05
2015,RID,Ecotone,1,W,C,RID E1 WC,0.1989,0.415,108.6475616,72.91666667,17.3,0.016854061,4.31816E-05
2015,RID,Ecotone,1,W,S,RID E1 WS,0.1686,0.4291,154.5077106,91.80327869,19.4,0.015782202,4.18695E-05
2015,RID,Ecotone,2,L,A,RID E2 LA,0.1434,0.286,99.44211994,91.11111111,16.7,0.009979378,2.24584E-05
2015,RID,Ecotone,2,L,C,RID E2 LC,0.5214,1.0451,100.4411201,95.23809524,34.6,0.023916553,3.05236E-05
2015,RID,Ecotone,2,L,S,RID E2 LS,0.4397,0.8371,90.37980441,99.17355372,43.7,0.032525381,2.66888E-05
2015,RID,Ecotone,2,W,A,RID E2 WA,0.1581,0.3008,90.25932954,94.44444444,20.6,0.012428862,4.14058E-05
2015,RID,Ecotone,2,W,C,RID E2 WC,0.6211,1.2331,98.53485751,97.02970297,42.4,0.025452455,3.99198E-05
2015,RID,Ecotone,2,W,S,RID E2 WS,0.1143,0.2456,114.8731409,93.75,12,0.009730734,4.42913E-05
2015,RID,Ecotone,3,L,A,RID E3 LA,0.2008,0.4449,121.563745,91.07142857,17.6,0.013830007,3.97796E-05
2015,RID,Ecotone,3,L,C,RID E3 LC,0.2456,0.5389,119.4218241,98.14814815,17.5,0.013971129,3.36383E-05
2015,RID,Ecotone,3,L,S,RID E3 LS,0.2693,0.5922,119.9034534,100,19.9,0.017216947,3.24847E-05
2015,RID,Ecotone,3,W,A,RID E3 WA,0.2043,0.432,111.4537445,12.30769231,18.2,0.017472312,4.56157E-05
2015,RID,Ecotone,3,W,C,RID E3 WC,0.2125,0.4702,121.2705882,88.52459016,18.8,0.013117674,4.601E-05
2015,RID,Ecotone,3,W,S,RID E3 WS,0.3735,0.8266,121.3119143,87.62886598,31.7,0.026237029,3.3542E-05
2015,RID,Ecotone,4,L,A,RID E4 LA,0.2294,0.4737,106.4952049,98.38709677,22,0.016040926,2.70198E-05
2015,RID,Ecotone,4,L,C,RID E4 LC,0.187,0.386,106.4171123,98.36065574,19.6,0.013322638,3.15576E-05
2015,RID,Ecotone,4,L,S,RID E4 LS,0.2289,0.4928,115.2905199,100,23.1,0.015523477,2.30556E-05
2015,RID,Ecotone,4,W,A,RID E4 WA,0.2037,0.4402,116.1021109,97.05882353,20.7,0.01622237,2.09987E-05
2015,RID,Ecotone,4,W,C,RID E4 WC,0.251,0.5258,109.4820717,100,20.8,0.014226494,1.85079E-05
2015,RID,Ecotone,4,W,S,RID E4 WS,0.0763,0.1613,111.4023591,73.17073171,13.9,0.008679035,1.98821E-05
2015,RID,Ecotone,5,L,A,RID E5 LA,0.2972,0.6274,111.1036339,100,21.3,0.020832372,1.8944E-05
2015,RID,Ecotone,5,L,C,RID E5 LC,0.3162,0.6262,98.03921569,86.20689655,28.4,0.019001139,2.10582E-05
2015,RID,Ecotone,5,L,S,RID E5 LS,0.5192,1.097,111.2865948,100,36.2,0.034464135,2.06047E-05
2015,RID,Ecotone,5,W,A,RID E5 WA,0.331,0.6953,110.060423,95.69892473,35.3,0.027654974,2.67864E-05
2015,RID,Ecotone,5,W,C,RID E5 WC,0.6023,1.2375,105.4623942,100,43.4,0.032399379,3.55272E-05
2015,RID,Ecotone,5,W,S,RID E5 WS,0.0135,0.0283,109.6296296,88.88888889,5,0.001776632,2.17105E-05
2015,RL,Ecotone,1,L,A,RL F1 LA,0.0596,0.136,128.1879195,83.33333333,5.4,0.004072393,4.317E-05
2015,RL,Ecotone,1,L,C,RL F1 LC,0.0342,0.0787,130.1169591,0,6,0.001364184,0.000233785
2015,RL,Ecotone,1,L,S,RL F1 LS,0.0494,0.1052,112.9554656,95.23809524,7.5,0.004092553,2.90185E-05
2015,RL,Ecotone,1,W,A,RL F1 WA,NA,NA,NA,NA,NA,NA,NA
2015,RL,Ecotone,1,W,C,RL F1 WC,NA,NA,NA,NA,NA,NA,NA
2015,RL,Ecotone,1,W,S,RL F1 WS,0.0854,0.1626,90.39812646,94.87179487,10.1,0.006683159,5.66515E-05
2015,RL,Ecotone,2,L,A,RL F2 LA,0.1718,0.3489,103.0849825,98,27.1,0.012012215,1.72213E-05
2015,RL,Ecotone,2,L,C,RL F2 LC,0.1396,0.2817,101.7908309,100,18.9,0.01229782,1.91984E-05
2015,RL,Ecotone,2,L,S,RL F2 LS,0.1553,0.3191,105.4732775,100,25.4,0.012018935,1.40193E-05
2015,RL,Ecotone,2,W,A,RL F2 WA,0.2558,0.4927,92.61141517,94.05940594,37.4,0.023076892,4.04312E-05
2015,RL,Ecotone,2,W,C,RL F2 WC,0.2877,0.5829,102.6068822,93.69369369,38.3,0.023683383,2.08808E-05
2015,RL,Ecotone,2,W,S,RL F2 WS,0.1232,0.2921,137.0941558,100,23,0.010701791,4.02155E-05
2015,RL,Ecotone,3,L,A,RL F3 LA,0.1653,0.3303,99.8185118,100,22.6,0.0111722,1.34101E-05
2015,RL,Ecotone,3,L,C,RL F3 LC,0.2666,0.5335,100.1125281,100,29.2,0.014048411,2.06933E-05
2015,RL,Ecotone,3,L,S,RL F3 LS,0.2076,0.5285,154.5761079,95.71428571,35.8,0.016346692,2.55457E-05
2015,RL,Ecotone,3,W,A,RL F3 WA,0.1861,0.374,100.9672219,83.60655738,27.4,0.013527602,2.69075E-05
2015,RL,Ecotone,3,W,C,RL F3 WC,0.1549,0.3186,105.6810846,100,20.8,0.010046579,1.94591E-05
2015,RL,Ecotone,3,W,S,RL F3 WS,0.0206,0.0417,102.4271845,0,4.4,0.002688048,4.07822E-05
2015,RL,Ecotone,4,L,A,RL F4 LA,0.2457,0.5192,111.3146113,93.10344828,28.7,0.018026722,3.94266E-05
2015,RL,Ecotone,4,L,C,RL F4 LC,0.184,0.3952,114.7826087,97.43589744,18.4,0.012383501,3.27541E-05
2015,RL,Ecotone,4,L,S,RL F4 LS,0.3177,0.6871,116.2732137,96.55172414,38.7,0.024116831,9.80663E-06
2015,RL,Ecotone,4,W,A,RL F4 WA,0.1753,0.3678,109.8117513,95.91836735,24.8,0.015805722,2.76146E-05
2015,RL,Ecotone,4,W,C,RL F4 WC,0.1131,0.256,126.3483643,57.69230769,10.6,0.008153746,2.77359E-05
2015,RL,Ecotone,4,W,S,RL F4 WS,0.1652,0.3568,115.9806295,95.74468085,23.3,0.015792282,2.86536E-05
2015,RL,Ecotone,5,L,A,RL F5 LA,0.1454,0.3022,107.8404402,90.69767442,18.7,0.012497743,1.03959E-05
2015,RL,Ecotone,5,L,C,RL F5 LC,0.1529,0.3183,108.175278,92.5,15.4,0.011625808,1.0093E-05
2015,RL,Ecotone,5,L,S,RL F5 LS,0.1639,0.3989,143.3801098,98.24561404,24.8,0.017141346,1.79425E-05
2015,RL,Ecotone,5,W,A,RL F5 WA,0.1033,0.2071,100.4840271,7.5,14.8,0.0112002,5.7512E-05
2015,RL,Ecotone,5,W,C,RL F5 WC,0.1592,0.3332,109.2964824,38.46153846,20.9,0.014589381,3.59559E-05
2015,RL,Ecotone,5,W,S,RL F5 WS,0.0814,0.1703,109.2137592,96.875,14.2,0.008601754,7.15105E-06
2015,ROK,Ecotone,1,L,A,ROK F1 LA,0.4335,0.8919,105.7439446,93.44262295,29.3,0.022750966,1.81584E-05
2015,ROK,Ecotone,1,L,C,ROK F1 LC,0.4391,0.9374,113.4821225,88.70967742,30.6,0.020832372,2.33876E-05
2015,ROK,Ecotone,1,L,S,ROK F1 LS,0.1324,0.2523,90.55891239,100,11,0.008526152,9.56689E-05
2015,ROK,Ecotone,1,W,A,ROK F1 WA,0.1048,0.2097,100.0954198,100,11.8,0.006804122,5.10197E-05
2015,ROK,Ecotone,1,W,C,ROK F1 WC,0.5351,1.1803,120.5755933,100,30.8,0.0279893,2.20638E-05
2015,ROK,Ecotone,1,W,S,ROK F1 WS,0.0965,0.1988,106.0103627,100,15.6,0.009322486,1.33053E-05
2015,ROK,Ecotone,2,L,A,ROK F2 LA,0.3642,0.7674,110.708402,93.18181818,41.4,0.025724619,1.49704E-05
2015,ROK,Ecotone,2,L,C,ROK F2 LC,0.1754,0.3463,97.43443558,90,21.9,0.009324167,2.84128E-05
2015,ROK,Ecotone,2,L,S,ROK F2 LS,0.1049,1.2052,1048.903718,93.10344828,19,0.007210689,1.47244E-05
2015,ROK,Ecotone,2,W,A,ROK F2 WA,0.2037,0.4335,112.8129602,91.17647059,31,0.019878115,1.13463E-05
2015,ROK,Ecotone,2,W,C,ROK F2 WC,0.3356,0.721,114.8390942,96.82539683,32.3,0.020533327,1.57101E-05
2015,ROK,Ecotone,2,W,S,ROK F2 WS,NA,NA,NA,NA,NA,NA,NA
2015,ROK,Ecotone,3,L,A,ROK F3 LA,0.0913,0.1819,99.23329682,87.5,17.3,0.009112483,8.733E-06
2015,ROK,Ecotone,3,L,C,ROK F3 LC,0.1856,0.3768,103.0172414,92.85714286,24.3,0.014676742,1.09826E-05
2015,ROK,Ecotone,3,L,S,ROK F3 LS,NA,NA,NA,NA,NA,NA,NA
2015,ROK,Ecotone,3,W,A,ROK F3 WA,0.2918,0.5769,97.70390679,93.93939394,26,0.026057265,9.74636E-06
2015,ROK,Ecotone,3,W,C,ROK F3 WC,0.2523,0.6903,173.6028537,96.49122807,22.7,0.020301483,1.40696E-05
2015,ROK,Ecotone,3,W,S,ROK F3 WS,0.0812,0.1556,91.62561576,100,14.1,0.007620616,4.06783E-05
2015,ROK,Ecotone,4,L,A,ROK F4 LA,0.2393,0.4374,82.78311743,93.93939394,28,0.018739055,1.73118E-05
2015,ROK,Ecotone,4,L,C,ROK F4 LC,0.2531,0.4936,95.02173054,92.53731343,20.6,0.018009922,0.000109068
2015,ROK,Ecotone,4,L,S,ROK F4 LS,0.3006,0.63,109.5808383,93.15068493,29.5,0.020358604,2.19775E-05
2015,ROK,Ecotone,4,W,A,ROK F4 WA,NA,NA,NA,NA,NA,NA,NA
2015,ROK,Ecotone,4,W,C,ROK F4 WC,0.2914,0.6217,113.349348,90.36144578,26.3,0.016733099,0.000131634
2015,ROK,Ecotone,4,W,S,ROK F4 WS,NA,NA,NA,NA,NA,NA,NA
2015,ROK,Ecotone,5,L,A,ROK F5 LA,0.4004,0.8195,104.6703297,95,35.1,0.021638786,1.84819E-05
2015,ROK,Ecotone,5,L,C,ROK F5 LC,0.4312,0.9331,116.3961039,94.80519481,33.7,0.024708201,2.67192E-05
2015,ROK,Ecotone,5,L,S,ROK F5 LS,0.2935,0.6307,114.8892675,100,29.5,0.018416489,3.10082E-05
2015,ROK,Ecotone,5,W,A,ROK F5 WA,0.2866,0.6011,109.7348221,91.22807018,30.8,0.020684529,1.96486E-05
2015,ROK,Ecotone,5,W,C,ROK F5 WC,0.4273,1.0498,145.6821905,98.97959184,41.2,0.034081089,1.8269E-05
2015,ROK,Ecotone,5,W,S,ROK F5 WS,0.1835,0.4032,119.7275204,86.36363636,26.5,0.015597399,1.66989E-05
2015,BR,Forest,1,L,A,BR F1 LA,0.2107,0.4509,114.0009492,16.98113208,22.1,0.016818967,5.85646E-05
2015,BR,Forest,1,L,C,BR F1 LC,0.1904,0.3939,106.8802521,1.785714286,21.4,0.011289802,0.000203983
2015,BR,Forest,1,L,S,BR F1 LS,0.0675,0.1401,107.5555556,85.18518519,13.2,0.006078349,3.47346E-05
2015,BR,Forest,1,W,A,BR F1 WA,0.0873,0.183,109.6219931,76.92307692,10.5,0.008779837,3.87527E-05
2015,BR,Forest,1,W,C,BR F1 WC,0.1818,0.3609,98.51485149,73.17073171,17.6,0.012467503,4.14403E-05
2015,BR,Forest,1,W,S,BR F1 WS,NA,NA,NA,NA,NA,NA,NA
2015,BR,Forest,2,L,A,BR F2 LA,0.1096,0.2563,133.850365,78.125,12,0.0100533,3.60449E-05
2015,BR,Forest,2,L,C,BR F2 LC,0.1079,0.217,101.1121409,86.66666667,8.6,0.004652391,1.81959E-05
2015,BR,Forest,2,L,S,BR F2 LS,NA,NA,NA,NA,NA,NA,NA
2015,BR,Forest,2,W,A,BR F2 WA,0.0951,0.1938,103.785489,100,8.5,0.005678501,2.01989E-05
2015,BR,Forest,2,W,C,BR F2 WC,0.1864,0.3553,90.61158798,80,10.8,0.007728138,1.12168E-05
2015,BR,Forest,2,W,S,BR F2 WS,0.0602,0.1307,117.1096346,47.82608696,10.1,0.005409697,4.4169E-05
2015,BR,Forest,3,L,A,BR F3 LA,0.122,0.242,98.36065574,100,10,0.0067386,3.83808E-05
2015,BR,Forest,3,L,C,BR F3 LC,0.1245,0.2652,113.0120482,100,9.8,0.007380372,2.26379E-05
2015,BR,Forest,3,L,S,BR F3 LS,0.0985,0.2201,123.4517766,94.11764706,11.2,0.008511032,2.89329E-05
2015,BR,Forest,3,W,A,BR F3 WA,0.4536,0.99,118.2539683,95.45454545,30.1,0.032266656,1.65343E-05
2015,BR,Forest,3,W,C,BR F3 WC,0.1062,0.2142,101.6949153,100,7.8,0.005342495,2.38252E-05
2015,BR,Forest,3,W,S,BR F3 WS,0.2429,0.5414,122.8900782,88.0952381,18.7,0.018557611,2.83767E-05
2015,BR,Forest,4,L,A,BR F4 LA,0.1294,0.2772,114.2194745,100,16.6,0.01343688,1.12406E-05
2015,BR,Forest,4,L,C,BR F4 LC,0.4072,0.0938,-76.96463654,94.73684211,9.5,0.007199862,1.57335E-05
2015,BR,Forest,4,L,S,BR F4 LS,0.2154,0.4679,117.2237697,87.5,14.8,0.01344024,4.72469E-05
2015,BR,Forest,4,W,A,BR F4 WA,0.2173,0.4502,107.1790152,90.47619048,19.5,0.016017406,1.28517E-05
2015,BR,Forest,4,W,C,BR F4 WC,0.3779,0.8018,112.1725324,96.82539683,27.3,0.023073532,1.32415E-05
2015,BR,Forest,4,W,S,BR F4 WS,0.1022,0.2116,107.0450098,89.65517241,13.5,0.009890337,8.08722E-06
2015,BR,Forest,5,L,A,BR F5 LA,0.1833,0.4005,118.4942717,97.2972973,19.8,0.014856505,1.82559E-05
2015,BR,Forest,5,L,C,BR F5 LC,0.4588,0.9635,110.0043592,100,32.6,0.032199455,2.06921E-05
2015,BR,Forest,5,L,S,BR F5 LS,0.13,0.2916,124.3076923,100,16.9,0.012257499,1.75888E-05
2015,BR,Forest,5,W,A,BR F5 WA,0.0732,0.1465,100.136612,100,9.6,0.006568917,4.37297E-05
2015,BR,Forest,5,W,C,BR F5 WC,0.1478,0.3274,121.5155616,96.66666667,11.9,0.010936995,6.05109E-06
2015,BR,Forest,5,W,S,BR F5 WS,0.1273,0.301,136.4493323,100,14.7,0.010698431,8.15948E-05
2015,BR,Forest,1,L,A,BR R1 LA,0.3185,0.6756,112.1193093,100,25,0.019878115,1.71471E-05
2015,BR,Forest,1,L,C,BR R1 LC,0.2071,0.4535,118.9763399,92.68292683,16.7,0.014120652,3.64018E-05
2015,BR,Forest,1,L,S,BR R1 LS,0.1608,0.3344,107.960199,100,24.9,0.011985334,1.95973E-05
2015,BR,Forest,1,W,A,BR R1 WA,0.3137,0.6813,117.182021,89.09090909,21.9,0.020051158,1.8781E-05
2015,BR,Forest,1,W,C,BR R1 WC,0.2964,0.6708,126.3157895,83.33333333,22.1,0.018053602,2.08365E-05
2015,BR,Forest,1,W,S,BR R1 WS,0.243,0.5119,110.6584362,98.03921569,20.7,0.016879261,1.47693E-05
2015,BR,Forest,2,L,A,BR R2 LA,0.1152,0.2578,123.7847222,87.87878788,12.2,0.009757614,3.15822E-05
2015,BR,Forest,2,L,C,BR R2 LC,0.0704,0.1515,115.1988636,45.45454545,8,0.00502665,2.35453E-05
2015,BR,Forest,2,L,S,BR R2 LS,NA,NA,NA,NA,NA,NA,NA
2015,BR,Forest,2,W,A,BR R2 WA,0.1119,0.2317,107.0598749,31.42857143,14.1,0.007376859,8.84481E-05
2015,BR,Forest,2,W,C,BR R2 WC,0.1815,0.3981,119.338843,82.22222222,16.8,0.013003432,4.90838E-05
2015,BR,Forest,2,W,S,BR R2 WS,NA,NA,NA,NA,NA,NA,NA
2015,BR,Forest,3,L,A,BR R3 LA,0.3614,0.8024,122.0254566,94.02985075,27.9,0.025326452,2.20832E-05
2015,BR,Forest,3,L,C,BR R3 LC,0.3392,0.7468,120.1650943,95.08196721,25.7,0.023468339,2.95581E-05
2015,BR,Forest,3,L,S,BR R3 LS,0.2569,0.6577,156.0140132,100,26.4,0.019143942,2.55882E-05
2015,BR,Forest,3,W,A,BR R3 WA,0.3498,0.7649,118.6678102,100,26.4,0.02352042,4.91199E-05
2015,BR,Forest,3,W,C,BR R3 WC,0.344,0.8022,133.1976744,100,26.8,0.023083612,2.78169E-05
2015,BR,Forest,3,W,S,BR R3 WS,NA,NA,NA,NA,NA,NA,NA
2015,BR,Forest,4,L,A,BR R4 LA,0.1902,0.6152,223.4490011,95.55555556,19.5,0.01345704,1.84045E-05
2015,BR,Forest,4,L,C,BR R4 LC,NA,NA,NA,NA,NA,NA,NA
2015,BR,Forest,4,L,S,BR R4 LS,0.6033,1.5153,151.1685728,100,33.5,0.032075133,3.2861E-05
2015,BR,Forest,4,W,A,BR R4 WA,0.1328,0.2893,117.8463855,97.36842105,15.3,0.010406106,3.65786E-05
2015,BR,Forest,4,W,C,BR R4 WC,0.0885,0.1809,104.4067797,92.30769231,6.4,0.004076873,4.0832E-05
2015,BR,Forest,4,W,S,BR R4 WS,0.1168,0.2394,104.9657534,91.17647059,14.5,0.010281784,2.52532E-05
2015,BR,Forest,5,L,A,BR R5 LA,0.3847,0.8099,110.5276839,88.88888889,21,0.021047416,2.81546E-05
2015,BR,Forest,5,L,C,BR R5 LC,0.3435,0.686,99.70887918,96.49122807,23.1,0.020876053,1.75429E-05
2015,BR,Forest,5,L,S,BR R5 LS,0.2742,0.6049,120.6053975,59.64912281,21.4,0.020301483,3.00591E-05
2015,BR,Forest,5,W,A,BR R5 WA,0.2828,0.5865,107.3903819,96.07843137,21.1,0.020477886,1.33833E-05
2015,BR,Forest,5,W,C,BR R5 WC,0.4319,0.933,116.0222274,97.01492537,25.4,0.026226948,2.42199E-05
2015,BR,Forest,5,W,S,BR R5 WS,0.1633,0.3227,97.6117575,91.42857143,17.1,0.012524624,0.000102682
2015,BSW,Forest,1,L,A,BSW F1 LA,NA,NA,NA,NA,NA,NA,NA
2015,BSW,Forest,1,L,C,BSW F1 LC,0.098,0.2117,116.0204082,100,11.2,0.008796637,1.06851E-05
2015,BSW,Forest,1,L,S,BSW F1 LS,NA,NA,NA,NA,NA,NA,NA
2015,BSW,Forest,1,W,A,BSW F1 WA,NA,NA,NA,NA,NA,NA,NA
2015,BSW,Forest,1,W,C,BSW F1 WC,0.1383,0.2981,115.5459147,100,2.0449,0.010852994,1.45714E-05
2015,BSW,Forest,1,W,S,BSW F1 WS,NA,NA,NA,NA,NA,NA,NA
2015,BSW,Forest,2,L,A,BSW F2 LA,0.0889,0.1903,114.0607424,100,11.2,0.008228787,1.21872E-05
2015,BSW,Forest,2,L,C,BSW F2 LC,0.1166,0.2413,106.9468268,100,14.1,0.009969298,1.24827E-05
2015,BSW,Forest,2,L,S,BSW F2 LS,NA,NA,NA,NA,NA,NA,NA
2015,BSW,Forest,2,W,A,BSW F2 WA,0.2729,0.564,106.6691096,100,25.1,0.026131187,9.29927E-06
2015,BSW,Forest,2,W,C,BSW F2 WC,0.1312,0.2823,115.1676829,100,17.4,0.010792513,9.16053E-06
2015,BSW,Forest,2,W,S,BSW F2 WS,NA,NA,NA,NA,NA,NA,NA
2015,BSW,Forest,3,L,A,BSW F3 LA,0.112,0.2218,98.03571429,59.25925926,11.7,0.008902059,4.18009E-05
2015,BSW,Forest,3,L,C,BSW F3 LC,0.0474,0.2887,509.07173,33.33333333,7.1,0.005140892,6.41695E-05
2015,BSW,Forest,3,L,S,BSW F3 LS,NA,NA,NA,NA,NA,NA,NA
2015,BSW,Forest,3,W,A,BSW F3 WA,0.207,0.4107,98.4057971,92.64705882,24.2,0.019649631,2.03116E-05
2015,BSW,Forest,3,W,C,BSW F3 WC,0.1817,0.3304,81.83819483,59.25925926,25.6,0.015876284,4.13656E-05
2015,BSW,Forest,3,W,S,BSW F3 WS,NA,NA,NA,NA,NA,NA,NA
2015,BSW,Forest,4,L,A,BSW F4 LA,0.1508,0.3113,106.4323607,78.125,12.5,0.009784495,0.000168971
2015,BSW,Forest,4,L,C,BSW F4 LC,0.235,0.4807,104.5531915,100,18,0.016022446,2.78872E-05
2015,BSW,Forest,4,L,S,BSW F4 LS,0.1682,0.3539,110.4042806,100,12.9,0.01065811,4.30279E-05
2015,BSW,Forest,4,W,A,BSW F4 WA,0.0866,0.1785,106.1200924,100,10.3,0.00618251,6.45883E-05
2015,BSW,Forest,4,W,C,BSW F4 WC,0.2433,0.7031,188.9847924,100,19.3,0.01453562,3.10051E-05
2015,BSW,Forest,4,W,S,BSW F4 WS,0.1324,0.3314,150.3021148,100,13.3,0.009791215,2.52952E-05
2015,BSW,Forest,5,L,A,BSW F5 LA,0.1518,0.3105,104.5454545,97.43589744,13.5,0.011400684,1.28208E-05
2015,BSW,Forest,5,L,C,BSW F5 LC,0.0813,0.1652,103.198032,94.73684211,11.5,0.005674768,2.96208E-05
2015,BSW,Forest,5,L,S,BSW F5 LS,NA,NA,NA,NA,NA,NA,NA
2015,BSW,Forest,5,W,A,BSW F5 WA,0.1104,0.1969,78.35144928,100,13.3,0.007766779,1.41407E-05
2015,BSW,Forest,5,W,C,BSW F5 WC,0.1265,0.2579,103.8735178,100,11.7,0.010767312,5.34515E-05
2015,BSW,Forest,5,W,S,BSW F5 WS,NA,NA,NA,NA,NA,NA,NA
2015,OR,Forest,1,L,A,OR F1 LA,0.1775,0.3475,95.77464789,94.59459459,21.9,0.011251161,2.17061E-05
2015,OR,Forest,1,L,C,OR F1 LC,0.2992,0.6289,110.1938503,98.24561404,26.2,0.016566776,1.74741E-05
2015,OR,Forest,1,L,S,OR F1 LS,0.0213,0.0471,121.1267606,100,6.6,0.001747231,1.30131E-05
2015,OR,Forest,1,W,A,OR F1 WA,0.2107,0.453,114.997627,97.56097561,22.3,0.014258415,1.71138E-05
2015,OR,Forest,1,W,C,OR F1 WC,0.2568,0.5493,113.9018692,95,21,0.015187471,1.5412E-05
2015,OR,Forest,1,W,S,OR F1 WS,NA,NA,NA,NA,NA,NA,NA
2015,OR,Forest,2,L,A,OR F2 LA,0.1452,0.305,110.0550964,88.23529412,11.7,0.012509503,7.64355E-06
2015,OR,Forest,2,L,C,OR F2 LC,0.2073,0.4437,114.0376266,95.83333333,23,0.015241232,1.51312E-05
2015,OR,Forest,2,L,S,OR F2 LS,NA,NA,NA,NA,NA,NA,NA
2015,OR,Forest,2,W,A,OR F2 WA,0.172,0.3632,111.1627907,88.88888889,20.5,0.015725081,1.21998E-05
2015,OR,Forest,2,W,C,OR F2 WC,0.1139,0.2243,96.92712906,87.09677419,13.6,0.010832833,2.0333E-05
2015,OR,Forest,2,W,S,OR F2 WS,NA,NA,NA,NA,NA,NA,NA
2015,OR,Forest,3,L,A,OR F3 LA,0.0691,0.1417,105.065123,100,13.3,0.00617411,9.04216E-06
2015,OR,Forest,3,L,C,OR F3 LC,0.3267,0.6987,113.865932,89.39393939,30.2,0.021400222,3.34486E-05
2015,OR,Forest,3,L,S,OR F3 LS,0.0481,0.0875,81.91268191,80,12.1,0.004435279,3.94548E-05
2015,OR,Forest,3,W,A,OR F3 WA,0.0599,0.1071,78.79799666,42.85714286,14.5,0.004267276,0.000135013
2015,OR,Forest,3,W,C,OR F3 WC,0.2543,0.5436,113.7632717,92.30769231,29.2,0.018083843,2.90865E-05
2015,OR,Forest,3,W,S,OR F3 WS,NA,NA,NA,NA,NA,NA,NA
2015,OR,Forest,4,L,C,OR F4 LC,0.1818,0.3813,109.7359736,95.34883721,20.5,0.01401481,1.17476E-05
2015,OR,Forest,4,L,S,OR F4 LS,NA,NA,NA,NA,NA,NA,NA
2015,OR,Forest,4,W,A,OR F4 WA,NA,NA,NA,NA,NA,NA,NA
2015,OR,Forest,4,W,C,OR F4 WC,0.2396,0.5001,108.7228715,96.49122807,25.2,0.017237108,1.25665E-05
2015,OR,Forest,4,W,S,OR F4 WS,NA,NA,NA,NA,NA,NA,NA
2015,OR,Forest,5,L,A,OR F5 LA,0.0331,0.0704,112.6888218,100,13.6,0.002654447,1.27719E-05
2015,OR,Forest,5,L,C,OR F5 LC,0.1278,0.2758,115.8059468,100,20.1,0.008608474,1.35127E-05
