year,site,zone,year.zone,tree,aspect,height,island.side,code,dry.wgt,fresh.wgt,water,viability,stem,sur.area,gmin
2014,BRR,Forest,Forest.2014,4,L,C,NA,BRR F4 LC,0.7385,1.6201,119.3771,18.4211,40.2,0.0375386,0.0000328
2014,BRR,Forest,Forest.2014,4,L,C,NA,BRR F4 LC,0.5359,1.1966,123.2879,87.1795,36.9,0.0275189,0.0000206
2014,BRR,Forest,Forest.2014,4,L,S,NA,BRR F4 LS,NA,NA,NA,NA,NA,NA,NA
2014,BRR,Forest,Forest.2014,4,L,S,NA,BRR F4 LS,0.2003,0.474,136.645,97.2222,21.9,0.0155436,0.0000347
2014,BRR,Forest,Forest.2014,4,W,A,NA,BRR F4 WA,0.1208,0.2483,105.5464,100,15.6,0.0100247,0.0000652
2014,BRR,Forest,Forest.2014,4,W,A,NA,BRR F4 WA,0.4167,0.9419,126.0379,97.0149,33.2,0.0269023,0.0000264
2014,BRR,Forest,Forest.2014,4,W,C,NA,BRR F4 WC,0.2355,0.5132,117.9193,100,22.1,0.0163702,0.0001627
2014,BRR,Forest,Forest.2014,4,W,C,NA,BRR F4 WC,0.4987,1.24,148.6465,100,32.8,0.0301061,0.0000161
2014,BRR,Forest,Forest.2014,4,W,S,NA,BRR F4 WS,NA,NA,NA,NA,NA,NA,NA
2014,BRR,Forest,Forest.2014,4,W,S,NA,BRR F4 WS,0.2585,0.5796,124.2166,91.1765,31.9,0.0231911,0.0000188
2014,BRR,Forest,Forest.2014,5,L,A,NA,BRR F5 LA,0.1709,0.3651,113.6337,0,16.3,0.0119148,0.0000279
2014,BRR,Forest,Forest.2014,5,L,C,NA,BRR F5 LC,0.2878,0.6069,110.8756,43.6364,20.5,0.0171867,0.0000248
2014,BRR,Forest,Forest.2014,5,L,C,NA,BRR F5 LC,0.271,0.6465,138.5609,74.2857,23.9,0.0118778,0.0000434
2014,BRR,Forest,Forest.2014,5,L,S,NA,BRR F5 LS,0.4607,1.069,132.0382,35.2113,31.1,0.0245721,0.0000609
2014,BRR,Forest,Forest.2014,5,L,S,NA,BRR F5 LS,0.2567,0.5843,127.6198,18,25.3,0.0224284,0.0000292
2014,BRR,Forest,Forest.2014,5,W,A,NA,BRR F5 WA,0.1955,0.428,118.9258,88.8889,17.5,0.0155739,0.0000225
2014,BRR,Forest,Forest.2014,5,W,A,NA,BRR F5 WA,0.2375,0.5155,117.0526,100,16.5,0.0137594,0.0000753
2014,BRR,Forest,Forest.2014,5,W,C,NA,BRR F5 WC,0.2144,0.4815,124.5802,93.0233,14.6,0.0120643,0.0000554
2014,BRR,Forest,Forest.2014,5,W,C,NA,BRR F5 WC,0.2675,0.5811,117.2336,86.8421,17.3,0.0141727,0.0000336
2014,BRR,Forest,Forest.2014,5,W,S,NA,BRR F5 WS,0.164,0.3152,92.1951,96.7742,NA,0.0107287,0.0000164
2014,BRR,Forest,Forest.2014,5,W,S,NA,BRR F5 WS,0.3175,0.7434,134.1417,75,33.6,0.0271896,0.000026
2014,BSW,Forest,Forest.2014,1,L,A,NA,BSW F1 LA,0.114,0.2324,103.8596,100,15,0.0067134,0.0000141
2014,BSW,Forest,Forest.2014,1,L,C,NA,BSW F1 LC,0.1023,0.2152,110.3617,100,15,0.0059977,0.0000131
2014,BSW,Forest,Forest.2014,1,L,S,NA,BSW F1 LS,0.1837,0.387,110.6696,100,26,0.0155772,0.0000074
2014,BSW,Forest,Forest.2014,1,W,A,NA,BSW F1 WA,0.1966,0.3976,102.238,100,22,0.0132134,0.0000108
2014,BSW,Forest,Forest.2014,1,W,C,NA,BSW F1 WC,0.1185,0.2164,82.616,96.1538,14,0.006159,0.0000188
2014,BSW,Forest,Forest.2014,1,W,S,NA,BSW F1 WS,0.1439,0.3197,122.1682,97.7273,17,0.0111621,0.0000138
2014,BSW,Forest,Forest.2014,2,L,A,NA,BSW F2 LA,0.1037,0.5722,451.784,100,15.9,0.009257,0.000026
2014,BSW,Forest,Forest.2014,2,L,C,NA,BSW F2 LC,0.0861,0.1848,114.6341,97.9798,39.2,0.021123,0.000002
2014,BSW,Forest,Forest.2014,2,L,S,NA,BSW F2 LS,0.144,0.3296,128.8889,100,15,0.0122978,0.0000069
2014,BSW,Forest,Forest.2014,2,W,A,NA,BSW F2 WA,0.1384,0.3021,118.2803,100,16,0.0104699,0.0000043
2014,BSW,Forest,Forest.2014,2,W,C,NA,BSW F2 WC,0.2669,0.2694,0.9367,96.9697,13.6,0.008427,0.0000074
2014,BSW,Forest,Forest.2014,2,W,S,NA,BSW F2 WS,0.0596,0.1276,114.094,100,12,0.0040321,0.0000175
2014,BSW,Forest,Forest.2014,3,L,A,NA,BSW F3 LA,0.0874,0.2894,231.1213,100,18,0.0122432,0.0000083
2014,BSW,Forest,Forest.2014,3,L,C,NA,BSW F3 LC,0.09,0.1881,109,100,22,0.0118694,0.0000065
2014,BSW,Forest,Forest.2014,3,L,S,NA,BSW F3 LS,NA,NA,NA,NA,NA,NA,NA
2014,BSW,Forest,Forest.2014,3,W,A,NA,BSW F3 WA,0.1358,0.2347,72.8277,100,13.3,0.0078642,0.0000083
2014,BSW,Forest,Forest.2014,3,W,C,NA,BSW F3 WC,0.265,0.5792,118.566,100,32,0.0212322,0.0000072
2014,BSW,Forest,Forest.2014,3,W,S,NA,BSW F3 WS,0.119,0.2766,132.437,100,21,0.0131244,0.0000085
2014,BSW,Forest,Forest.2014,4,L,A,NA,BSW F4 LA,0.1161,0.2414,107.9242,100,19,0.0085178,0.0000064
2014,BSW,Forest,Forest.2014,4,L,C,NA,BSW F4 LC,0.1388,0.2899,108.8617,100,21,0.0103313,0.0000067
2014,BSW,Forest,Forest.2014,4,L,S,NA,BSW F4 LS,0.0711,0.1653,132.4895,100,15,0.0056449,0.0000111
2014,BSW,Forest,Forest.2014,4,W,A,NA,BSW F4 WA,0.0464,0.092,98.2759,100,8,0.0040321,0.0000185
2014,BSW,Forest,Forest.2014,4,W,C,NA,BSW F4 WC,0.1014,0.2111,108.1854,100,17,0.0066445,0.0000152
2014,BSW,Forest,Forest.2014,4,W,S,NA,BSW F4 WS,0.0539,0.1112,106.308,100,12,0.0053979,0.0000081
2014,BSW,Forest,Forest.2014,5,L,A,NA,BSW F5 LA,0.1231,0.2736,122.2583,100,12.5,0.0079902,0.00001
2014,BSW,Forest,Forest.2014,5,L,C,NA,BSW F5 LC,0.2304,0.4836,109.8958,100,31,0.0161283,0.000011
2014,BSW,Forest,Forest.2014,5,L,S,NA,BSW F5 LS,0.1412,0.2993,111.9688,100,17,0.0080541,0.000018
2014,BSW,Forest,Forest.2014,5,W,A,NA,BSW F5 WA,0.1599,0.3422,114.0088,100,16,0.0100701,0.0000095
2014,BSW,Forest,Forest.2014,5,W,C,NA,BSW F5 WC,0.087,0.1658,90.5747,100,13,0.0066907,0.0000109
2014,BSW,Forest,Forest.2014,5,W,S,NA,BSW F5 WS,0.1949,0.4034,106.9779,95.4545,29,0.0165214,0.0000089
2014,MLK,Forest,Forest.2014,1,L,A,NA,MLK F1 LA,0.0662,0.1381,108.6103,62.963,12.1,0.0044907,0.0000464
2014,MLK,Forest,Forest.2014,1,L,C,NA,MLK F1 LC,0.0862,0.1834,112.761,100,16,0.0055038,0.0000152
2014,MLK,Forest,Forest.2014,1,L,S,NA,MLK F1 LS,0.0859,0.182,111.8743,100,15.5,0.006915,0.0000278
2014,MLK,Forest,Forest.2014,1,W,A,NA,MLK F1 WA,0.0783,0.1668,113.0268,17.1429,13.7,0.0047041,0.0000242
2014,MLK,Forest,Forest.2014,1,W,C,NA,MLK F1 WC,0.1062,0.2255,112.3352,100,19.9,0.0063388,0.0000197
2014,MLK,Forest,Forest.2014,1,W,S,NA,MLK F1 WS,0.1588,0.3299,107.7456,32.7586,23.5,0.0095493,0.0000155
2014,MLK,Forest,Forest.2014,2,L,A,NA,MLK F2 LA,0.2578,0.5538,114.8177,92.3077,23.2,0.0165113,0.0000204
2014,MLK,Forest,Forest.2014,2,L,C,NA,MLK F2 LC,0.2569,0.5707,122.1487,100,22.4,0.0165113,0.0000211
2014,MLK,Forest,Forest.2014,2,L,S,NA,MLK F2 LS,0.142,0.3149,121.7606,100,20.3,0.0131546,0.0000102
2014,MLK,Forest,Forest.2014,2,W,A,NA,MLK F2 WA,0.1766,0.3979,125.3114,100,19,0.0114914,0.0000217
2014,MLK,Forest,Forest.2014,2,W,C,NA,MLK F2 WC,0.1627,0.3075,88.9982,100,17.6,0.0093846,0.0000408
2014,MLK,Forest,Forest.2014,2,W,S,NA,MLK F2 WS,NA,NA,NA,NA,NA,NA,NA
2014,MLK,Forest,Forest.2014,3,L,A,NA,MLK F3 LA,0.0924,0.1903,105.9524,81.4815,12,0.0058515,0.0000182
2014,MLK,Forest,Forest.2014,3,L,C,NA,MLK F3 LC,0.2221,0.466,109.8154,100,25.8,0.0148397,0.0000176
2014,MLK,Forest,Forest.2014,3,L,S,NA,MLK F3 LS,NA,NA,NA,NA,NA,NA,NA
2014,MLK,Forest,Forest.2014,3,W,A,NA,MLK F3 WA,0.1015,0.2222,118.9163,100,12.7,0.0079801,0.0000134
2014,MLK,Forest,Forest.2014,3,W,C,NA,MLK F3 WC,0.1899,0.3983,109.742,100,22.7,0.011562,0.0000148
2014,MLK,Forest,Forest.2014,3,W,S,NA,MLK F3 WS,NA,NA,NA,NA,NA,NA,NA
2014,MLK,Forest,Forest.2014,4,L,A,NA,MLK F4 LA,0.1623,0.3448,112.4461,77.2727,19.7,0.01131,0.0000177
2014,MLK,Forest,Forest.2014,4,L,C,NA,MLK F4 LC,0.2022,0.4176,106.5282,90.7407,18.2,0.0132454,0.0000099
2014,MLK,Forest,Forest.2014,4,L,S,NA,MLK F4 LS,0.0249,0.0507,103.6145,0,8.5,0.0026544,0.0000123
2014,MLK,Forest,Forest.2014,4,W,A,NA,MLK F4 WA,0.1507,0.3306,119.3762,14.5833,20.9,0.0173167,0.000002
2014,MLK,Forest,Forest.2014,4,W,C,NA,MLK F4 WC,0.1792,0.3838,114.1741,27.0833,20.1,0.010806,0.0000102
2014,MLK,Forest,Forest.2014,4,W,S,NA,MLK F4 WS,0.1798,0.3963,120.4116,17.7778,22.2,0.0120962,0.000012
2014,MLK,Forest,Forest.2014,5,L,A,NA,MLK F5 LA,0.2034,0.4423,117.4533,0,17.9,0.0125801,0.0001128
2014,MLK,Forest,Forest.2014,5,L,C,NA,MLK F5 LC,0.2258,0.4984,120.7263,0,19.2,0.0124238,0.0001389
2014,MLK,Forest,Forest.2014,5,L,S,NA,MLK F5 LS,NA,NA,NA,NA,NA,NA,NA
2014,MLK,Forest,Forest.2014,5,W,A,NA,MLK F5 WA,0.1978,0.4228,113.7513,0,14.6,0.012029,0.0000888
2014,MLK,Forest,Forest.2014,5,W,C,NA,MLK F5 WC,0.1494,0.3279,119.4779,12.5,16,0.0089378,0.0000984
2014,MLK,Forest,Forest.2014,5,W,S,NA,MLK F5 WS,0.1936,0.4353,124.845,80.3922,17.1,0.013709,0.0000726
2014,OSF,Forest,Forest.2014,1,L,A,NA,OSF F1 LA,0.1387,0.3015,117.3756,100,24.7,0.0146919,0.0000065
2014,OSF,Forest,Forest.2014,1,L,C,NA,OSF F1 LC,0.1937,0.4424,128.3944,9.3023,18.1,0.0165433,0.0000106
2014,OSF,Forest,Forest.2014,1,L,S,NA,OSF F1 LS,NA,NA,NA,NA,NA,NA,NA
2014,OSF,Forest,Forest.2014,1,W,A,NA,OSF F1 WA,0.1582,0.325,105.4362,100,18.6,0.0140518,0.0000101
2014,OSF,Forest,Forest.2014,1,W,C,NA,OSF F1 WC,0.0944,0.173,83.2627,64.7059,19.9,0.0064177,0.0000245
2014,OSF,Forest,Forest.2014,1,W,S,NA,OSF F1 WS,NA,NA,NA,NA,NA,NA,NA
2014,OSF,Forest,Forest.2014,2,L,A,NA,OSF F2 LA,0.0908,0.1932,112.7753,57.1429,17.1,0.0077617,0.0000202
2014,OSF,Forest,Forest.2014,2,L,C,NA,OSF F2 LC,0.1637,0.3645,122.6634,81.3953,18.6,0.0105472,0.0000248
2014,OSF,Forest,Forest.2014,2,W,A,NA,OSF F2 WA,0.0359,0.0869,142.0613,56.5217,10.8,0.0035549,0.0000611
2014,OSF,Forest,Forest.2014,2,W,C,NA,OSF F2 WC,0.2513,0.5668,125.5472,47.6923,33,0.0190011,0.0000653
2014,OSF,Forest,Forest.2014,2,W,S,NA,OSF F2 WS,NA,NA,NA,NA,NA,NA,NA
2014,OSF,Forest,Forest.2014,3,L,A,NA,OSF F3 LA,0.3392,0.709,109.0212,93.8776,28.8,0.0174522,0.000023
2014,OSF,Forest,Forest.2014,3,L,C,NA,OSF F3 LC,0.0524,0.1134,116.4122,83.3333,9.6,0.0034273,0.0000251
2014,OSF,Forest,Forest.2014,3,L,S,NA,OSF F3 LS,0.0469,0.0969,106.6098,0,8.5,0.0033601,0.000042
2014,OSF,Forest,Forest.2014,3,W,A,NA,OSF F3 WA,0.0837,0.1488,77.7778,94.4444,22.1,0.0058465,0.0000586
2014,OSF,Forest,Forest.2014,3,W,C,NA,OSF F3 WC,0.2107,0.4137,96.3455,94.4444,36.9,0.012943,0.0000207
2014,OSF,Forest,Forest.2014,3,W,S,NA,OSF F3 WS,NA,NA,NA,NA,NA,NA,NA
2014,OSF,Forest,Forest.2014,4,L,A,NA,OSF F4 LA,0.2982,0.6477,117.2032,95,26.9,0.020866,0.0000133
2014,OSF,Forest,Forest.2014,4,L,C,NA,OSF F4 LC,0.0869,0.2994,244.5339,95.8333,16.1,0.0060884,0.0000213
2014,OSF,Forest,Forest.2014,4,L,S,NA,OSF F4 LS,0.0523,0.1144,118.738,36.3636,20.5,0.0034273,0.0000582
2014,OSF,Forest,Forest.2014,4,W,A,NA,OSF F4 WA,0.1426,0.2965,107.9243,92.5926,13.8,0.007666,0.0000182
2014,OSF,Forest,Forest.2014,4,W,C,NA,OSF F4 WC,0.2282,0.5008,119.4566,100,28.9,0.0124188,0.0000136
2014,OSF,Forest,Forest.2014,4,W,S,NA,OSF F4 WS,NA,NA,NA,NA,NA,NA,NA
2014,OSF,Forest,Forest.2014,5,L,A,NA,OSF F5 LA,0.2251,0.4632,105.7752,92.3077,21,0.0165987,0.000008
2014,OSF,Forest,Forest.2014,5,L,C,NA,OSF F5 LC,0.0668,0.1486,122.4551,100,8.9,0.0055391,0.0000087
2014,OSF,Forest,Forest.2014,5,L,C,NA,OSF F5 LC,0.2063,0.4127,100.0485,100,26.9,0.0162392,0.0000083
2014,OSF,Forest,Forest.2014,5,L,S,NA,OSF F5 LS,NA,NA,NA,NA,NA,NA,NA
2014,OSF,Forest,Forest.2014,5,W,A,NA,OSF F5 WA,0.3201,0.5874,83.5052,98.4848,34.8,0.0192935,0.0000097
2014,OSF,Forest,Forest.2014,5,W,C,NA,OSF F5 WC,0.1262,0.2724,115.8479,92.8571,13.7,0.0103019,0.0000092
2014,OSF,Forest,Forest.2014,5,W,S,NA,OSF F5 WS,NA,NA,NA,NA,NA,NA,NA
2014,RA2,Ecotone,Ecotone.2014,1,L,A,NA,RA2 E1 LA,0.5142,1.1075,115.3831,100,33.2,0.0253785,0.0000246
2014,RA2,Ecotone,Ecotone.2014,1,L,C,NA,RA2 E1 LC,0.5931,1.3108,121.0083,100,32.4,0.0261749,0.0000224
2014,RA2,Ecotone,Ecotone.2014,1,L,S,NA,RA2 E1 LS,0.5575,1.2321,121.0045,88.4211,27,0.0287285,0.000028
2014,RA2,Ecotone,Ecotone.2014,1,W,A,NA,RA2 E1 WA,0.5504,1.2115,120.1126,79.5181,28.8,0.0303985,0.0000614
2014,RA2,Ecotone,Ecotone.2014,1,W,C,NA,RA2 E1 WC,0.2019,0.4719,133.7296,100,13.7,0.0113486,0.0000215
2014,RA2,Ecotone,Ecotone.2014,1,W,S,NA,RA2 E1 WS,0.1972,0.3975,101.572,92.7273,19.3,0.0145995,0.0000251
2014,RA2,Ecotone,Ecotone.2014,2,L,A,NA,RA2 E2 LA,0.5058,1.1665,130.6248,83.7209,36.7,0.041611,0.0000237
2014,RA2,Ecotone,Ecotone.2014,2,L,C,NA,RA2 E2 LC,0.3959,0.8327,110.3309,85.1852,21.5,0.0194144,0.0000366
2014,RA2,Ecotone,Ecotone.2014,2,L,S,NA,RA2 E2 LS,0.16,0.3314,107.125,100,19.7,0.0128321,0.0000634
2014,RA2,Ecotone,Ecotone.2014,2,W,A,NA,RA2 E2 WA,0.1044,0.2189,109.6743,50,17.5,0.0183459,0.0000326
2014,RA2,Ecotone,Ecotone.2014,2,W,C,NA,RA2 E2 WC,0.4807,1.0103,110.1727,43.0556,25.5,0.0227409,0.0000457
2014,RA2,Ecotone,Ecotone.2014,2,W,S,NA,RA2 E2 WS,0.1078,0.2165,100.8349,2.8571,14.4,0.0099962,0.0000682
2014,RA2,Ecotone,Ecotone.2014,3,L,A,NA,RA2 E3 LA,0.3076,0.6342,106.1769,100,20.2,0.0180267,0.0000142
2014,RA2,Ecotone,Ecotone.2014,3,L,C,NA,RA2 E3 LC,0.413,0.8476,105.23,98.75,23.4,0.0215044,0.0000185
2014,RA2,Ecotone,Ecotone.2014,3,L,S,NA,RA2 E3 LS,0.1638,0.3439,109.9512,96.3636,18.2,0.0133058,0.00003
2014,RA2,Ecotone,Ecotone.2014,3,W,A,NA,RA2 E3 WA,0.3988,0.8185,105.2407,11.6883,23.8,0.0238027,0.0001097
2014,RA2,Ecotone,Ecotone.2014,3,W,C,NA,RA2 E3 WC,0.2214,0.4837,118.4734,18.1818,17.7,0.0123818,0.0000946
2014,RA2,Ecotone,Ecotone.2014,3,W,C,NA,RA2 E3 WC,0.4085,0.8685,112.6071,85.9155,26.2,0.0226636,0.0000331
2014,RA2,Ecotone,Ecotone.2014,3,W,S,NA,RA2 E3 WS,0.214,0.4467,108.7383,98.9362,32.9,0.018319,0.000015
2014,RA2,Ecotone,Ecotone.2014,4,L,A,NA,RA2 E4 LA,0.1177,0.2706,129.9065,92.3077,13.5,0.0105489,0.0000139
2014,RA2,Ecotone,Ecotone.2014,4,L,C,NA,RA2 E4 LC,0.4723,1.0045,112.6826,25,28.7,0.0283455,0.0000222
2014,RA2,Ecotone,Ecotone.2014,4,L,S,NA,RA2 E4 LS,0.2104,0.4344,106.4639,75.3846,23.3,0.0198748,0.0000217
2014,RA2,Ecotone,Ecotone.2014,4,W,A,NA,RA2 E4 WA,0.1961,0.3863,96.9913,0,18.9,0.0119853,0.0001219
2014,RA2,Ecotone,Ecotone.2014,4,W,C,NA,RA2 E4 WC,0.8722,1.7928,105.5492,48.9051,48.9,0.0464932,0.0000512
2014,RA2,Ecotone,Ecotone.2014,4,W,S,NA,RA2 E4 WS,0.366,0.759,107.377,97.2222,28.3,0.0277003,0.0000205
2014,RA2,Ecotone,Ecotone.2014,5,L,A,NA,RA2 E5 LA,0.1466,0.3069,109.3452,27.5862,18.8,0.0110109,0.000084
2014,RA2,Ecotone,Ecotone.2014,5,L,C,NA,RA2 E5 LC,0.2406,0.5396,124.2727,34.7826,17.5,0.0117468,0.000019
2014,RA2,Ecotone,Ecotone.2014,5,L,S,NA,RA2 E5 LS,0.2058,0.4506,118.9504,80,19.2,0.013583,0.0000597
2014,RA2,Ecotone,Ecotone.2014,5,W,A,NA,RA2 E5 WA,0.1534,0.2966,93.3507,95,14.5,0.0129026,0.0000709
2014,RA2,Ecotone,Ecotone.2014,5,W,C,NA,RA2 E5 WC,NA,NA,NA,NA,NA,NA,NA
2014,RA2,Ecotone,Ecotone.2014,5,W,S,NA,RA2 E5 WS,0.1464,0.2911,98.8388,72,15.8,0.0110042,0.0000691
2014,RID,Ecotone,Ecotone.2014,1,L,A,NA,RID E1 LA,0.5077,1.069,110.5574,100,38.1,0.0438085,0.0000115
2014,RID,Ecotone,Ecotone.2014,1,L,C,NA,RID E1 LC,0.6323,1.3181,108.4612,100,43,0.0444334,0.0000146
2014,RID,Ecotone,Ecotone.2014,1,L,S,NA,RID E1 LS,0.1624,0.3427,111.0222,100,15.8,0.0186013,0.0000122
2014,RID,Ecotone,Ecotone.2014,1,W,A,NA,RID E1 WA,0.2227,0.4863,118.3655,97.6471,26,0.0221344,0.0000207
2014,RID,Ecotone,Ecotone.2014,1,W,C,NA,RID E1 WC,0.4778,1.0028,109.8786,100,35,0.0305833,0.000016
2014,RID,Ecotone,Ecotone.2014,1,W,S,NA,RID E1 WS,0.3966,0.904,127.9375,98.6667,50,0.0380527,0.0000131
2014,RID,Ecotone,Ecotone.2014,2,L,A,NA,RID E2 LA,0.0895,0.1925,115.0838,20,11,0.0084086,0.0000122
2014,RID,Ecotone,Ecotone.2014,2,L,C,NA,RID E2 LC,0.2798,0.6303,125.268,100,25,0.020278,0.0000131
2014,RID,Ecotone,Ecotone.2014,2,L,S,NA,RID E2 LS,0.2489,0.56,124.99,97.5904,26.2,0.0199403,0.0000115
2014,RID,Ecotone,Ecotone.2014,2,W,A,NA,RID E2 WA,0.2054,0.4636,125.7059,100,21,0.0172505,0.0000177
2014,RID,Ecotone,Ecotone.2014,2,W,C,NA,RID E2 WC,0.0914,0.2217,142.5602,16.6667,13.4,0.0086286,0.0000166
2014,RID,Ecotone,Ecotone.2014,2,W,S,NA,RID E2 WS,NA,NA,NA,NA,NA,NA,NA
2014,RID,Ecotone,Ecotone.2014,3,L,A,NA,RID E3 LA,0.4914,1.1047,124.8067,98.3516,63,0.0470879,0.0000087
2014,RID,Ecotone,Ecotone.2014,3,L,C,NA,RID E3 LC,0.3264,1.3155,303.0331,100,58,0.0520053,0.0000106
2014,RID,Ecotone,Ecotone.2014,3,L,S,NA,RID E3 LS,0.1719,0.3781,119.9535,100,17,0.0161837,0.0000062
2014,RID,Ecotone,Ecotone.2014,3,W,A,NA,RID E3 WA,0.1878,0.4566,143.131,100,19.5,0.0194043,0.0000115
2014,RID,Ecotone,Ecotone.2014,3,W,C,NA,RID E3 WC,0.2338,0.5543,137.083,98.5507,21,0.0186635,0.0000154
2014,RID,Ecotone,Ecotone.2014,3,W,S,NA,RID E3 WS,0.2442,0.5728,134.5618,100,37.3,0.0258204,0.0000131
2014,RID,Ecotone,Ecotone.2014,4,L,A,NA,RID E4 LA,0.3734,0.8218,120.0857,100,35.7,0.0202696,0.0000139
2014,RID,Ecotone,Ecotone.2014,4,L,C,NA,RID E4 LC,0.2721,0.5996,120.3602,99.0991,27.6,0.0195807,0.0000116
2014,RID,Ecotone,Ecotone.2014,4,L,S,NA,RID E4 LS,0.1646,0.4063,146.8408,100,15.1,0.0110882,0.0000156
2014,RID,Ecotone,Ecotone.2014,4,W,A,NA,RID E4 WA,0.2825,0.6691,136.8496,100,25,0.0136418,0.0000206
2014,RID,Ecotone,Ecotone.2014,4,W,C,NA,RID E4 WC,0.2848,0.6179,116.9593,100,20.1,0.0146549,0.0000124
2014,RID,Ecotone,Ecotone.2014,4,W,S,NA,RID E4 WS,0.3128,0.7402,136.6368,100,28.2,0.0153084,0.0000165
2014,RID,Ecotone,Ecotone.2014,5,L,A,NA,RID E5 LA,0.3499,0.7864,124.7499,100,32,0.0275794,0.0000085
2014,RID,Ecotone,Ecotone.2014,5,L,C,NA,RID E5 LC,0.2249,1.0353,360.3379,89.1892,16,0.0113133,0.0000366
2014,RID,Ecotone,Ecotone.2014,5,L,S,NA,RID E5 LS,0.4709,1.1626,146.8889,100,26,0.0293535,0.0000106
2014,RID,Ecotone,Ecotone.2014,5,W,A,NA,RID E5 WA,0.5604,1.4615,160.7959,100,27.9,0.0316014,0.0000114
2014,RID,Ecotone,Ecotone.2014,5,W,C,NA,RID E5 WC,0.508,1.1903,134.311,100,29,0.0263093,0.0000095
2014,RID,Ecotone,Ecotone.2014,5,W,S,NA,RID E5 WS,0.2669,0.3076,15.2492,100,23.9,0.0219093,0.0000133
2014,ROK,Ecotone,Ecotone.2014,1,L,A,NA,ROK E1 LA,0.1511,0.3394,124.6195,100,14.5,0.0126237,0.0000096
2014,ROK,Ecotone,Ecotone.2014,1,L,C,NA,ROK E1 LC,0.4192,0.923,120.1813,100,26,0.023386,0.0000107
2014,ROK,Ecotone,Ecotone.2014,1,L,S,NA,ROK E1 LS,0.1538,0.3257,111.7685,100,17,0.0133008,0.0000057
2014,ROK,Ecotone,Ecotone.2014,1,W,A,NA,ROK E1 WA,0.0935,0.2004,114.3316,100,14,0.009091,0.0000137
2014,ROK,Ecotone,Ecotone.2014,1,W,C,NA,ROK E1 WC,0.3185,0.7685,141.2873,100,23.5,0.0193539,0.000016
2014,ROK,Ecotone,Ecotone.2014,1,W,S,NA,ROK E1 WS,0.0736,0.1593,116.4402,100,11.2,0.0079805,0.000011
2014,ROK,Ecotone,Ecotone.2014,2,L,A,NA,ROK E2 LA,0.2351,0.4743,101.7439,98.2456,17,0.0151304,0.0000143
2014,ROK,Ecotone,Ecotone.2014,2,L,C,NA,ROK E2 LC,0.2056,0.4648,126.07,93.2203,14,0.0173463,0.000009
2014,ROK,Ecotone,Ecotone.2014,2,L,S,NA,ROK E2 LS,0.1773,0.2954,66.6103,100,9.5,0.0105254,0.0000104
2014,ROK,Ecotone,Ecotone.2014,2,W,A,NA,ROK E2 WA,0.194,0.4739,144.2784,100,14.1,0.0155638,0.0000136
2014,ROK,Ecotone,Ecotone.2014,2,W,C,NA,ROK E2 WC,0.117,0.2631,124.8718,100,11,0.0098685,0.0000133
2014,ROK,Ecotone,Ecotone.2014,2,W,S,NA,ROK E2 WS,0.3509,0.7702,119.4927,93.3333,15,0.0225544,0.0000242
2014,ROK,Ecotone,Ecotone.2014,3,L,A,NA,ROK E3 LA,0.1499,0.2659,77.3849,100,19,0.0076509,0.0000067
2014,ROK,Ecotone,Ecotone.2014,3,L,C,NA,ROK E3 LC,0.3911,0.8603,119.9693,97.6744,27,0.0284631,0.0000077
2014,ROK,Ecotone,Ecotone.2014,3,L,S,NA,ROK E3 LS,0.3407,0.7715,126.4456,100,35,0.0285319,0.0000075
2014,ROK,Ecotone,Ecotone.2014,3,W,A,NA,ROK E3 WA,0.1116,0.2027,81.6308,100,10,0.0089243,0.0000044
2014,ROK,Ecotone,Ecotone.2014,3,W,C,NA,ROK E3 WC,0.5665,1.3609,140.2295,100,38,0.0311226,0.0000119
2014,ROK,Ecotone,Ecotone.2014,3,W,S,NA,ROK E3 WS,0.2249,0.4849,115.6069,98.5714,28,0.0185811,0.0000085
2014,ROK,Ecotone,Ecotone.2014,4,L,A,NA,ROK E4 LA,0.1043,0.2356,125.8869,100,15.7,0.0116428,0.0000103
2014,ROK,Ecotone,Ecotone.2014,4,L,C,NA,ROK E4 LC,0.2429,0.5344,120.0082,100,17.8,0.0185415,0.0000095
2014,ROK,Ecotone,Ecotone.2014,4,L,S,NA,ROK E4 LS,0.1271,0.2771,118.0173,100,14.9,0.0129986,0.0000074
2014,ROK,Ecotone,Ecotone.2014,4,W,A,NA,ROK E4 WA,0.0798,0.1745,118.6717,97.7778,13,0.0086564,0.0000196
2014,ROK,Ecotone,Ecotone.2014,4,W,C,NA,ROK E4 WC,0.1369,0.309,125.7122,100,12.8,0.0115868,0.0000124
2014,ROK,Ecotone,Ecotone.2014,4,W,S,NA,ROK E4 WS,0.1672,0.3692,120.8134,100,16.8,0.0157412,0.0000072
2014,ROK,Ecotone,Ecotone.2014,5,L,A,NA,ROK E5 LA,0.3653,0.7719,111.3058,100,25.5,0.0192666,0.0000133
2014,ROK,Ecotone,Ecotone.2014,5,L,C,NA,ROK E5 LC,0.3333,0.7271,118.1518,100,22,0.0218942,0.0000094
2014,ROK,Ecotone,Ecotone.2014,5,L,S,NA,ROK E5 LS,0.2082,0.3844,84.6302,100,15,0.0119249,0.0000099
2014,ROK,Ecotone,Ecotone.2014,5,W,A,NA,ROK E5 WA,0.2032,0.3856,89.7638,100,9,0.0142063,0.0000096
