location,site,type,wind,plotting,year,sample.no,depth,density,swe,htc
Roberge Lake: Tree Island,RTI,island,deposition,A.2014,2014,4,69,292.12,201.56,0.3636
Roberge Lake: Tree Island,RTI,island,deposition,A.2014,2014,3,69,357.03,246.35,0.5431
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,1,4,118.98,4.76,1.0404
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,19,6,153.97,9.24,1.1616
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,11,6,163.3,9.8,1.3067
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,17,5,151.17,7.56,1.3437
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,20,7,183.96,12.88,1.4214
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,21,6,177.3,10.64,1.5403
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,9,5,167.97,8.4,1.6589
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,33,6,186.63,11.2,1.7067
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,10,4,153.97,6.16,1.7425
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,6,5,173.57,8.68,1.7714
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,4,5,179.17,8.96,1.8875
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,15,5,179.17,8.96,1.8875
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,16,5,179.17,8.96,1.8875
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,5,7,215.96,15.12,1.9588
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,29,6,200.63,12.04,1.9723
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,7,9,267.5,24.08,2.3376
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,22,4,181.97,7.28,2.4337
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,12,7,247.95,17.36,2.5822
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,8,5,212.76,10.64,2.6617
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,28,5,212.76,10.64,2.6617
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,31,5,212.76,10.64,2.6617
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,32,6,233.29,14,2.6668
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,13,5,229.56,11.48,3.0985
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,18,5,235.16,11.76,3.2515
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,25,5,235.16,11.76,3.2515
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,3,5,240.75,12.04,3.4082
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,26,9,335.94,30.23,3.6865
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,14,5,251.95,12.6,3.7326
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,2,3,195.96,5.88,3.7633
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,24,5,263.15,13.16,4.0718
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,27,7,323.94,22.68,4.4073
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,23,4,244.95,9.8,4.4102
Broad: Coastal Beach Ridge,BBR,beach,scour,F.2015,2015,30,5,279.95,14,4.6082
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,15,78,93.32,72.79,0.0328
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,13,67,125.35,83.98,0.0689
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,12,82,139.97,114.78,0.0702
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,11,77,138.16,106.38,0.0729
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,26,106,171.67,181.97,0.0817
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,3,68,144.09,97.98,0.0898
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,4,72,151.64,109.18,0.0939
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,21,58,144.8,83.98,0.1063
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,30,81,172.81,139.97,0.1084
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,28,100,195.96,195.96,0.1129
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,6,82,180.94,148.37,0.1174
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,8,88,194.05,170.77,0.1258
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,7,76,184.18,139.97,0.1312
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,16,75,186.63,139.97,0.1365
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,18,77,199.96,153.97,0.1527
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,29,86,211.59,181.97,0.153
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,14,72,194.41,139.97,0.1543
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,27,94,223.36,209.96,0.156
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,20,73,199.41,145.57,0.1602
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,10,88,222.68,195.96,0.1657
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,2,69,198.8,137.17,0.1684
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,9,87,231.68,201.56,0.1814
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,22,77,218.14,167.97,0.1817
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,1,71,212.92,151.17,0.1877
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,5,67,208.92,139.97,0.1915
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,24,90,242.62,218.36,0.1923
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,17,68,214.08,145.57,0.1981
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,25,90,248.84,223.96,0.2023
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,23,77,232.68,179.17,0.2067
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,32,64,214.33,137.17,0.211
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,31,81,241.93,195.96,0.2124
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,33,57,221.01,125.98,0.2519
Broad: Riparian Forest,BRF,forest,deposition,C.2015,2015,19,51,225.06,114.78,0.292
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,25,30,139.97,41.99,0.192
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,21,38,221.01,83.98,0.3779
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,3,40,251.95,100.78,0.4666
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,4,44,267.22,117.58,0.4771
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,9,34,247.01,83.98,0.5276
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,5,36,264.39,95.18,0.5709
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,17,40,279.95,111.98,0.576
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,1,36,272.17,97.98,0.605
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,10,38,279.95,106.38,0.6063
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,16,39,287.12,111.98,0.6215
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,20,42,299.94,125.98,0.6298
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,12,40,293.94,117.58,0.6351
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,2,42,306.61,128.78,0.6581
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,6,35,279.95,97.98,0.6583
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,29,44,318.12,139.97,0.6762
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,24,34,279.95,95.18,0.6777
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,23,42,319.94,134.37,0.7165
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,26,37,302.64,111.98,0.7278
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,11,40,314.94,125.98,0.729
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,22,39,323.02,125.98,0.7866
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,18,36,311.05,111.98,0.7902
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,30,34,304.65,103.58,0.8025
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,8,29,289.6,83.98,0.8502
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,14,29,289.6,83.98,0.8502
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,27,32,306.19,97.98,0.8614
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,13,36,326.6,117.58,0.8711
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,28,33,322.36,106.38,0.9258
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,32,34,329.35,111.98,0.938
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,15,31,316.07,97.98,0.9474
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,19,27,311.05,83.98,1.0535
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,33,32,349.93,111.98,1.125
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,7,29,337.87,97.98,1.1573
Broad: Sedge Fen,BCF,fen,scour,D.2015,2015,31,32,367.43,117.58,1.2404
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,6,79,170.09,134.37,0.1077
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,12,80,262.45,209.96,0.2531
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,33,82,273.12,223.96,0.2674
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,32,78,269.18,209.96,0.2731
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,17,80,272.95,218.36,0.2738
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,25,91,301.48,274.35,0.2936
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,5,79,283.49,223.96,0.2991
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,29,72,272.17,195.96,0.3025
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,3,76,279.95,212.76,0.3032
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,30,73,276.11,201.56,0.307
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,8,75,279.95,209.96,0.3072
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,9,84,299.94,251.95,0.3149
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,2,78,305.07,237.95,0.3508
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,19,74,302.64,223.96,0.3639
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,7,82,324.33,265.95,0.3771
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,10,81,328.33,265.95,0.3913
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,14,82,334.57,274.35,0.4013
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,1,80,332.44,265.95,0.4061
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,18,71,315.43,223.96,0.412
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,27,71,315.43,223.96,0.412
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,31,72,318.83,229.56,0.4151
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,13,81,338.7,274.35,0.4164
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,11,88,365.84,321.94,0.4471
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,20,74,340.48,251.95,0.4606
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,21,68,329.35,223.96,0.469
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,4,61,312.07,190.36,0.4694
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,15,76,349.93,265.95,0.4737
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,24,88,381.75,335.94,0.4869
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,26,83,377.76,313.54,0.5055
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,23,78,373.26,291.14,0.5251
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,16,65,344.55,223.96,0.537
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,22,73,368.15,268.75,0.5458
Broad: Shrub,BSH,shrub,deposition,B.2015,2015,28,71,374.58,265.95,0.581
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,30,66,156.94,103.58,0.1097
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,6,64,157.47,100.78,0.1139
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,26,60,167.97,100.78,0.1382
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,24,53,158.46,83.98,0.1393
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,29,62,180.61,111.98,0.1547
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,18,51,164.67,83.98,0.1563
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,23,51,164.67,83.98,0.1563
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,15,55,173.06,95.18,0.1601
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,31,64,188.09,120.38,0.1625
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,25,49,165.68,81.18,0.1647
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,8,51,170.16,86.78,0.1669
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,4,63,195.52,123.18,0.1784
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,27,63,199.96,125.98,0.1866
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,11,60,195.96,117.58,0.1882
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,33,56,189.96,106.38,0.1895
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,13,54,186.63,100.78,0.1896
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,19,53,184.87,97.98,0.1896
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,32,68,214.08,145.57,0.1981
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,5,57,196.45,111.98,0.1991
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,16,52,188.43,97.98,0.2007
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,17,52,188.43,97.98,0.2007
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,20,51,189.92,96.86,0.2079
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,3,63,213.29,134.37,0.2123
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,7,63,213.29,134.37,0.2123
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,22,50,190.36,95.18,0.2131
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,9,60,209.96,125.98,0.216
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,12,59,208.77,123.18,0.2172
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,10,53,200.72,106.38,0.2235
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,1,56,214.96,120.38,0.2426
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,14,48,204.13,97.98,0.2552
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,2,50,212.76,106.38,0.2662
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,21,47,208.47,97.98,0.2719
Broad: Spruce Forest,BSF,forest,deposition,C.2015,2015,28,50,223.96,111.98,0.2949
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,10,64,109.35,69.99,0.0549
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,16,67,125.35,83.98,0.0689
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,29,78,143.56,111.98,0.0777
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,25,62,135.46,83.98,0.087
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,19,69,154.17,106.38,0.1013
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,30,76,165.76,125.98,0.1063
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,18,66,169.66,111.98,0.1282
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,17,71,181.37,128.78,0.1362
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,27,67,179.67,120.38,0.1416
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,13,58,168.93,97.98,0.1447
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,9,61,174.39,106.38,0.1466
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,14,65,180.89,117.58,0.148
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,21,71,189.26,134.37,0.1483
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,4,60,177.3,106.38,0.154
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,28,72,194.41,139.97,0.1543
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,7,62,180.61,111.98,0.1547
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,24,68,189.38,128.78,0.1551
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,11,55,173.06,95.18,0.1601
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,2,61,183.57,111.98,0.1624
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,23,74,204.29,151.17,0.1658
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,22,62,189.64,117.58,0.1705
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,12,65,198.12,128.78,0.1775
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,3,51,175.65,89.58,0.1779
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,6,56,189.96,106.38,0.1895
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,31,62,203.19,125.98,0.1958
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,15,55,193.42,106.38,0.2
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,8,66,212.08,139.97,0.2004
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,20,71,220.8,156.77,0.2019
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,5,62,207.7,128.78,0.2046
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,32,58,202.72,117.58,0.2083
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,33,57,206.28,117.58,0.2195
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,1,55,203.6,111.98,0.2216
Mary Lake: Forest,MLK,forest,deposition,C.2015,2015,26,60,214.63,128.78,0.2257
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,29,9,111.98,10.08,0.4096
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,32,5,111.98,5.6,0.7373
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,21,5,134.37,6.72,1.0617
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,1,6,158.64,9.52,1.2331
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,19,11,218.87,24.08,1.2803
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,20,5,151.17,7.56,1.3437
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,17,7,191.96,13.44,1.5477
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,26,7,219.96,15.4,2.032
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,16,6,205.29,12.32,2.0651
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,13,5,190.36,9.52,2.1308
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,14,5,190.36,9.52,2.1308
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,12,6,214.63,12.88,2.2571
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,4,8,251.95,20.16,2.3329
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,10,7,239.95,16.8,2.4183
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,18,7,239.95,16.8,2.4183
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,9,8,272.95,21.84,2.7379
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,28,8,272.95,21.84,2.7379
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,2,6,251.95,15.12,3.1105
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,30,8,297.44,23.8,3.2514
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,8,8,300.94,24.08,3.3283
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,15,6,261.28,15.68,3.3452
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,6,9,329.71,29.67,3.5513
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,7,9,329.71,29.67,3.5513
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,27,6,275.28,16.52,3.7132
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,3,7,303.94,21.28,3.88
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,31,8,342.93,27.43,4.3219
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,22,4,244.95,9.8,4.4102
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,23,5,274.35,13.72,4.4257
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,24,6,307.94,18.48,4.6466
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,11,4,251.95,10.08,4.6658
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,5,7,343.93,24.08,4.9682
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,25,6,326.6,19.6,5.2268
Owl: Coastal Beach Ridge,OBR,beach,scour,F.2015,2015,33,6,363.93,21.84,6.4898
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,23,52,69.99,36.39,0.0277
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,12,42,119.98,50.39,0.1008
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,8,46,158.23,72.79,0.16
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,21,46,170.4,78.39,0.1856
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,2,32,148.72,47.59,0.2032
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,13,43,175.78,75.59,0.2113
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,17,39,172.27,67.19,0.2237
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,27,55,208.69,114.78,0.2328
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,11,50,201.56,100.78,0.2389
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,7,45,192.85,86.78,0.243
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,14,45,192.85,86.78,0.243
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,10,40,181.97,72.79,0.2434
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,22,47,202.51,95.18,0.2565
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,6,43,195.31,83.98,0.2608
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,20,43,195.31,83.98,0.2608
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,5,42,193.3,81.18,0.2615
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,3,39,186.63,72.79,0.2626
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,4,39,186.63,72.79,0.2626
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,24,56,224.96,125.98,0.2657
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,9,43,201.82,86.78,0.2785
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,25,58,236.51,137.17,0.2835
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,32,38,191.54,72.79,0.2839
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,18,41,204.84,83.98,0.3009
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,26,52,231.49,120.38,0.303
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,15,42,213.29,89.58,0.3185
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,28,51,241.52,123.18,0.3363
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,19,47,232.3,109.18,0.3375
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,29,48,239.12,114.78,0.3502
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,31,41,225.32,92.38,0.3641
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,1,34,205.84,69.99,0.3664
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,33,32,201.21,64.39,0.372
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,16,36,217.74,78.39,0.3872
Owl: Coastal Fen,OCF,fen,scour,D.2015,2015,30,44,267.22,117.58,0.4771
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,17,52,107.67,55.99,0.0655
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,22,42,99.98,41.99,0.07
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,32,52,129.21,67.19,0.0944
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,27,48,128.31,61.59,0.1008
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,12,54,142.57,76.99,0.1107
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,7,52,139.97,72.79,0.1108
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,2,42,126.64,53.19,0.1123
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,28,44,133.61,58.79,0.1193
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,3,46,139.97,64.39,0.1252
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,29,46,146.06,67.19,0.1363
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,18,50,153.97,76.99,0.1394
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,19,48,151.64,72.79,0.1408
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,5,42,146.64,61.59,0.1505
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,33,57,171.9,97.98,0.1524
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,30,43,149.74,64.39,0.1533
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,26,46,158.23,72.79,0.16
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,24,61,183.57,111.98,0.1624
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,4,48,163.3,78.39,0.1633
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,13,51,170.16,86.78,0.1669
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,9,52,172.27,89.58,0.1678
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,10,38,147.34,55.99,0.168
Owl: Spruce Forest,OSF,forest,deposition,C.2015,2015,11,52,177.66,92.38,0.1784
