site,sow.year,species,plot,exclosure,treat,treatment,seeded,scarif,no.germ,germ.0,germ.1,germ.2,germ.3,germ.4,germ.5,germ.prop,no.germ.prop,germ.prop.via,surv.prop.0,surv.prop.1,surv.prop.2,surv.prop.3,surv.prop.4,planted,viability
sshr,2018,fir,425,yes,2,seeded,1,0,15,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,426,yes,4,seeded.scarified,1,1,20,0,0,0,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,426,yes,4,seeded.scarified,1,1,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,426,yes,4,seeded.scarified,1,1,15,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,427,yes,3,scarified,0,1,NA,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,427,yes,3,scarified,0,1,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,427,yes,3,scarified,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,428,yes,1,control,0,0,NA,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,428,yes,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,428,yes,1,control,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,429,yes,2,seeded,1,0,20,0,0,0,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,429,yes,2,seeded,1,0,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,429,yes,2,seeded,1,0,15,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,430,yes,1,control,0,0,NA,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,430,yes,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,430,yes,1,control,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,431,yes,4,seeded.scarified,1,1,20,0,0,0,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,431,yes,4,seeded.scarified,1,1,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,431,yes,4,seeded.scarified,1,1,15,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,432,yes,3,scarified,0,1,NA,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,432,yes,3,scarified,0,1,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,432,yes,3,scarified,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,433,yes,2,seeded,1,0,19,1,0,0,,0,0,0.052631579,0.95,0.07751938,0,0,NA,0,0,20,0.645
sshr,2017,fir,433,yes,2,seeded,1,0,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,433,yes,2,seeded,1,0,15,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,434,yes,1,control,0,0,NA,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
nalp,2018,spruce,1701,no,2,seeded,1,0,18,2,NA,0,,NA,0,0.111111111,0.9,0.21978022,NA,0,0,NA,NA,20,0.455
nalp,2018,spruce,1702,no,4,seeded.scarified,1,1,19,1,NA,0,,NA,0,0.052631579,0.95,0.10989011,NA,0,0,NA,NA,20,0.455
nalp,2018,spruce,1703,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1704,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1705,no,2,seeded,1,0,20,0,NA,0,,NA,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1706,no,4,seeded.scarified,1,1,17,3,NA,1,,NA,1,0.176470588,0.85,0.32967033,NA,0.333333333,0.333333333,NA,NA,20,0.455
nalp,2018,spruce,1707,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1708,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1709,no,2,seeded,1,0,20,0,NA,0,,NA,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1710,no,4,seeded.scarified,1,1,18,2,NA,1,,NA,1,0.111111111,0.9,0.21978022,NA,0.5,0.5,NA,NA,20,0.455
nalp,2018,spruce,1711,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1712,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1713,no,2,seeded,1,0,19,1,NA,0,,NA,0,0.052631579,0.95,0.10989011,NA,0,0,NA,NA,20,0.455
nalp,2018,spruce,1714,no,4,seeded.scarified,1,1,16,4,NA,2,,NA,0,0.25,0.8,0.43956044,NA,0.5,0,NA,NA,20,0.455
nalp,2018,spruce,1715,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1716,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1717,no,2,seeded,1,0,20,0,NA,0,,NA,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1718,no,4,seeded.scarified,1,1,20,0,NA,0,,NA,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1719,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1720,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,401,no,2,seeded,1,0,20,0,NA,0,,NA,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,402,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,403,no,4,seeded.scarified,1,1,19,1,NA,1,,NA,0,0.052631579,0.95,0.10989011,NA,1,0,NA,NA,20,0.455
salp,2018,spruce,404,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,405,no,2,seeded,1,0,19,1,NA,1,,NA,0,0.052631579,0.95,0.10989011,NA,1,0,NA,NA,20,0.455
salp,2018,spruce,406,no,4,seeded.scarified,1,1,19,1,NA,1,,NA,0,0.052631579,0.95,0.10989011,NA,1,0,NA,NA,20,0.455
salp,2018,spruce,407,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,408,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,409,no,2,seeded,1,0,18,2,NA,2,,NA,2,0.111111111,0.9,0.21978022,NA,1,1,NA,NA,20,0.455
salp,2018,spruce,410,no,4,seeded.scarified,1,1,18,2,NA,1,,NA,1,0.111111111,0.9,0.21978022,NA,0.5,0.5,NA,NA,20,0.455
salp,2018,spruce,411,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,412,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,413,no,4,seeded.scarified,1,1,18,2,NA,2,,NA,1,0.111111111,0.9,0.21978022,NA,1,0.5,NA,NA,20,0.455
salp,2018,spruce,414,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,415,no,2,seeded,1,0,16,4,NA,2,,NA,0,0.25,0.8,0.43956044,NA,0.5,0,NA,NA,20,0.455
salp,2018,spruce,416,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,417,no,2,seeded,1,0,18,2,NA,2,,NA,0,0.111111111,0.9,0.21978022,NA,1,0,NA,NA,20,0.455
salp,2018,spruce,418,no,4,seeded.scarified,1,1,16,4,NA,2,,NA,2,0.25,0.8,0.43956044,NA,0.5,0.5,NA,NA,20,0.455
salp,2018,spruce,419,no,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,420,no,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2017,fir,434,yes,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,434,yes,1,control,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,435,yes,4,seeded.scarified,1,1,20,0,0,0,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,435,yes,4,seeded.scarified,1,1,14,6,0,NA,,0,0,0.428571429,0.7,0.465116279,0,NA,0,0,NA,20,0.645
sshr,2018,fir,435,yes,4,seeded.scarified,1,1,9,6,NA,2,2,NA,NA,0.666666667,0.6,0.620155039,NA,0.333333333,NA,NA,0,15,0.645
sshr,2016,fir,436,yes,3,scarified,0,1,NA,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,436,yes,3,scarified,0,1,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,436,yes,3,scarified,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,437,yes,2,seeded,1,0,20,0,0,0,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,437,yes,2,seeded,1,0,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,437,yes,2,seeded,1,0,15,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,438,yes,4,seeded.scarified,1,1,18,2,1,1,,1,1,0.111111111,0.9,0.15503876,0.5,0.5,NA,0.5,0,20,0.645
sshr,2017,fir,438,yes,4,seeded.scarified,1,1,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,438,yes,4,seeded.scarified,1,1,7,8,NA,3,2,NA,NA,1.142857143,0.466666667,0.826873385,NA,0.375,NA,NA,0,15,0.645
sshr,2016,fir,439,yes,1,control,0,0,NA,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,439,yes,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,439,yes,1,control,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.645
sshr,2016,fir,440,yes,3,scarified,0,1,NA,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2017,fir,440,yes,3,scarified,0,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.645
sshr,2018,fir,440,yes,3,scarified,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.645
scut,2017,spruce,451,no,2,seeded,1,0,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,451,no,2,seeded,1,0,20,0,0,0,,0,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,421,yes,4,seeded.scarified,1,1,20,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,451,yes,2,seeded,1,0,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,451,yes,2,seeded,1,0,20,0,0,0,,0,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,422,yes,2,seeded,1,0,20,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,452,no,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,452,no,1,control,0,0,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,423,yes,3,scarified,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,452,yes,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,452,yes,1,control,0,0,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,424,yes,1,control,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,453,no,2,seeded,1,0,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,453,no,2,seeded,1,0,20,0,0,0,,0,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,425,yes,2,seeded,1,0,20,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,453,yes,2,seeded,1,0,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,453,yes,2,seeded,1,0,20,0,0,0,,0,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,426,yes,4,seeded.scarified,1,1,19,1,NA,1,0,NA,NA,0.052631579,0.95,0.10989011,NA,1,NA,NA,0,20,0.455
scut,2017,spruce,454,no,4,seeded.scarified,1,1,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,454,no,4,seeded.scarified,1,1,20,0,0,0,,0,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1701,yes,2,seeded,1,0,17,3,NA,0,,NA,0,0.176470588,0.85,0.32967033,NA,0,0,NA,NA,20,0.455
nalp,2018,spruce,1702,yes,4,seeded.scarified,1,1,17,3,NA,2,,NA,2,0.176470588,0.85,0.32967033,NA,0.666666667,0.666666667,NA,NA,20,0.455
nalp,2018,spruce,1703,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1704,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1705,yes,2,seeded,1,0,20,0,NA,0,,NA,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1706,yes,4,seeded.scarified,1,1,15,5,NA,2,,NA,1,0.333333333,0.75,0.549450549,NA,0.4,0.2,NA,NA,20,0.455
nalp,2018,spruce,1707,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1708,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1709,yes,2,seeded,1,0,17,3,NA,0,,NA,0,0.176470588,0.85,0.32967033,NA,0,0,NA,NA,20,0.455
nalp,2018,spruce,1710,yes,4,seeded.scarified,1,1,18,2,NA,0,,NA,0,0.111111111,0.9,0.21978022,NA,0,0,NA,NA,20,0.455
nalp,2018,spruce,1711,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1712,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1713,yes,2,seeded,1,0,18,2,NA,0,,NA,0,0.111111111,0.9,0.21978022,NA,0,0,NA,NA,20,0.455
nalp,2018,spruce,1714,yes,4,seeded.scarified,1,1,16,4,NA,2,,NA,0,0.25,0.8,0.43956044,NA,0.5,0,NA,NA,20,0.455
nalp,2018,spruce,1715,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1716,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1717,yes,2,seeded,1,0,20,0,NA,0,,NA,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1718,yes,4,seeded.scarified,1,1,16,4,NA,0,,NA,0,0.25,0.8,0.43956044,NA,0,0,NA,NA,20,0.455
nalp,2018,spruce,1719,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
nalp,2018,spruce,1720,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,401,yes,2,seeded,1,0,20,0,NA,0,,NA,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,402,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,403,yes,4,seeded.scarified,1,1,17,3,NA,2,,NA,0,0.176470588,0.85,0.32967033,NA,0.666666667,0,NA,NA,20,0.455
salp,2018,spruce,404,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,405,yes,2,seeded,1,0,20,0,NA,0,,NA,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,406,yes,4,seeded.scarified,1,1,17,3,NA,2,,NA,0,0.176470588,0.85,0.32967033,NA,0.666666667,0,NA,NA,20,0.455
salp,2018,spruce,407,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,408,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,409,yes,2,seeded,1,0,19,1,NA,0,,NA,0,0.052631579,0.95,0.10989011,NA,0,0,NA,NA,20,0.455
salp,2018,spruce,410,yes,4,seeded.scarified,1,1,12,8,NA,6,,NA,6,0.666666667,0.6,0.879120879,NA,0.75,0.75,NA,NA,20,0.455
salp,2018,spruce,411,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,412,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,413,yes,4,seeded.scarified,1,1,18,2,NA,2,,NA,2,0.111111111,0.9,0.21978022,NA,1,1,NA,NA,20,0.455
salp,2018,spruce,414,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,415,yes,2,seeded,1,0,16,4,NA,1,,NA,0,0.25,0.8,0.43956044,NA,0.25,0,NA,NA,20,0.455
salp,2018,spruce,416,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,417,yes,2,seeded,1,0,19,1,NA,0,,NA,0,0.052631579,0.95,0.10989011,NA,0,0,NA,NA,20,0.455
salp,2018,spruce,418,yes,4,seeded.scarified,1,1,12,8,NA,4,,NA,3,0.666666667,0.6,0.879120879,NA,0.5,0.375,NA,NA,20,0.455
salp,2018,spruce,419,yes,3,scarified,0,1,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
salp,2018,spruce,420,yes,1,control,0,0,NA,0,NA,0,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,427,yes,3,scarified,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,454,yes,4,seeded.scarified,1,1,10,10,5,NA,,5,5,1,0.5,1.098901099,0.5,NA,0.5,NA,0,20,0.455
scut,2016,spruce,454,yes,4,seeded.scarified,1,1,15,5,5,5,,5,NA,0.333333333,0.75,0.549450549,1,1,NA,1,0,20,0.455
sshr,2018,spruce,428,yes,1,control,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,455,no,3,scarified,0,1,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,455,no,3,scarified,0,1,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,429,yes,2,seeded,1,0,20,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,455,yes,3,scarified,0,1,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,455,yes,3,scarified,0,1,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,430,yes,1,control,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,456,no,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,456,no,1,control,0,0,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,431,yes,4,seeded.scarified,1,1,17,3,NA,3,3,NA,NA,0.176470588,0.85,0.32967033,NA,1,NA,NA,0,20,0.455
scut,2017,spruce,456,yes,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,456,yes,1,control,0,0,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,432,yes,3,scarified,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,457,no,2,seeded,1,0,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,457,no,2,seeded,1,0,20,0,0,0,,0,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,433,yes,2,seeded,1,0,20,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,457,yes,2,seeded,1,0,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,457,yes,2,seeded,1,0,20,0,0,0,,0,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,434,yes,1,control,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,458,no,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,458,no,1,control,0,0,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,435,yes,4,seeded.scarified,1,1,19,1,NA,1,1,NA,NA,0.052631579,0.95,0.10989011,NA,1,NA,NA,0,20,0.455
scut,2017,spruce,458,yes,1,control,0,0,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,458,yes,1,control,0,0,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,436,yes,3,scarified,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,459,no,4,seeded.scarified,1,1,20,0,0,NA,,0,0,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,459,no,4,seeded.scarified,1,1,20,0,0,0,,0,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,437,yes,2,seeded,1,0,20,0,NA,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,459,yes,4,seeded.scarified,1,1,10,10,4,NA,,3,4,1,0.5,1.098901099,0.4,NA,0.4,NA,0,20,0.455
scut,2016,spruce,459,yes,4,seeded.scarified,1,1,20,0,0,0,,0,NA,0,1,0,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,438,yes,4,seeded.scarified,1,1,16,4,NA,3,2,NA,NA,0.25,0.8,0.43956044,NA,0.75,NA,NA,0,20,0.455
scut,2017,spruce,460,no,3,scarified,0,1,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,460,no,3,scarified,0,1,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,439,yes,1,control,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2017,spruce,460,yes,3,scarified,0,1,NA,0,0,NA,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
scut,2016,spruce,460,yes,3,scarified,0,1,NA,0,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
sshr,2018,spruce,440,yes,3,scarified,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.455
